,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
2599,60,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,35
2600,32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,55
2601,56,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40
2602,45,State-gov,Assoc-voc,Divorced,Tech-support,Unmarried,White,Female,40
2603,24,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,45
2604,18,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,27
2605,31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Other,Male,40
2607,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
2609,45,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
2610,18,Private,11th,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,25
2611,25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,30
2613,19,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,45
2615,74,Private,Prof-school,Widowed,Adm-clerical,Not-in-family,Black,Female,20
2616,27,Private,5th-6th,Never-married,Transport-moving,Not-in-family,White,Male,40
2617,23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
2618,31,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40
2619,40,Self-emp-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
2620,41,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
2621,25,Private,Masters,Never-married,Sales,Not-in-family,White,Male,20
2622,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,60
2623,24,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,40
2624,42,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,50
2625,45,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,70
2626,52,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
2629,54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
2630,42,Federal-gov,11th,Never-married,Tech-support,Not-in-family,White,Male,40
2631,32,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40
2632,40,?,Some-college,Married-civ-spouse,?,Wife,White,Female,20
2633,55,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60
2634,66,?,11th,Never-married,?,Not-in-family,White,Male,30
2635,52,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
2636,21,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,15
2637,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
2640,27,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2641,42,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,50
2642,27,Self-emp-inc,Some-college,Never-married,Adm-clerical,Own-child,White,Female,45
2643,47,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2644,19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,40
2645,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2646,55,Self-emp-not-inc,HS-grad,Widowed,Other-service,Not-in-family,White,Female,25
2647,50,Private,7th-8th,Married-civ-spouse,Sales,Husband,Other,Male,49
2650,23,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,40
2651,43,Private,Masters,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,50
2653,19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,40
2654,37,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,55
2655,27,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,40
2657,31,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,40
2658,49,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
2659,26,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
2660,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
2661,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
2662,41,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Female,40
2663,48,State-gov,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,56
2664,40,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,40
2665,70,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,70
2667,38,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,75
2668,37,Self-emp-not-inc,Some-college,Separated,Other-service,Own-child,White,Female,40
2669,49,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,40
2672,38,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,50
2673,18,?,11th,Never-married,?,Own-child,White,Male,36
2674,23,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Male,25
2675,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2677,33,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,40
2678,31,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Female,45
2679,64,Private,Some-college,Widowed,Tech-support,Unmarried,White,Female,40
2681,55,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
2682,61,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,40
2683,37,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40
2684,78,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15
2685,27,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40
2686,49,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,42
2687,55,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
2688,42,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,58
2691,64,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,5
2693,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40
2694,27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,70
2695,47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,55
2696,18,Private,Some-college,Divorced,Other-service,Own-child,White,Male,15
2697,48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50
2698,50,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,40
2699,40,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,45
2700,56,Self-emp-not-inc,10th,Divorced,Sales,Own-child,White,Male,40
2701,34,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
2703,18,Private,11th,Never-married,Other-service,Own-child,White,Male,20
2705,40,Private,HS-grad,Divorced,Tech-support,Unmarried,White,Female,40
2706,27,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,50
2707,52,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
2708,46,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,30
2709,23,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40
2710,50,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,45
2711,19,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Male,50
2712,20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40
2713,39,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40
2714,24,Private,11th,Never-married,Craft-repair,Own-child,White,Male,35
2715,72,Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,Female,40
2716,42,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,20
2717,42,Private,Bachelors,Divorced,Sales,Unmarried,White,Male,45
2718,51,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,50
2719,39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50
2720,40,Local-gov,Some-college,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,35
2721,34,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55
2722,19,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,40
2724,45,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,50
2725,28,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40
2726,30,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
2727,32,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
2728,19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25
2729,21,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,35
2730,54,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,20
2731,62,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,30
2732,25,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,48
2733,49,Self-emp-inc,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,32
2734,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2735,26,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,40
2736,37,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40
2737,58,Private,HS-grad,Divorced,Sales,Other-relative,White,Female,40
2739,41,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,40
2740,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
2741,47,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
2742,42,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Male,35
2744,43,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
2745,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40
2747,46,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
2748,32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,55
2750,47,Private,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,50
2751,55,?,HS-grad,Divorced,?,Not-in-family,White,Male,20
2752,53,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
2753,43,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,65
2754,80,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,30
2755,24,Private,Some-college,Never-married,Other-service,Own-child,White,Female,40
2756,43,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
2757,22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
2758,40,Private,Some-college,Separated,Exec-managerial,Not-in-family,Black,Male,40
2759,48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
2760,56,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,25
2761,34,?,11th,Divorced,?,Own-child,White,Male,84
2762,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
2763,24,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
2765,34,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,30
2766,24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40
2767,41,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,48
2768,24,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,38
2770,32,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
2771,41,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,55
2772,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,35
2773,31,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,40
2774,55,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,18
2775,49,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,60
2777,27,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,70
2778,35,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,40
2779,40,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,60
2780,59,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,34
2781,61,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45
2782,31,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,40
2784,61,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40
2785,54,Private,Assoc-acdm,Widowed,Adm-clerical,Unmarried,White,Female,30
2786,30,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50
2787,20,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,50
2788,27,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,50
2790,64,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,40
2792,34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,55
2793,61,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,35
2794,28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
2795,34,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,40
2796,47,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
2797,26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,45
2798,35,Private,11th,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,40
2799,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,38
2800,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
2801,17,Private,11th,Never-married,Other-service,Own-child,Black,Female,25
2802,35,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
2803,33,Private,Masters,Never-married,Prof-specialty,Own-child,White,Male,20
2804,25,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
2805,18,Private,10th,Never-married,Sales,Own-child,White,Male,10
2806,47,State-gov,Masters,Separated,Prof-specialty,Not-in-family,White,Male,38
2807,44,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,30
2808,41,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,30
2809,30,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40
2811,53,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,20
2814,27,Private,Bachelors,Never-married,Sales,Own-child,White,Male,40
2815,50,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Male,37
2816,36,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,50
2817,41,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
2818,41,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40
2820,32,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
2821,22,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,48
2822,22,Private,10th,Divorced,Craft-repair,Own-child,White,Male,40
2823,18,Local-gov,12th,Never-married,Prof-specialty,Own-child,White,Male,30
2824,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,30
2825,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,55
2826,35,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2827,23,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
2828,54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
2830,63,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
2832,57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60
2833,58,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
2835,17,Private,11th,Never-married,Sales,Own-child,White,Female,20
2836,40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
2837,69,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,15
2838,28,Private,10th,Divorced,Sales,Not-in-family,White,Female,40
2839,38,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2841,45,Local-gov,Prof-school,Divorced,Prof-specialty,Unmarried,Black,Female,40
2842,33,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40
2843,41,Local-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,40
2844,37,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60
2845,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45
2846,48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
2848,36,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
2849,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,37
2850,37,Private,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
2851,20,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Female,20
2852,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,30
2853,28,Private,HS-grad,Separated,Sales,Other-relative,White,Female,40
2854,27,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,40
2855,33,Private,Assoc-voc,Never-married,Other-service,Unmarried,Black,Female,40
2856,46,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40
2857,28,?,11th,Divorced,?,Unmarried,White,Female,58
2858,17,?,10th,Never-married,?,Own-child,White,Male,40
2859,40,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,45
2860,47,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,40
2861,44,Private,1st-4th,Never-married,Machine-op-inspct,Not-in-family,White,Female,40
2862,25,Private,12th,Never-married,Handlers-cleaners,Unmarried,White,Male,43
2863,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
2864,29,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,25
2865,30,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,40
2866,30,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
2867,56,Self-emp-not-inc,7th-8th,Divorced,Other-service,Unmarried,White,Female,40
2868,25,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,30
2869,28,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,40
2870,43,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2871,47,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,60
2872,46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2873,41,State-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,35
2874,38,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,33
2875,29,Private,HS-grad,Never-married,Protective-serv,Other-relative,Black,Male,40
2877,56,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,45
2878,31,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
2880,31,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,40
2881,28,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,40
2882,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40
2883,45,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,50
2884,71,Private,Preschool,Widowed,Craft-repair,Unmarried,Black,Male,10
2885,65,?,HS-grad,Widowed,?,Unmarried,White,Female,40
2886,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
2888,34,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
2889,36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45
2890,40,Private,HS-grad,Married-spouse-absent,Other-service,Own-child,White,Female,40
2892,56,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,16
2893,21,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,40
2894,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
2895,45,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,27
2896,46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
2898,29,Local-gov,Masters,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,40
2899,22,Private,HS-grad,Divorced,Tech-support,Unmarried,White,Female,30
2900,47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,48
2901,67,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,75
2902,43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
2903,42,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
2904,31,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,50
2905,53,Private,11th,Divorced,Other-service,Unmarried,White,Female,40
2906,81,Private,9th,Widowed,Priv-house-serv,Not-in-family,Black,Female,5
2907,33,Local-gov,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,40
2908,17,Private,12th,Never-married,Other-service,Own-child,White,Female,8
2911,24,Private,Some-college,Never-married,Sales,Own-child,White,Female,40
2913,30,Local-gov,Masters,Never-married,Adm-clerical,Not-in-family,White,Female,40
2914,24,Private,11th,Never-married,Machine-op-inspct,Unmarried,White,Female,40
2915,26,Private,Masters,Married-civ-spouse,Sales,Wife,White,Female,40
2916,38,Private,Some-college,Divorced,Sales,Unmarried,White,Female,38
2918,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
2919,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60
2920,63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,98
2922,56,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,Male,40
2923,42,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
2924,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
2925,49,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,Female,40
2926,35,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,40
2927,52,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,Black,Female,35
2928,28,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40
2929,35,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,70
2930,21,?,Some-college,Never-married,?,Own-child,White,Female,5
2931,43,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,35
2932,32,?,Assoc-voc,Never-married,?,Unmarried,White,Female,2
2933,29,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,50
2934,23,Private,Bachelors,Never-married,Machine-op-inspct,Own-child,White,Male,25
2935,50,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,48
2936,34,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,40
2937,19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40
2939,37,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
2940,25,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,35
2942,24,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
2944,17,Local-gov,11th,Never-married,Other-service,Own-child,White,Female,16
2945,31,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,40
2949,31,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,42
2950,27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,42
2952,22,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,22
2953,34,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,30
2954,26,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,40
2955,53,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
2957,49,Local-gov,Masters,Separated,Prof-specialty,Unmarried,White,Female,50
2958,40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40
2959,48,Self-emp-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,80
2960,23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50
2961,68,?,7th-8th,Widowed,?,Not-in-family,Black,Male,10
2962,42,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
2963,37,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,85
2964,27,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Female,45
2965,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,44
2966,27,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,35
2969,27,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,20
2970,36,Self-emp-not-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,50
2971,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
2973,36,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
2974,53,Private,11th,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
2975,27,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40
2976,34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,35
2977,61,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,44
2978,29,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,56
2979,40,State-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,35
2980,37,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,40
2981,22,Private,9th,Never-married,Handlers-cleaners,Other-relative,White,Male,30
2982,43,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
2984,28,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
2985,23,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,30
2987,46,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
2988,29,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40
2989,44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,48
2990,20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,25
2991,62,Self-emp-not-inc,Some-college,Divorced,Sales,Not-in-family,White,Male,40
2992,49,Private,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,35
2993,29,Private,10th,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,40
2994,35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60
2995,39,Local-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,30
2996,39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,45
2997,37,Private,HS-grad,Divorced,Machine-op-inspct,Other-relative,White,Female,32
2998,38,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,30
3000,31,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
