,BP
2998,True
2999,True
3000,True
3001,False
3002,False
3003,False
3004,False
3005,True
3006,False
3007,False
3008,False
3009,False
3010,True
3011,True
3012,False
3013,False
3014,False
3015,False
3016,False
3017,False
3018,True
3019,True
3020,False
3021,True
3022,True
3023,False
3024,False
3025,True
3026,False
3027,False
3028,True
3029,True
3030,False
3031,False
3032,False
3033,False
3034,False
3035,True
3036,True
3037,False
3038,False
3039,True
3040,False
3041,False
3042,True
3043,False
3044,False
3045,False
3046,False
3047,True
3048,False
3049,False
3050,False
3051,False
3052,True
3053,False
3054,False
3055,False
3056,False
3057,False
3058,False
3059,False
3060,True
3061,True
3062,False
3063,False
3064,False
3065,True
3066,False
3067,False
3068,True
3069,False
3070,False
3071,False
3072,False
3073,True
3074,True
3075,True
3076,False
3077,True
3078,False
3079,True
3080,False
3081,True
3082,True
3083,False
3084,False
3085,False
3086,True
3087,True
3088,True
3089,True
3090,False
3091,True
3092,False
3093,False
3094,True
3095,False
3096,False
3097,False
3098,False
3099,True
3100,False
3101,False
3102,True
3103,False
3104,False
3105,True
3106,False
3107,False
3108,False
3109,True
3110,True
3111,True
3112,False
3113,True
3114,False
3115,True
3116,False
3117,False
3118,True
3119,True
3120,False
3121,False
3122,False
3123,True
3124,True
3125,True
3126,True
3127,False
3128,False
3129,True
3130,False
3131,False
3132,True
3133,True
3134,False
3135,False
3136,True
3137,False
3138,False
3139,False
3140,True
3141,True
3142,True
3143,True
3144,True
3145,True
3146,False
3147,False
3148,False
3149,False
3150,False
3151,False
3152,False
3153,False
3154,False
3155,False
3156,False
3157,True
3158,True
3159,True
3160,True
3161,False
3162,True
3163,False
3164,True
3165,False
3166,False
3167,False
3168,False
3169,False
3170,True
3171,False
3172,False
3173,False
3174,False
3175,False
3176,False
3177,True
3178,False
3179,True
3180,True
3181,False
3182,False
3183,True
3184,False
3185,True
3186,False
3187,True
3188,True
3189,False
3190,True
3191,False
3192,True
3193,False
3194,False
3195,False
3196,False
3197,False
3198,False
3199,False
3200,True
3201,False
3202,False
3203,True
3204,False
3205,True
3206,False
3207,True
3208,True
3209,False
3210,True
3211,False
3212,True
3213,False
3214,False
3215,True
3216,True
3217,True
3218,False
3219,False
3220,False
3221,False
3222,True
3223,True
3224,True
3225,False
3226,False
3227,True
3228,False
3229,False
3230,True
3231,True
3232,True
3233,False
3234,True
3235,False
3236,True
3237,False
3238,False
3239,True
3240,True
3241,True
3242,False
3243,False
3244,False
3245,True
3246,True
3247,False
3248,False
3249,False
3250,True
3251,True
3252,False
3253,True
3254,False
3255,False
3256,False
3257,False
3258,True
3259,True
3260,False
3261,True
3262,False
3263,True
3264,False
3265,True
3266,False
3267,True
3268,False
3269,True
3270,False
3271,False
3272,False
3273,False
3274,False
3275,True
3276,True
3277,True
3278,False
3279,False
3280,False
3281,False
3282,True
3283,True
3284,False
3285,False
3286,False
3287,True
3288,False
3289,False
3290,True
3291,True
3292,False
3293,True
3294,False
3295,False
3296,False
3297,False
3298,False
3299,False
3300,True
3301,False
3302,True
3303,True
3304,False
3305,False
3306,True
3307,False
3308,True
3309,False
3310,False
3311,True
3312,True
3313,True
3314,False
3315,False
3316,False
3317,True
3318,False
3319,False
3320,True
3321,True
3322,False
3323,False
3324,True
3325,False
3326,True
3327,True
3328,True
3329,False
3330,False
3331,True
3332,False
3333,True
3334,True
3335,True
3336,False
3337,False
3338,True
3339,False
3340,False
3341,False
3342,False
3343,False
3344,False
3345,True
3346,True
3347,True
3348,False
3349,True
3350,True
3351,True
3352,False
3353,True
3354,False
3355,True
3356,False
3357,False
3358,True
3359,True
3360,False
3361,False
3362,True
3363,False
3364,False
3365,False
3366,True
3367,False
3368,True
3369,False
3370,False
3371,True
3372,False
3373,False
3374,True
3375,False
3376,True
3377,False
3378,False
3379,True
3380,False
3381,True
3382,False
3383,False
3384,False
3385,False
3386,True
3387,False
3388,True
3389,False
3390,False
3391,False
3392,True
3393,False
3394,False
3395,True
3396,True
3397,True
3398,False
3399,False
3400,True
3401,False
3402,False
3403,False
3404,False
3405,True
3406,True
3407,False
3408,False
3409,True
3410,False
3411,True
3412,False
3413,True
3414,True
3415,True
3416,True
3417,True
3418,False
3419,True
3420,False
3421,True
3422,True
3423,True
3424,False
3425,False
3426,False
3427,True
3428,True
3429,True
3430,False
3431,False
3432,False
3433,False
3434,False
3435,False
3436,False
3437,True
3438,False
3439,False
3440,False
3441,True
3442,False
3443,False
3444,True
3445,True
3446,True
3447,False
3448,False
3449,False
3450,False
3451,False
3452,False
3453,True
3454,False
3455,False
3456,False
3457,False
3458,False
3459,False
3460,True
3461,False
3462,False
3463,True
3464,False
3465,True
3466,False
3467,False
3468,False
3469,True
3470,False
3471,False
3472,False
3473,True
3474,False
3475,False
3476,False
3477,False
3478,True
3479,False
3480,False
3481,False
3482,False
3483,False
3484,False
3485,True
3486,False
3487,True
3488,True
3489,True
3490,True
3491,False
3492,True
3493,True
3494,False
3495,False
3496,False
3497,False
3498,False
3499,False
3500,True
3501,True
3502,False
3503,False
3504,False
3505,True
3506,False
3507,False
3508,True
3509,False
3510,False
3511,False
3512,False
3513,True
3514,False
3515,True
3516,True
3517,False
3518,True
3519,False
3520,False
3521,True
3522,False
3523,False
3524,True
3525,True
3526,True
3527,True
3528,False
3529,False
3530,True
3531,False
3532,False
3533,False
3534,False
3535,True
3536,True
3537,True
3538,True
3539,False
3540,False
3541,True
3542,False
3543,False
3544,False
3545,True
3546,False
3547,True
3548,True
3549,False
3550,False
3551,False
3552,False
3553,False
3554,False
3555,False
3556,False
3557,False
3558,False
3559,False
3560,False
3561,True
3562,True
3563,True
3564,False
3565,False
3566,True
3567,False
3568,False
3569,False
3570,False
3571,False
3572,False
3573,True
3574,True
3575,False
3576,False
3577,False
3578,False
3579,True
3580,False
3581,False
3582,False
3583,False
3584,False
3585,True
3586,True
3587,False
3588,True
3589,True
3590,False
3591,False
3592,True
3593,False
3594,False
3595,False
3596,True
3597,False
3598,False
3599,False
3600,True
3601,False
3602,True
3603,False
3604,False
3605,True
3606,False
3607,False
3608,False
3609,True
3610,True
3611,False
3612,False
3613,False
3614,False
3615,False
3616,True
3617,True
3618,True
3619,False
3620,False
3621,False
3622,True
3623,False
3624,False
3625,False
3626,False
3627,False
3628,False
3629,False
3630,False
3631,True
3632,False
3633,False
3634,False
3635,False
3636,True
3637,False
3638,False
3639,True
3640,False
3641,True
3642,True
3643,True
3644,True
3645,True
3646,True
3647,False
3648,False
3649,True
3650,False
3651,True
3652,True
3653,False
3654,False
3655,False
3656,True
3657,True
3658,False
3659,True
3660,True
3661,False
3662,False
3663,False
3664,True
3665,False
3666,True
3667,True
3668,True
3669,True
3670,False
3671,False
3672,False
3673,False
3674,False
3675,False
3676,True
3677,True
3678,False
3679,False
3680,False
3681,True
3682,False
3683,True
3684,False
3685,True
3686,True
3687,False
3688,False
3689,True
3690,True
3691,True
3692,True
3693,False
3694,False
3695,False
3696,True
3697,True
3698,False
3699,False
3700,True
3701,True
3702,True
3703,False
3704,False
3705,True
3706,True
3707,True
3708,True
3709,True
3710,False
3711,False
3712,True
3713,False
3714,True
3715,False
3716,False
3717,True
3718,False
3719,False
3720,False
3721,False
3722,False
3723,False
3724,True
3725,False
3726,False
3727,False
3728,False
3729,False
3730,False
3731,True
3732,True
3733,False
3734,False
3735,False
3736,True
3737,True
3738,False
3739,True
3740,True
3741,True
3742,True
3743,True
3744,True
3745,True
3746,False
3747,False
3748,False
3749,False
3750,True
3751,False
3752,False
3753,False
3754,True
3755,False
3756,True
3757,False
3758,False
3759,True
3760,True
3761,False
3762,True
3763,False
3764,False
3765,True
3766,True
3767,True
3768,True
3769,True
3770,False
3771,False
3772,True
3773,False
3774,False
3775,False
3776,False
3777,False
3778,True
3779,False
3780,True
3781,False
3782,True
3783,False
3784,False
3785,False
3786,False
3787,False
3788,False
3789,True
3790,True
3791,False
3792,True
3793,False
3794,False
3795,False
3796,False
3797,False
3798,False
3799,False
3800,True
3801,True
3802,False
3803,False
3804,True
3805,False
3806,False
3807,True
3808,True
3809,True
3810,True
3811,False
3812,True
3813,True
3814,True
3815,False
3816,False
3817,False
3818,False
3819,True
3820,True
3821,True
3822,False
3823,False
3824,True
3825,False
3826,True
3827,False
3828,False
3829,False
3830,True
3831,False
3832,False
3833,False
3834,True
3835,False
3836,True
3837,True
3838,False
3839,True
3840,False
3841,False
3842,True
3843,False
3844,True
3845,True
3846,False
3847,False
3848,False
3849,True
3850,True
3851,False
3852,True
3853,True
3854,True
3855,True
3856,False
3857,False
3858,True
3859,False
3860,False
3861,True
3862,True
3863,False
3864,False
3865,False
3866,False
3867,False
3868,True
3869,False
3870,True
3871,True
3872,False
3873,False
3874,False
3875,False
3876,True
3877,False
3878,False
3879,True
3880,False
3881,True
3882,False
3883,False
3884,False
3885,True
3886,False
3887,False
3888,False
3889,False
3890,True
3891,True
3892,False
3893,False
3894,True
3895,True
3896,False
3897,False
3898,False
3899,False
3900,False
3901,False
3902,False
3903,True
3904,False
3905,False
3906,True
3907,False
3908,False
3909,False
3910,False
3911,True
3912,False
3913,False
3914,False
3915,True
3916,False
3917,False
3918,False
3919,False
3920,False
3921,True
3922,True
3923,False
3924,True
3925,False
3926,True
3927,True
3928,True
3929,False
3930,False
3931,False
3932,True
3933,True
3934,False
3935,True
3936,False
3937,True
3938,False
3939,True
3940,True
3941,True
3942,False
3943,False
3944,False
3945,True
3946,False
3947,False
3948,False
3949,True
3950,False
3951,False
3952,False
3953,True
3954,False
3955,True
3956,False
3957,False
3958,True
3959,True
3960,False
3961,False
3962,False
3963,True
3964,False
3965,False
3966,False
3967,False
3968,True
3969,False
3970,True
3971,False
3972,False
3973,False
3974,False
3975,False
3976,True
3977,False
3978,True
3979,False
3980,True
3981,True
3982,False
3983,True
3984,False
3985,True
3986,True
3987,False
3988,False
3989,False
3990,False
3991,False
3992,False
3993,False
3994,False
3995,True
3996,False
3997,False
3998,False
3999,False
4000,False
4001,True
4002,False
4003,False
4004,False
4005,False
4006,False
4007,False
4008,True
4009,False
4010,False
4011,False
4012,True
4013,False
4014,True
4015,True
4016,True
4017,False
4018,False
4019,True
4020,True
4021,False
4022,True
4023,False
4024,False
4025,False
4026,True
4027,True
4028,True
4029,True
4030,False
4031,True
4032,False
4033,False
4034,True
4035,False
4036,False
4037,False
4038,False
4039,True
4040,False
4041,False
4042,False
4043,True
4044,True
4045,True
4046,False
4047,True
4048,True
4049,True
4050,False
4051,True
4052,False
4053,False
4054,False
4055,False
4056,False
4057,True
4058,False
4059,False
4060,True
4061,False
4062,False
4063,False
4064,False
4065,False
4066,True
4067,False
4068,False
4069,True
4070,False
4071,False
4072,True
4073,False
4074,True
4075,False
4076,True
4077,False
4078,True
4079,True
4080,False
4081,True
4082,False
4083,True
4084,False
4085,False
4086,False
4087,True
4088,False
4089,False
4090,False
4091,True
4092,True
4093,False
4094,False
4095,False
4096,True
4097,False
4098,True
4099,True
4100,True
4101,False
4102,False
4103,True
4104,True
4105,False
4106,False
4107,False
4108,False
4109,False
4110,False
4111,False
4112,True
4113,False
4114,True
4115,True
4116,False
4117,False
4118,True
4119,True
4120,False
4121,False
4122,True
4123,True
4124,True
4125,True
4126,False
4127,True
4128,False
4129,True
4130,True
4131,False
4132,False
4133,False
4134,False
4135,False
4136,False
4137,False
4138,False
4139,True
4140,True
4141,False
4142,False
4143,False
4144,True
4145,True
4146,True
4147,False
4148,True
4149,False
4150,False
4151,False
4152,False
4153,False
4154,False
4155,False
4156,True
4157,True
4158,True
4159,False
4160,True
4161,False
4162,False
4163,True
4164,True
4165,False
4166,True
4167,False
4168,True
4169,True
4170,False
4171,False
4172,False
4173,True
4174,False
4175,True
4176,True
4177,True
4178,True
4179,False
4180,False
4181,True
4182,False
4183,True
4184,False
4185,True
4186,True
4187,True
4188,True
4189,False
4190,True
4191,False
4192,False
4193,False
4194,False
4195,False
4196,False
4197,False
4198,True
4199,True
4200,False
4201,True
4202,False
4203,False
4204,True
4205,True
4206,False
4207,True
4208,False
4209,True
4210,False
4211,True
4212,True
4213,True
4214,True
4215,True
4216,False
4217,False
4218,True
4219,False
4220,False
4221,True
4222,False
4223,False
4224,True
4225,False
4226,False
4227,False
4228,False
4229,True
4230,True
4231,False
4232,True
4233,False
4234,False
4235,False
4236,False
4237,False
4238,False
4239,True
4240,False
4241,True
4242,False
4243,False
4244,True
4245,False
4246,False
4247,False
4248,False
4249,False
4250,False
4251,True
4252,False
4253,False
4254,True
4255,False
4256,False
4257,True
4258,True
4259,False
4260,False
4261,False
4262,True
4263,False
4264,True
4265,True
4266,True
4267,False
4268,False
4269,False
4270,False
4271,False
4272,True
4273,False
4274,False
4275,False
4276,True
4277,True
4278,True
4279,False
4280,True
4281,True
4282,True
4283,True
4284,True
4285,False
4286,True
4287,True
4288,True
4289,True
4290,False
4291,True
4292,False
4293,False
4294,False
4295,True
4296,True
4297,True
4298,True
4299,False
4300,False
4301,True
4302,False
4303,False
4304,True
4305,True
4306,False
4307,False
4308,False
4309,False
4310,False
4311,True
4312,False
4313,True
4314,False
4315,False
4316,False
4317,False
4318,False
4319,False
4320,True
4321,False
4322,False
4323,True
4324,True
4325,True
4326,False
4327,True
4328,True
4329,False
4330,True
4331,True
4332,True
4333,True
4334,True
4335,False
4336,True
4337,True
4338,True
4339,False
4340,False
4341,True
4342,False
4343,False
4344,True
4345,False
4346,False
4347,False
4348,True
4349,True
4350,False
4351,False
4352,False
4353,True
4354,False
4355,True
4356,False
4357,True
4358,True
4359,False
4360,False
4361,True
4362,False
4363,False
4364,True
4365,False
4366,False
4367,True
4368,True
4369,True
4370,True
4371,True
4372,True
4373,False
4374,True
4375,True
4376,True
4377,True
4378,False
4379,True
4380,True
4381,False
4382,True
4383,False
4384,False
4385,True
4386,False
4387,True
4388,True
4389,True
4390,False
4391,True
4392,False
4393,False
4394,True
4395,False
4396,False
4397,True
4398,False
4399,False
4400,False
4401,True
4402,True
4403,True
4404,False
4405,False
4406,True
4407,False
4408,True
4409,False
4410,False
4411,True
4412,False
4413,False
4414,False
4415,True
4416,False
4417,False
4418,False
4419,False
4420,False
4421,False
4422,True
4423,False
4424,False
4425,False
4426,True
4427,False
4428,False
4429,False
4430,True
4431,True
4432,False
4433,True
4434,True
4435,False
4436,False
4437,True
4438,True
4439,True
4440,False
4441,False
4442,True
4443,False
4444,False
4445,True
4446,True
4447,False
4448,False
4449,True
4450,False
4451,False
4452,True
4453,True
4454,False
4455,False
4456,False
4457,False
4458,True
4459,True
4460,True
4461,False
4462,False
4463,True
4464,True
4465,True
4466,True
4467,False
4468,True
4469,False
4470,True
4471,False
4472,False
4473,False
4474,False
4475,False
4476,False
4477,True
4478,True
4479,True
4480,False
4481,True
4482,False
4483,False
4484,True
4485,False
4486,True
4487,False
4488,False
4489,False
4490,False
4491,True
4492,False
4493,False
4494,False
4495,True
4496,True
4497,True
4498,True
4499,False
4500,False
4501,True
4502,False
4503,True
4504,False
4505,True
4506,True
4507,False
4508,False
4509,False
4510,False
4511,False
4512,True
4513,False
4514,True
4515,False
4516,True
4517,False
4518,False
4519,False
4520,True
4521,False
4522,False
4523,False
4524,False
4525,True
4526,False
4527,False
4528,True
4529,True
4530,True
4531,False
4532,False
4533,False
4534,False
4535,True
4536,True
4537,False
4538,True
4539,False
4540,False
4541,False
4542,False
4543,False
4544,False
4545,True
4546,True
4547,True
4548,False
4549,False
4550,False
4551,True
4552,False
4553,True
4554,False
4555,False
4556,False
4557,False
4558,False
4559,True
4560,True
4561,False
4562,True
4563,False
4564,False
4565,True
4566,False
4567,False
4568,False
4569,False
4570,False
4571,False
4572,True
4573,False
4574,False
4575,False
4576,False
4577,True
4578,False
4579,False
4580,False
4581,True
4582,False
4583,False
4584,False
4585,False
4586,True
4587,False
4588,True
4589,False
4590,True
4591,True
4592,False
4593,True
4594,True
4595,True
4596,False
4597,False
4598,False
4599,True
4600,False
4601,False
4602,False
4603,True
4604,True
4605,False
4606,False
4607,True
4608,True
4609,False
4610,True
4611,False
4612,True
4613,True
4614,False
4615,False
4616,True
4617,True
4618,False
4619,True
4620,False
4621,False
4622,False
4623,False
4624,True
4625,False
4626,True
4627,True
4628,True
4629,False
4630,True
4631,False
4632,True
4633,False
4634,False
4635,False
4636,True
4637,False
4638,True
4639,True
4640,False
4641,True
4642,False
4643,True
4644,False
4645,True
4646,False
4647,False
4648,False
4649,True
4650,False
4651,True
4652,True
4653,False
4654,True
4655,True
4656,False
4657,False
4658,False
4659,True
4660,False
4661,False
4662,False
4663,True
4664,True
4665,False
4666,False
4667,False
4668,True
4669,False
4670,False
4671,False
4672,True
4673,True
4674,False
4675,False
4676,False
4677,True
4678,True
4679,True
4680,True
4681,True
4682,False
4683,True
4684,True
4685,True
4686,True
4687,False
4688,False
4689,False
4690,False
4691,True
4692,False
4693,True
4694,True
4695,True
4696,False
4697,False
4698,True
4699,True
4700,False
4701,False
4702,False
4703,False
4704,False
4705,False
4706,False
4707,False
4708,False
4709,False
4710,False
4711,False
4712,True
4713,False
4714,False
4715,True
4716,False
4717,True
4718,False
4719,True
4720,False
4721,False
4722,True
4723,True
4724,True
4725,False
4726,True
4727,False
4728,False
4729,True
4730,False
4731,False
4732,True
4733,True
4734,False
4735,True
4736,True
4737,False
4738,False
4739,True
4740,False
4741,False
4742,False
4743,True
4744,True
4745,False
4746,True
4747,False
4748,True
4749,False
4750,False
4751,True
4752,False
4753,True
4754,False
4755,True
4756,False
4757,False
4758,True
4759,False
4760,True
4761,False
4762,False
4763,True
4764,False
4765,False
4766,False
4767,False
4768,False
4769,True
4770,False
4771,False
4772,False
4773,False
4774,False
4775,False
4776,False
4777,False
4778,True
4779,False
4780,False
4781,False
4782,True
4783,True
4784,False
4785,True
4786,False
4787,False
4788,False
4789,False
4790,False
4791,False
4792,False
4793,False
4794,True
4795,False
4796,True
4797,False
4798,True
4799,False
4800,False
4801,False
4802,False
4803,True
4804,False
4805,True
4806,True
4807,False
4808,False
4809,True
4810,True
4811,True
4812,True
4813,True
4814,False
4815,True
4816,True
4817,False
4818,True
4819,False
4820,False
4821,True
4822,False
4823,True
4824,False
4825,False
4826,False
4827,False
4828,False
4829,False
4830,True
4831,True
4832,True
4833,False
4834,False
4835,False
4836,False
4837,True
4838,False
4839,False
4840,False
4841,False
4842,True
4843,True
4844,True
4845,False
4846,True
4847,False
4848,True
4849,False
4850,False
4851,False
4852,False
4853,True
4854,True
4855,True
4856,False
4857,True
4858,True
4859,False
4860,True
4861,False
4862,False
4863,False
4864,False
4865,False
4866,False
4867,True
4868,True
4869,True
4870,True
4871,True
4872,False
4873,True
4874,False
4875,True
4876,False
4877,False
4878,False
4879,False
4880,True
4881,True
4882,False
4883,False
4884,False
4885,True
4886,False
4887,False
4888,False
4889,True
4890,False
4891,False
4892,False
4893,True
4894,True
4895,False
4896,False
4897,True
4898,True
4899,True
4900,False
4901,False
4902,False
4903,True
4904,False
4905,False
4906,False
4907,False
4908,True
4909,True
4910,False
4911,False
4912,True
4913,True
4914,True
4915,False
4916,False
4917,True
4918,True
4919,True
4920,False
4921,False
4922,False
4923,False
4924,False
4925,False
4926,False
4927,False
4928,True
4929,False
4930,False
4931,True
4932,False
4933,False
4934,True
4935,False
4936,False
4937,True
4938,False
4939,False
4940,False
4941,False
4942,True
4943,False
4944,False
4945,False
4946,False
4947,True
4948,False
4949,False
4950,True
4951,True
4952,True
4953,False
4954,True
4955,True
4956,False
4957,False
4958,False
4959,False
4960,False
4961,True
4962,False
4963,False
4964,False
4965,True
4966,False
4967,False
4968,False
4969,True
4970,True
4971,False
4972,False
4973,True
4974,False
4975,False
4976,False
4977,True
4978,True
4979,True
4980,False
4981,False
4982,False
4983,True
4984,False
4985,True
4986,False
4987,False
4988,True
4989,True
4990,False
4991,False
4992,True
4993,False
4994,False
4995,False
4996,True
4997,False
4998,True
4999,True
5000,True
5001,False
5002,False
5003,False
5004,False
5005,False
5006,False
5007,False
5008,False
5009,False
5010,True
5011,False
5012,False
5013,False
5014,True
5015,True
5016,False
5017,True
5018,False
5019,False
5020,False
5021,True
5022,False
5023,True
5024,False
5025,False
5026,False
5027,False
5028,False
5029,False
5030,False
5031,False
5032,False
5033,False
5034,False
5035,False
5036,True
5037,False
5038,True
5039,True
5040,False
5041,True
5042,False
5043,True
5044,False
5045,False
5046,True
5047,False
5048,False
5049,False
5050,False
5051,True
5052,True
5053,True
5054,False
5055,False
5056,False
5057,False
5058,True
5059,False
5060,False
5061,False
5062,False
5063,False
5064,True
5065,True
5066,False
5067,False
5068,True
5069,False
5070,True
5071,True
5072,False
5073,False
5074,False
5075,False
5076,True
5077,False
5078,True
5079,False
5080,False
5081,False
5082,False
5083,False
5084,False
5085,False
5086,False
5087,True
5088,True
5089,True
5090,False
5091,True
5092,False
5093,False
5094,True
5095,False
5096,True
5097,True
5098,False
5099,False
5100,True
5101,False
5102,False
5103,False
5104,False
5105,False
5106,False
5107,True
5108,True
5109,False
5110,True
5111,False
5112,False
5113,False
5114,True
5115,False
5116,False
5117,False
5118,False
5119,False
5120,False
5121,False
5122,True
5123,True
5124,False
5125,True
5126,False
5127,False
5128,False
5129,False
5130,False
5131,False
5132,True
5133,False
5134,False
5135,False
5136,False
5137,False
5138,False
5139,False
5140,True
5141,True
5142,False
5143,False
5144,True
5145,False
5146,True
5147,False
5148,True
5149,True
5150,False
5151,False
5152,True
5153,False
5154,False
5155,True
5156,True
5157,True
5158,False
5159,False
5160,True
5161,False
5162,True
5163,False
5164,False
5165,True
5166,False
5167,False
5168,False
5169,False
5170,False
5171,False
5172,True
5173,True
5174,True
5175,True
5176,False
5177,True
5178,False
5179,False
5180,True
5181,False
5182,False
5183,False
5184,True
5185,True
5186,False
5187,False
5188,False
5189,False
5190,False
5191,True
5192,True
5193,True
5194,True
5195,False
5196,False
5197,True
5198,False
5199,False
5200,True
5201,True
5202,False
5203,True
5204,True
5205,True
5206,False
5207,True
5208,False
5209,True
5210,True
5211,False
5212,False
5213,False
5214,True
5215,False
5216,False
5217,True
5218,False
5219,True
5220,False
5221,False
5222,False
5223,True
5224,False
5225,False
5226,False
5227,True
5228,False
5229,False
5230,False
5231,False
5232,False
5233,False
5234,False
5235,True
5236,False
5237,False
5238,False
5239,False
5240,False
5241,False
5242,False
5243,False
5244,False
5245,False
5246,False
5247,False
5248,False
5249,False
5250,False
5251,False
5252,False
5253,False
5254,False
5255,False
5256,True
5257,False
5258,True
5259,False
5260,False
5261,True
5262,True
5263,True
5264,False
5265,False
5266,False
5267,True
5268,False
5269,False
5270,True
5271,False
5272,False
5273,True
5274,False
5275,False
5276,True
5277,False
5278,True
5279,True
5280,False
5281,False
5282,False
5283,True
5284,False
5285,False
5286,False
5287,True
5288,True
5289,False
5290,False
5291,False
5292,True
5293,False
5294,False
5295,True
5296,True
5297,True
5298,True
5299,True
5300,False
5301,True
5302,False
5303,False
5304,False
5305,True
5306,True
5307,False
5308,False
5309,True
5310,True
5311,False
5312,True
5313,True
5314,False
5315,True
5316,True
5317,True
5318,False
5319,True
5320,False
5321,False
5322,True
5323,False
5324,True
5325,False
5326,False
5327,True
5328,False
5329,True
5330,False
5331,False
5332,True
5333,True
5334,True
5335,False
5336,True
5337,False
5338,True
5339,False
5340,True
5341,False
5342,False
5343,False
5344,False
5345,False
5346,True
5347,True
5348,False
5349,False
5350,False
5351,False
5352,True
5353,False
5354,False
5355,False
5356,False
5357,False
5358,False
5359,False
5360,True
5361,False
5362,True
5363,False
5364,False
5365,True
5366,True
5367,True
5368,False
5369,True
5370,False
5371,False
5372,False
5373,False
5374,False
5375,False
5376,False
5377,False
5378,False
5379,False
5380,False
5381,True
5382,False
5383,True
5384,True
5385,False
5386,False
5387,True
5388,False
5389,True
5390,True
5391,False
5392,True
5393,False
5394,False
5395,True
5396,True
5397,False
5398,True
5399,False
5400,False
5401,False
5402,False
5403,False
5404,True
5405,True
5406,True
5407,False
5408,False
5409,False
5410,False
5411,True
5412,False
5413,True
5414,False
5415,False
5416,False
5417,False
5418,False
5419,False
5420,False
5421,False
5422,False
5423,False
5424,False
5425,True
5426,False
5427,False
5428,True
5429,True
5430,True
5431,True
5432,True
5433,False
5434,False
5435,False
5436,True
5437,False
5438,False
5439,False
5440,True
5441,True
5442,False
5443,False
5444,False
5445,False
5446,False
5447,True
5448,False
5449,True
5450,True
5451,False
5452,False
5453,True
5454,True
5455,False
5456,True
5457,False
5458,True
5459,False
5460,True
5461,False
5462,True
5463,True
5464,True
5465,False
5466,False
5467,True
5468,True
5469,False
5470,True
5471,False
5472,False
5473,False
5474,True
5475,True
5476,False
5477,False
5478,False
5479,True
5480,False
5481,False
5482,False
5483,True
5484,True
5485,False
5486,True
5487,False
5488,True
5489,False
5490,True
5491,False
5492,True
5493,False
5494,False
5495,True
5496,False
5497,True
5498,False
5499,False
5500,True
5501,True
5502,False
5503,True
5504,False
5505,False
5506,True
5507,False
5508,False
5509,False
5510,False
5511,False
5512,False
5513,False
5514,False
5515,False
5516,True
5517,False
5518,False
5519,True
5520,True
5521,True
5522,True
5523,True
5524,False
5525,True
5526,False
5527,False
5528,False
5529,False
5530,True
5531,False
5532,False
5533,False
5534,True
5535,False
5536,True
5537,False
5538,False
5539,True
5540,True
5541,False
5542,True
5543,True
5544,False
5545,False
5546,False
5547,True
5548,False
5549,True
5550,False
5551,True
5552,True
5553,False
5554,True
5555,False
5556,True
5557,False
5558,False
5559,False
5560,False
5561,False
5562,False
5563,True
5564,False
5565,True
5566,True
5567,True
5568,False
5569,False
5570,True
5571,False
5572,True
5573,False
5574,False
5575,False
5576,False
5577,True
5578,True
5579,False
5580,False
5581,False
5582,False
5583,False
5584,False
5585,False
5586,False
5587,False
5588,False
5589,False
5590,True
5591,False
5592,False
5593,True
5594,False
5595,False
5596,False
5597,False
5598,True
5599,False
5600,False
5601,True
5602,False
5603,False
5604,False
5605,True
5606,False
5607,False
5608,False
5609,True
5610,False
5611,False
5612,True
5613,False
5614,False
5615,False
5616,False
5617,False
5618,False
5619,False
5620,False
5621,False
5622,True
5623,True
5624,False
5625,False
5626,True
5627,False
5628,False
5629,True
5630,True
5631,False
5632,True
5633,True
5634,False
5635,False
5636,False
5637,False
5638,False
5639,False
5640,False
5641,False
5642,False
5643,False
5644,True
5645,False
5646,True
5647,True
5648,False
5649,True
5650,False
5651,False
5652,True
5653,True
5654,False
5655,False
5656,False
5657,True
5658,True
5659,True
5660,False
5661,True
5662,False
5663,False
5664,False
5665,False
5666,True
5667,False
5668,True
5669,True
5670,False
5671,True
5672,False
5673,False
5674,True
5675,True
5676,True
5677,False
5678,True
5679,False
5680,False
5681,True
5682,True
5683,True
5684,False
5685,True
5686,True
5687,False
5688,False
5689,True
5690,False
5691,True
5692,False
5693,False
5694,False
5695,False
5696,True
5697,False
5698,False
5699,True
5700,True
5701,True
5702,True
5703,False
5704,True
5705,False
5706,False
5707,False
5708,False
5709,True
5710,False
5711,True
5712,False
5713,False
5714,False
5715,False
5716,True
5717,False
5718,False
5719,False
5720,False
5721,True
5722,True
5723,False
5724,False
5725,False
5726,False
5727,True
5728,False
5729,True
5730,False
5731,False
5732,True
5733,False
5734,False
5735,False
5736,False
5737,True
5738,True
5739,True
5740,False
5741,False
5742,True
5743,False
5744,True
5745,False
5746,False
5747,True
5748,False
5749,False
5750,False
5751,True
5752,False
5753,False
5754,False
5755,False
5756,True
5757,True
5758,False
5759,False
5760,True
5761,False
5762,True
5763,True
5764,True
5765,False
5766,False
5767,True
5768,True
5769,True
5770,False
5771,True
5772,False
5773,True
5774,False
5775,False
5776,False
5777,True
5778,True
5779,False
5780,False
5781,True
5782,True
5783,True
5784,False
5785,True
5786,True
5787,False
5788,False
5789,True
5790,False
5791,False
5792,False
5793,False
5794,False
5795,False
5796,False
