,SeriousDlqin2yrs
25792,0
25794,0
25795,0
25796,0
25797,0
25798,0
25802,0
25804,0
25805,0
25806,0
25808,0
25809,0
25810,0
25811,0
25812,0
25813,0
25815,0
25816,0
25817,0
25818,0
25819,0
25822,0
25823,0
25825,0
25826,0
25827,0
25828,0
25830,0
25832,1
25835,0
25837,0
25841,0
25842,0
25844,0
25847,0
25848,0
25850,0
25854,0
25856,0
25858,0
25859,0
25860,0
25862,0
25863,0
25865,0
25868,0
25870,0
25871,0
25873,0
25875,0
25876,0
25877,0
25879,0
25880,0
25881,0
25882,0
25884,0
25886,0
25887,1
25888,0
25891,0
25894,0
25896,0
25898,0
25899,0
25900,0
25902,0
25903,0
25905,0
25907,0
25910,0
25913,0
25915,0
25917,0
25918,0
25919,0
25924,0
25927,0
25929,0
25932,0
25934,0
25935,0
25936,0
25937,0
25938,0
25940,0
25941,0
25942,0
25944,0
25946,0
25947,0
25948,0
25950,0
25954,0
25956,0
25957,0
25958,0
25959,0
25961,0
25964,0
25967,0
25968,0
25969,0
25970,0
25971,0
25973,0
25974,0
25976,0
25981,0
25982,0
25983,0
25985,0
25986,0
25988,0
25989,0
25990,0
25991,0
25995,0
25997,0
25998,0
25999,0
26003,0
26004,0
26006,0
26007,0
26011,0
26012,0
26013,0
26015,0
26018,0
26021,0
26022,0
26023,0
26024,0
26025,0
26026,0
26027,0
26028,0
26029,0
26033,0
26034,0
26036,1
26037,0
26039,0
26041,0
26045,0
26046,0
26048,0
26049,0
26051,0
26052,0
26054,0
26055,0
26056,0
26060,0
26061,0
26062,0
26063,0
26066,0
26068,0
26069,0
26071,0
26072,0
26073,0
26077,0
26078,0
26079,0
26080,0
26081,0
26083,0
26085,0
26087,0
26090,0
26094,1
26095,0
26097,0
26099,0
26101,0
26102,0
26103,0
26106,0
26107,0
26108,0
26109,0
26110,0
26113,0
26114,0
26115,0
26117,0
26118,0
26119,1
26120,0
26122,0
26123,0
26126,0
26129,0
26131,0
26132,0
26133,0
26134,0
26135,0
26137,0
26140,1
26141,0
26145,1
26147,0
26148,0
26154,1
26160,0
26161,0
26162,0
26164,0
26165,0
26166,0
26167,0
26169,0
26173,0
26174,0
26176,0
26177,0
26179,0
26180,0
26182,0
26183,0
26185,1
26186,0
26188,0
26189,0
26190,0
26191,0
26192,0
26193,0
26195,0
26196,0
26199,0
26201,0
26203,0
26207,0
26210,0
26212,0
26213,0
26215,0
26218,0
26219,0
26220,0
26221,1
26222,0
26225,0
26226,0
26227,0
26228,0
26229,1
26230,0
26232,0
26233,0
26234,0
26236,0
26237,0
26238,0
26239,0
26240,0
26241,0
26242,0
26244,0
26245,0
26247,1
26251,0
26252,0
26253,0
26258,0
26259,0
26260,0
26261,0
26264,0
26265,0
26266,0
26267,0
26270,0
26271,0
26273,0
26274,0
26275,0
26276,0
26281,0
26283,0
26284,0
26287,0
26289,0
26290,0
26291,0
26294,0
26295,0
26296,0
26297,1
26298,0
26300,0
26301,0
26303,0
26305,0
26306,0
26307,0
26308,0
26309,0
26310,0
26311,0
26315,0
26316,0
26319,0
26323,0
26324,0
26325,0
26326,0
26328,0
26329,0
26330,1
26332,0
26333,1
26335,0
26336,0
26338,0
26340,0
26341,0
26342,0
26343,0
26345,0
26346,0
26349,0
26350,0
26351,0
26352,0
26353,0
26355,0
26357,0
26359,0
26362,0
26363,0
26364,0
26365,0
26366,0
26367,0
26368,0
26369,0
26370,0
26371,1
26372,0
26375,0
26376,0
26377,0
26378,0
26379,0
26383,0
26385,0
26387,0
26389,0
26390,0
26391,0
26394,1
26395,0
26397,0
26398,0
26399,0
26401,0
26402,0
26403,0
26404,1
26405,0
26406,0
26408,0
26409,0
26410,0
26411,0
26412,0
26414,0
26415,0
26419,0
26421,0
26423,0
26425,0
26428,0
26432,0
26435,0
26436,0
26439,1
26441,0
26442,0
26443,0
26444,0
26445,0
26449,0
26450,0
26451,0
26452,0
26455,0
26457,0
26459,0
26461,0
26462,0
26463,1
26467,0
26468,0
26469,0
26473,0
26474,0
26475,0
26477,0
26478,0
26480,0
26482,0
26483,0
26484,0
26490,0
26491,0
26492,0
26493,0
26496,0
26497,0
26498,0
26499,0
26502,0
26503,0
26507,0
26509,0
26510,0
26511,0
26512,0
26513,0
26514,0
26515,0
26518,0
26519,0
26520,0
26521,0
26523,0
26526,0
26527,0
26529,0
26532,1
26533,0
26535,0
26536,0
26537,0
26540,0
26541,0
26543,0
26544,0
26547,0
26549,0
26551,0
26552,0
26554,1
26558,0
26559,0
26563,0
26565,0
26566,0
26567,0
26568,0
26571,0
26572,1
26575,0
26578,0
26582,0
26583,1
26585,0
26586,0
26587,0
26588,0
26589,0
26591,0
26594,0
26597,0
26598,0
26600,0
26602,0
26606,0
26608,0
26611,0
26614,0
26615,1
26618,0
26621,0
26622,0
26623,0
26624,1
26625,0
26626,0
26627,0
26629,0
26638,0
26639,0
26641,0
26643,0
26644,0
26645,0
26647,0
26648,0
26649,0
26651,0
26652,0
26655,0
26656,0
26658,1
26660,0
26661,0
26662,0
26664,0
26665,0
26668,1
26669,0
26674,0
26677,0
26679,0
26680,0
26681,0
26685,0
26687,1
26689,0
26690,0
26691,0
26693,0
26694,0
26695,0
26696,0
26697,0
26698,0
26699,0
26700,0
26705,0
26706,0
26707,0
26708,0
26709,0
26710,0
26711,0
26713,0
26714,0
26716,0
26717,0
26719,0
26720,0
26722,0
26723,0
26724,0
26726,0
26727,0
26729,0
26730,0
26732,1
26733,0
26734,0
26737,0
26739,0
26742,0
26745,0
26746,0
26748,0
26753,0
26755,1
26757,0
26758,0
26761,0
26762,0
26763,0
26765,0
26766,0
26767,0
26768,1
26770,0
26772,0
26773,0
26775,0
26777,0
26778,0
26780,0
26784,0
26786,0
26787,0
26790,0
26793,0
26794,1
26796,0
26797,0
26802,0
26803,0
26804,0
26807,0
26808,0
26810,0
26811,0
26812,0
26814,1
26816,0
26819,0
26820,0
26822,0
26824,0
26825,0
26828,0
26829,0
26830,0
26831,0
26834,0
26835,0
26836,0
26837,0
26838,0
26839,0
26841,0
26842,0
26843,0
26847,0
26848,0
26849,0
26851,0
26852,0
26854,0
26855,0
26856,0
26857,0
26860,0
26861,1
26865,0
26867,0
26871,0
26875,0
26877,0
26878,0
26879,0
26883,0
26884,1
26885,0
26886,0
26887,0
26888,0
26890,0
26891,1
26892,0
26893,0
26894,0
26895,0
26897,1
26899,0
26900,0
26902,0
26904,0
26905,0
26906,0
26907,0
26913,0
26915,0
26916,0
26917,0
26918,0
26919,0
26921,0
26923,1
26925,0
26928,0
26930,0
26933,0
26935,0
26937,0
26939,0
26940,0
26941,0
26945,0
26948,0
26949,0
26951,0
26952,0
26953,0
26956,0
26957,0
26959,0
26960,0
26961,0
26962,0
26965,0
26966,0
26967,0
26968,0
26969,0
26970,0
26971,0
26972,0
26976,0
26977,0
26979,0
26980,0
26981,1
26982,1
26983,0
26986,1
26989,0
26990,0
26994,0
26997,0
26998,0
26999,1
27000,0
27002,0
27004,0
27006,0
27009,0
27010,0
27016,0
27017,0
27020,0
27021,0
27024,0
27025,0
27027,1
27028,0
27029,0
27031,0
27035,0
27039,0
27040,0
27043,0
27044,0
27045,0
27048,0
27050,0
27051,0
27052,0
27053,0
27054,0
27057,0
27058,0
27061,0
27062,0
27063,0
27067,0
27068,1
27070,0
27074,0
27075,0
27078,0
27081,0
27082,0
27083,0
27084,0
27088,0
27089,0
27090,0
27092,0
27096,0
27097,0
27100,0
27103,0
27104,0
27105,0
27106,0
27108,0
27109,0
27112,0
27114,0
27115,1
27118,0
27119,0
27120,0
27121,0
27126,0
27127,0
27128,0
27131,0
27135,0
27136,0
27138,0
27139,0
27141,0
27142,0
27143,1
27145,0
27146,0
27149,0
27150,0
27153,0
27155,0
27156,0
27160,0
27162,0
27164,0
27165,1
27166,0
27167,1
27169,0
27170,0
27171,0
27172,0
27173,1
27174,0
27180,0
27182,0
27184,0
27186,0
27188,0
27190,0
27191,0
27192,0
27193,0
27196,0
27197,0
27198,0
27199,0
27202,0
27203,0
27206,0
27207,0
27209,0
27212,0
27213,0
27214,0
27217,0
27219,0
27220,0
27221,0
27222,0
27223,0
27224,0
27227,0
27230,0
27231,0
27232,1
27236,0
27237,0
27238,1
27240,0
27243,0
27245,0
27246,0
27247,0
27249,0
27253,0
27254,0
27256,0
27257,0
27258,0
27261,0
27263,0
27264,0
27268,0
27269,1
27270,0
27271,1
27275,0
27276,0
27278,0
27279,0
27282,0
27283,0
27284,0
27285,0
27287,0
27288,0
27291,0
27292,0
27294,0
27296,0
27297,0
27299,0
27302,0
27303,0
27304,0
27306,0
27307,0
27308,0
27309,0
27311,0
27315,1
27317,0
27318,0
27321,0
27322,0
27323,0
27324,0
27328,0
27330,0
27333,0
27334,0
27338,0
27339,0
27340,0
27341,0
27342,0
27343,0
27344,0
27345,0
27347,0
27348,0
27350,0
27351,0
27352,0
27353,0
27355,0
27356,0
27358,0
27359,0
27361,0
27362,0
27363,0
27368,0
27372,0
27374,0
27376,0
27378,0
27380,0
27381,0
27387,0
27389,0
27391,0
27393,0
27394,0
27395,0
27398,0
27400,0
27402,0
27403,0
27404,0
27405,0
27406,1
27407,0
27409,0
27411,0
27412,0
27413,0
27414,0
27416,0
27417,0
27419,0
27420,0
27421,0
27422,0
27423,0
27424,0
27426,0
27429,0
27430,0
27436,0
27438,0
27439,0
27441,0
27442,0
27443,0
27444,0
27446,0
27453,0
27454,0
27456,0
27459,0
27460,0
27465,0
27470,0
27473,0
27474,0
27478,1
27479,0
27481,0
27484,0
27485,0
27486,0
27487,0
27489,0
27490,0
27491,0
27492,0
27494,0
27497,0
27501,1
27504,0
27505,0
27507,0
27508,0
27511,0
27512,0
27513,0
27514,0
27515,0
27516,0
27517,0
27518,0
27519,0
27521,0
27522,0
27523,0
27525,0
27527,0
27529,0
27530,0
27533,0
27534,0
27535,0
27536,1
27537,0
27540,0
27545,0
27550,0
27551,0
27552,0
27553,0
27555,0
27556,0
27558,0
27559,0
27560,0
27561,0
27563,0
27565,0
27566,0
27567,1
27570,0
27571,0
27573,0
27575,0
27577,0
27579,0
27580,0
27581,0
27582,0
27583,0
27584,1
27585,0
27587,0
27588,0
27589,0
27590,0
27592,0
27595,0
27596,0
27599,0
27601,0
27602,0
27609,0
27610,0
27611,0
27615,0
27617,0
27618,0
27619,0
27621,0
27622,0
27623,1
27627,0
27628,0
27629,0
27630,0
27631,0
27632,0
27633,0
27635,0
27636,0
27637,0
27638,0
27639,0
27640,0
27641,0
27643,0
27645,0
27646,0
27648,0
27650,0
27652,0
27654,0
27655,0
27656,0
27657,0
27659,0
27663,0
27666,0
27667,0
27669,0
27670,0
27671,0
27672,0
27674,0
27675,0
27677,0
27678,0
27680,0
27682,0
27683,1
27684,0
27685,0
27686,0
27688,0
27691,1
27693,0
27694,0
27696,0
27697,0
27698,0
27701,0
27703,0
27704,0
27705,0
27706,0
27707,0
27708,0
27710,0
27713,0
27715,0
27716,0
27719,0
27720,0
27723,0
27725,0
27726,0
27728,0
27729,0
27730,1
27731,0
27732,0
27734,0
27735,0
27737,0
27738,0
27741,0
27742,0
27743,0
27744,0
27746,0
27748,0
27750,0
27753,1
27754,0
27755,0
27756,0
27757,0
27759,0
27760,0
27762,0
27763,0
27764,0
27768,0
27769,0
27770,1
27771,0
27772,0
27774,0
27775,0
27776,0
27778,0
27780,0
27782,0
27783,0
27784,0
27785,0
27786,0
27787,0
27788,0
27790,0
27791,0
27792,1
27796,0
27797,0
27798,0
27799,0
27800,0
27803,0
27804,1
27805,0
27806,0
27809,0
27810,0
27812,0
27814,0
27815,0
27816,0
27817,0
27818,0
27820,0
27822,0
27823,0
27824,0
27825,0
27827,1
27829,0
27830,0
27831,0
27834,0
27836,0
27837,0
27840,0
27841,0
27843,0
27846,0
27847,0
27848,1
27849,0
27850,0
27852,0
27853,0
27855,0
27857,0
27858,0
27859,0
27860,0
27861,0
27862,0
27864,0
27865,0
27866,0
27868,0
27869,0
27872,0
27876,0
27877,0
27878,0
27879,0
27880,0
27881,0
27883,0
27887,1
27889,0
27890,0
27891,0
27892,0
27894,0
27895,0
27896,0
27897,0
27898,0
27899,0
27902,0
27903,0
27904,0
27905,0
27908,0
27911,0
27913,0
27916,0
27919,0
27920,0
27921,0
27923,0
27924,0
27925,0
27927,0
27929,0
27936,0
27937,0
27938,0
27939,0
27941,0
27942,0
27943,0
27944,0
27945,0
27946,0
27948,0
27949,0
27951,0
27953,0
27954,0
27956,0
27957,0
27960,0
27961,0
27963,0
27965,1
27966,0
27969,1
27970,0
27971,0
27973,0
27974,0
27975,0
27977,0
27978,0
27982,0
27988,0
27989,0
27990,0
27991,0
27992,0
27995,0
27999,0
28000,0
28001,0
28003,0
28004,0
28005,1
28006,0
28007,0
28009,0
28010,0
28012,0
28014,0
28016,0
28017,0
28019,0
28022,0
28023,0
28024,0
28025,0
28026,0
28027,0
28028,0
28030,0
28034,0
28035,0
28036,0
28037,0
28039,0
28040,0
28041,1
28042,0
28045,0
28047,0
28048,0
28050,0
28051,0
28053,0
28055,0
28056,0
28060,0
28062,1
28064,0
28065,0
28066,0
28067,0
28069,0
28071,0
28074,0
28076,0
28077,0
28078,0
28079,0
28081,0
28082,0
28084,0
28085,0
28086,0
28087,1
28091,0
28092,0
28093,0
28095,0
28096,0
28097,0
28099,0
28101,0
28102,0
28103,0
28104,0
28105,0
28106,0
28108,0
28110,0
28111,0
28113,0
28114,0
28118,0
28124,0
28125,1
28126,0
28132,0
28133,0
28134,0
28136,0
28137,0
28140,0
28142,0
28143,0
28144,0
28145,0
28146,0
28148,0
28149,0
28150,0
28155,0
28156,0
28157,0
28158,0
28161,0
28163,1
28165,0
28167,0
28170,0
28172,0
28173,0
28174,0
28176,0
28179,1
28180,0
28181,0
28182,0
28184,0
28185,0
28189,0
28190,0
28191,0
28192,0
28194,0
28196,0
28197,0
28198,0
28199,0
28200,0
28201,0
28203,0
28204,0
28205,0
28206,0
28208,0
28209,0
28212,0
28214,1
28215,0
28217,0
28220,0
28221,0
28223,0
28224,0
28227,0
28228,0
28229,0
28231,1
28233,0
28235,0
28237,0
28239,0
28240,0
28241,0
28242,0
28243,0
28246,0
28247,0
28248,0
28249,0
28252,0
28253,0
28254,1
28255,0
28256,0
28257,0
28259,1
28260,0
28262,1
28263,0
28264,1
28266,0
28267,0
28268,0
28271,0
28273,0
28275,0
28279,0
28280,0
28281,0
28282,0
28283,0
28284,0
28285,0
28288,0
28289,0
28291,0
28293,0
28297,0
28300,0
28301,0
28302,0
28304,0
28306,0
28308,0
28310,0
28313,0
28314,0
28317,0
28318,0
28320,0
28322,0
28324,0
28325,0
28326,0
28327,0
28328,0
28329,0
28330,0
28332,0
28337,0
28338,1
28340,0
28343,0
28344,0
28345,0
28347,0
28349,0
28350,0
28351,0
28352,0
28356,0
28357,0
28358,0
28361,0
28362,0
28363,0
28364,0
28365,0
28367,0
28371,0
28374,0
28375,0
28377,0
28378,0
28379,0
28380,0
28381,0
28382,0
28383,0
28385,0
28387,0
28389,0
28390,0
28392,0
28394,0
28395,0
28396,0
28397,0
28399,0
28400,1
28401,0
28403,0
28404,1
28406,0
28408,0
28412,0
28413,0
28414,0
28415,1
28417,0
28418,0
28419,0
28420,0
28422,1
28424,0
28425,0
28428,0
28432,0
28435,0
28437,0
28438,0
28444,0
28445,0
28447,0
28448,0
28449,0
28450,0
28456,0
28458,0
28459,1
28460,0
28461,0
28465,0
28468,0
28469,0
28470,0
28472,0
28474,0
28475,0
28479,1
28480,0
28481,0
28482,0
28485,0
28486,0
28490,0
28491,0
28492,0
28494,0
28496,0
28498,0
28500,0
28501,0
28502,0
28503,0
28504,0
28505,0
28506,0
28509,0
28510,0
28511,0
28512,0
28515,0
28516,0
28518,0
28519,0
28520,0
28522,0
28523,0
28526,0
28527,0
28528,0
28529,0
28531,0
28532,0
28533,0
28535,0
28536,0
28537,0
28540,0
28542,0
28543,0
28546,0
28547,0
28548,0
28550,0
28552,0
28554,0
28556,0
28558,0
28560,0
28561,1
28562,0
28563,0
28566,0
28567,0
28568,0
28569,1
28570,0
28572,0
28574,0
28577,0
28580,0
28582,0
28583,0
28584,0
28585,0
28586,0
28587,0
28588,0
28589,0
28591,0
28594,0
28595,0
28597,0
28599,0
28602,0
28603,1
28605,0
28607,0
28609,0
28612,0
28613,0
28615,0
28617,0
28618,0
28619,0
28620,0
28621,0
28623,0
28625,0
28627,0
28628,0
28629,0
28631,0
28634,0
28636,0
28640,0
28641,0
28642,0
28643,0
28644,0
28645,0
28646,0
28647,0
28649,0
28650,0
28651,0
28654,0
28655,0
28657,0
28660,0
28661,0
28662,0
28664,0
28665,0
28666,0
28668,0
28670,0
28671,0
28672,0
28674,0
28676,0
28677,0
28679,0
28683,0
28685,0
28690,0
28691,0
28693,0
28694,0
28695,0
28696,0
28698,0
28702,0
28703,0
28704,0
28706,0
28710,0
28712,0
28713,0
28714,0
28715,1
28716,0
28717,0
28719,0
28720,0
28721,0
28722,0
28724,0
28725,0
28728,0
28729,0
28730,0
28733,0
28736,0
28738,0
28739,0
28740,0
28741,0
28743,0
28744,0
28746,0
28748,0
28749,0
28750,0
28751,0
28753,0
28754,1
28756,0
28757,0
28758,0
28760,0
28761,0
28762,1
28763,0
28764,0
28765,0
28766,0
28767,0
28769,0
28770,0
28772,0
28773,0
28774,0
28777,0
28778,0
28779,0
28781,0
28782,0
28783,0
28784,0
28786,0
28789,0
28790,0
28791,0
28793,0
28795,0
28796,0
28798,0
28799,0
28800,1
28803,0
28804,1
28807,0
28808,1
28809,0
28810,0
28811,0
28812,0
28814,0
28815,0
28817,0
28818,0
28819,0
28820,0
28823,0
28827,0
28829,0
28831,0
28832,0
28833,0
28836,0
28838,0
28839,0
28840,0
28842,0
28845,0
28846,0
28847,0
28848,0
28849,0
28850,0
28852,0
28853,0
28854,0
28855,0
28856,0
28857,0
28858,0
28860,0
28861,0
28863,0
28864,0
28865,0
28866,0
28867,0
28869,0
28873,0
28874,0
28876,0
28877,0
28878,0
28882,1
28883,0
28884,0
28885,0
28890,0
28891,0
28893,0
28896,0
28900,0
28902,0
28903,0
28906,0
28907,0
28910,0
28911,0
28912,0
28916,1
28917,0
28918,0
28919,0
28920,0
28921,0
28922,0
28923,0
28925,0
28926,0
28927,0
28928,0
28929,0
28930,0
28931,0
28934,0
28935,0
28937,0
28939,0
28941,0
28942,0
28945,0
28947,0
28951,0
28952,0
28954,0
28958,0
28959,0
28961,0
28962,0
28964,0
28967,0
28968,0
28969,0
28970,0
28971,0
28972,0
28977,0
28979,0
28980,0
28981,0
28982,0
28983,0
28984,0
28985,1
28986,0
28988,0
28992,0
28993,0
28997,0
28998,0
29000,0
29001,0
29004,0
29005,0
29007,0
29011,0
29012,1
29013,0
29014,0
29015,0
29016,0
29017,0
29018,0
29024,0
29025,0
29026,0
29030,0
29031,0
29032,0
29034,0
29037,0
29038,0
29040,0
29044,0
29045,0
29046,0
29047,0
29049,0
29050,0
29051,0
29054,0
29055,0
29057,0
29059,0
29060,0
29062,0
29064,0
29066,0
29068,0
29069,0
29070,0
29071,0
29073,0
29074,0
29075,0
29076,0
29081,0
29083,0
29084,0
29086,0
29089,0
29091,0
29092,0
29096,0
29097,0
29098,0
29099,0
29101,0
29104,0
29107,0
29108,0
29109,0
29111,0
29112,0
29113,0
29114,0
29116,0
29117,0
29119,0
29121,0
29123,0
29124,0
29126,0
29127,0
29128,0
29133,0
29138,0
29140,0
29144,0
29145,0
29148,0
29149,0
29150,0
29155,0
29156,0
29157,0
29159,0
29161,0
29162,0
29163,0
29164,0
29165,0
29167,0
29168,0
29169,0
29170,0
29172,0
29173,0
29176,0
29177,0
29178,0
29179,0
29180,0
29187,0
29188,0
29189,0
29190,0
29192,0
29194,0
29195,0
29199,0
29200,0
29202,0
29203,0
29204,0
29205,0
29206,0
29210,0
29215,0
29216,0
29218,0
29219,0
29222,0
29223,0
29227,0
29228,0
29231,0
29233,0
29234,0
29237,0
29240,0
29241,0
29242,0
29243,0
29244,0
29247,0
29249,0
29250,0
29251,0
29252,0
29253,0
29256,0
29259,0
29261,1
29262,0
29263,0
29264,0
29265,0
29266,0
29267,0
29268,0
29272,0
29273,0
29274,0
29276,0
29281,0
29282,0
29284,0
29285,0
29287,0
29288,0
29289,0
29291,0
29292,0
29293,0
29294,0
29298,0
29299,0
29303,0
29304,0
29306,0
29307,0
29308,0
29311,0
29312,0
29313,0
29315,0
29316,0
29318,0
29319,0
29320,0
29323,0
29324,0
29325,0
29328,0
29329,0
29330,0
29332,0
29333,0
29334,1
29336,1
29338,0
29340,0
29341,0
29342,0
29346,1
29349,0
29350,0
29351,0
29353,0
29354,0
29355,0
29356,0
29357,0
29359,0
29361,0
29363,0
29366,0
29368,0
29370,0
29372,0
29374,0
29375,0
29378,0
29381,0
29382,1
29383,0
29384,0
29388,0
29389,0
29390,0
29391,0
29392,0
29393,0
29396,0
29401,0
29403,0
29405,0
29406,0
29407,0
29408,0
29409,0
29410,0
29413,0
29414,0
29415,0
29417,0
29418,0
29419,0
29420,0
29422,0
29423,0
29424,0
29425,1
29426,0
29430,0
29431,0
29433,0
29434,0
29436,0
29437,0
29438,0
29440,0
29441,0
29442,0
29443,0
29444,0
29445,0
29447,0
29448,0
29451,0
29452,0
29455,0
29456,0
29457,0
29458,0
29460,0
29462,0
29463,0
29466,0
29469,0
29473,0
29475,0
29476,0
29478,0
29480,0
29481,0
29483,0
29484,0
29487,0
29488,0
29490,0
29493,0
29494,1
29495,0
29499,0
29500,0
29503,0
29505,0
29506,0
29507,0
29510,0
29511,0
29514,0
29515,0
29516,0
29517,0
29520,0
29521,0
29522,0
29524,0
29525,0
29526,0
29527,0
29529,0
29530,0
29531,0
29532,0
29533,0
29534,0
29535,0
29536,0
29537,0
29539,0
29541,0
29543,1
29544,0
29545,0
29546,0
29551,0
29552,0
29553,0
29556,0
29557,0
29558,1
29559,0
29561,0
29562,0
29563,0
29565,0
29566,0
29567,0
29568,0
29569,0
29572,0
29573,0
29574,0
29576,0
29578,0
29580,0
29582,0
29583,0
29585,0
29586,0
29589,0
29590,0
29591,0
29592,0
29593,0
29598,0
29601,0
29602,0
29603,0
29606,0
29607,0
29608,0
29609,0
29610,0
29611,0
29612,0
29613,0
29615,0
29617,0
29618,0
29619,0
29620,0
29621,0
29623,0
29624,0
29625,0
29626,0
29627,0
29628,0
29630,0
29631,0
29633,0
29634,0
29635,0
29636,0
29637,0
29638,0
29640,0
29641,0
29642,0
29643,0
29644,0
29645,0
29646,0
29647,0
29648,0
29649,1
29650,0
29652,0
29653,0
29654,0
29655,0
29656,0
29657,0
29658,0
29659,0
29660,0
29662,1
29665,0
29666,0
29667,0
29668,0
29669,0
29671,1
29672,0
29673,0
29674,0
29677,0
29678,0
29679,0
29680,0
29681,0
29684,0
29687,0
29688,0
29689,0
29691,0
29692,0
29695,0
29696,0
29697,0
29698,0
29700,0
29701,0
29702,0
29703,0
29704,0
29705,0
29708,0
29709,0
29710,0
29712,0
29713,0
29714,0
29718,0
29721,0
29722,0
29723,0
29724,0
29725,0
29726,1
29727,0
29730,0
29732,0
29737,0
29738,0
29742,0
29743,0
29744,0
29746,0
29747,0
29748,0
29750,0
29751,0
29752,0
29753,0
29754,0
29755,0
29757,0
29759,1
29762,0
29763,0
29765,0
29767,0
29768,0
29770,0
29771,0
29774,0
29775,0
29776,1
29777,0
29778,0
29779,0
29780,0
29781,0
29782,0
29784,0
29785,0
29789,0
29793,0
29795,0
29797,0
29798,0
29799,0
29800,0
29801,0
29803,0
29804,0
29805,0
29806,0
29807,0
29808,0
29809,0
29810,0
29811,0
29812,0
29813,0
29814,0
29818,0
29823,0
29824,0
29825,0
29826,0
29827,0
29828,0
29829,0
29832,1
29835,0
29837,0
29838,0
29839,0
29845,0
29848,0
29850,0
29851,0
29852,1
29853,0
29855,0
29856,0
29857,0
29858,0
29859,0
29860,0
29862,0
29863,0
29867,0
29869,0
29871,0
29872,0
29873,0
29875,0
29876,0
29878,0
29880,0
29881,0
29882,0
29883,0
29891,0
29893,0
29894,0
29899,0
29902,0
29903,0
29904,0
29906,0
29908,0
29909,0
29911,0
29912,0
29913,0
29914,1
29917,0
29919,0
29920,0
29922,0
29923,0
29924,0
29926,0
29927,0
29928,0
29930,0
29931,0
29932,0
29933,0
29935,0
29939,0
29941,0
29942,0
29943,1
29945,0
29946,0
29947,0
29948,0
29949,0
29950,0
29952,0
29954,0
29955,0
29956,0
29957,0
29958,1
29962,0
29963,0
29964,0
29965,0
29966,0
29967,1
29969,0
29970,0
29971,0
29972,0
29976,0
29978,0
29979,0
29980,0
29981,0
29984,0
29985,0
29987,0
29988,0
29989,0
29990,0
29991,0
29995,0
29997,0
29998,0
30000,0
30001,0
30002,0
30006,0
30007,1
30008,0
30010,0
30011,1
30012,0
30014,0
30016,0
30017,0
30021,0
30022,0
30024,0
30028,0
30029,0
30032,0
30033,0
30035,0
30036,0
30037,0
30038,0
30039,0
30040,0
30041,0
30043,0
30044,0
30046,0
30048,0
30049,0
30050,0
30051,0
30052,0
30053,0
30055,0
30056,0
30059,0
30060,0
30066,0
30067,1
30068,0
30070,0
30073,0
30074,0
30075,0
30076,0
30079,1
30084,0
30086,0
30087,0
30089,0
30090,0
30091,0
30092,0
30093,0
30095,1
30097,0
30098,0
30102,0
30103,0
30104,0
30105,0
30106,0
30107,0
30109,0
30110,0
30111,0
30115,0
30116,0
30121,1
30127,0
30130,0
30132,0
30133,0
30134,0
30136,0
30137,0
30139,0
30141,0
30142,1
30143,0
30145,1
30146,0
30147,0
30148,0
30149,0
30150,0
30152,0
30153,0
30155,0
30157,0
30158,0
30159,0
30161,0
30162,0
30163,0
30164,0
30165,0
30166,0
30167,0
30168,0
30171,0
30172,0
30175,0
30177,0
30178,0
30180,0
30182,0
30183,0
30185,0
30186,0
30187,0
30188,0
30190,0
30191,0
30192,0
30193,0
30194,0
30195,0
30196,0
30197,0
30199,0
30201,0
30203,0
30206,0
30208,0
30210,1
30213,0
30215,0
30216,0
30217,0
30218,0
30220,0
30222,0
30223,0
30224,0
30225,0
30226,0
30229,0
30230,0
30231,0
30232,0
30233,0
30235,0
30238,0
30241,0
30242,0
30245,0
30247,0
30251,0
30252,0
30253,0
30258,0
30260,0
30263,0
30265,0
30266,0
30269,0
30270,0
30271,0
30276,0
30278,0
30279,0
30280,0
30282,0
30284,1
30285,0
30286,0
30287,0
30290,1
30293,1
30294,0
30295,0
30298,0
30299,1
30300,0
30303,0
30304,0
30306,0
30307,1
30308,0
30312,0
30313,0
30315,0
30321,1
30322,0
30323,0
30324,0
30325,0
30326,0
30328,0
30329,0
30330,0
30331,1
30332,0
30339,0
30342,0
30345,1
30346,0
30348,0
30350,0
30352,0
30353,0
30354,0
30356,0
30357,0
30359,0
30363,0
30364,0
30365,0
30366,1
30367,0
30368,0
30369,0
30370,0
30371,0
30374,0
30375,0
30382,0
30383,0
30384,1
30385,0
30386,0
30389,0
30391,0
30392,0
30394,0
30395,0
30396,0
30397,0
30400,0
30401,0
30402,0
30404,0
30405,0
30406,0
30407,0
30408,0
30409,0
30410,0
30414,0
30415,0
30416,0
30417,0
30420,0
30423,1
30425,0
30426,0
30427,0
30428,1
30430,0
30432,0
30433,0
30434,0
30435,0
30438,0
30440,0
30441,0
30443,0
30444,0
30445,0
30446,0
30447,0
30448,0
30449,0
30452,0
30455,0
30456,0
30457,0
30459,0
30460,0
30464,0
30465,0
30466,0
30468,1
30469,0
30472,0
30475,0
30477,0
30480,0
30481,0
30483,0
30484,0
30487,0
30488,0
30490,0
30492,0
30494,0
30497,0
30498,0
30503,0
30504,0
30505,1
30508,0
30511,0
30512,0
30513,0
30515,0
30516,0
30517,0
30518,0
30520,0
30521,0
30525,0
30528,0
