,BP
2998,False
2999,True
3000,False
3001,False
3002,True
3003,False
3004,True
3005,False
3006,True
3007,True
3008,False
3009,True
3010,False
3011,False
3012,True
3013,True
3014,True
3015,False
3016,True
3017,False
3018,False
3019,False
3020,False
3021,False
3022,False
3023,False
3024,True
3025,False
3026,True
3027,False
3028,False
3029,False
3030,True
3031,True
3032,True
3033,False
3034,False
3035,False
3036,True
3037,False
3038,False
3039,True
3040,False
3041,False
3042,False
3043,False
3044,True
3045,True
3046,True
3047,False
3048,False
3049,True
3050,False
3051,False
3052,False
3053,False
3054,False
3055,True
3056,False
3057,True
3058,True
3059,False
3060,False
3061,True
3062,False
3063,False
3064,True
3065,False
3066,False
3067,False
3068,True
3069,True
3070,True
3071,False
3072,True
3073,False
3074,False
3075,True
3076,False
3077,False
3078,False
3079,False
3080,False
3081,False
3082,True
3083,True
3084,True
3085,False
3086,True
3087,False
3088,False
3089,False
3090,False
3091,True
3092,False
3093,False
3094,True
3095,False
3096,True
3097,False
3098,True
3099,False
3100,False
3101,False
3102,False
3103,True
3104,False
3105,True
3106,True
3107,True
3108,False
3109,False
3110,True
3111,True
3112,True
3113,False
3114,False
3115,False
3116,False
3117,False
3118,True
3119,False
3120,True
3121,True
3122,False
3123,False
3124,False
3125,True
3126,False
3127,True
3128,False
3129,False
3130,True
3131,False
3132,True
3133,True
3134,True
3135,False
3136,False
3137,True
3138,False
3139,False
3140,True
3141,False
3142,False
3143,False
3144,False
3145,True
3146,True
3147,True
3148,False
3149,True
3150,False
3151,False
3152,False
3153,False
3154,False
3155,True
3156,False
3157,False
3158,True
3159,False
3160,False
3161,False
3162,False
3163,True
3164,False
3165,True
3166,True
3167,False
3168,False
3169,True
3170,False
3171,False
3172,False
3173,True
3174,True
3175,False
3176,True
3177,True
3178,False
3179,False
3180,True
3181,True
3182,True
3183,True
3184,False
3185,False
3186,False
3187,False
3188,False
3189,False
3190,True
3191,True
3192,True
3193,False
3194,False
3195,False
3196,False
3197,True
3198,False
3199,False
3200,True
3201,False
3202,True
3203,True
3204,False
3205,False
3206,False
3207,True
3208,False
3209,False
3210,False
3211,False
3212,True
3213,True
3214,False
3215,False
3216,True
3217,True
3218,False
3219,True
3220,False
3221,True
3222,True
3223,False
3224,True
3225,False
3226,False
3227,True
3228,False
3229,True
3230,True
3231,False
3232,True
3233,True
3234,False
3235,False
3236,True
3237,False
3238,False
3239,False
3240,False
3241,False
3242,False
3243,False
3244,False
3245,False
3246,False
3247,False
3248,True
3249,False
3250,False
3251,False
3252,True
3253,True
3254,False
3255,True
3256,False
3257,False
3258,True
3259,True
3260,False
3261,True
3262,False
3263,False
3264,True
3265,True
3266,False
3267,False
3268,True
3269,False
3270,False
3271,False
3272,True
3273,True
3274,False
3275,False
3276,False
3277,False
3278,False
3279,True
3280,False
3281,True
3282,True
3283,False
3284,True
3285,True
3286,True
3287,False
3288,True
3289,True
3290,True
3291,False
3292,True
3293,True
3294,False
3295,True
3296,True
3297,True
3298,True
3299,False
3300,False
3301,True
3302,True
3303,False
3304,True
3305,True
3306,False
3307,True
3308,False
3309,True
3310,True
3311,True
3312,True
3313,False
3314,False
3315,False
3316,True
3317,False
3318,False
3319,True
3320,True
3321,True
3322,True
3323,True
3324,False
3325,False
3326,True
3327,True
3328,True
3329,True
3330,False
3331,False
3332,True
3333,False
3334,True
3335,True
3336,False
3337,False
3338,False
3339,False
3340,False
3341,False
3342,False
3343,False
3344,True
3345,False
3346,False
3347,True
3348,False
3349,True
3350,False
3351,True
3352,True
3353,False
3354,True
3355,False
3356,False
3357,True
3358,False
3359,False
3360,False
3361,False
3362,False
3363,False
3364,True
3365,True
3366,False
3367,True
3368,False
3369,False
3370,False
3371,True
3372,False
3373,False
3374,False
3375,False
3376,False
3377,False
3378,True
3379,True
3380,True
3381,False
3382,False
3383,True
3384,True
3385,True
3386,False
3387,False
3388,False
3389,False
3390,False
3391,False
3392,False
3393,True
3394,False
3395,True
3396,False
3397,False
3398,False
3399,False
3400,False
3401,False
3402,False
3403,True
3404,True
3405,False
3406,False
3407,False
3408,False
3409,True
3410,False
3411,True
3412,False
3413,False
3414,False
3415,True
3416,True
3417,True
3418,True
3419,False
3420,False
3421,True
3422,True
3423,True
3424,False
3425,False
3426,True
3427,True
3428,False
3429,True
3430,True
3431,False
3432,True
3433,False
3434,False
3435,False
3436,False
3437,False
3438,False
3439,True
3440,False
3441,False
3442,True
3443,True
3444,True
3445,True
3446,True
3447,False
3448,True
3449,False
3450,True
3451,False
3452,True
3453,False
3454,False
3455,False
3456,False
3457,True
3458,False
3459,True
3460,False
3461,False
3462,False
3463,True
3464,True
3465,False
3466,False
3467,True
3468,True
3469,False
3470,False
3471,True
3472,False
3473,True
3474,False
3475,False
3476,False
3477,False
3478,True
3479,False
3480,True
3481,False
3482,False
3483,True
3484,False
3485,True
3486,False
3487,True
3488,False
3489,False
3490,True
3491,False
3492,True
3493,False
3494,False
3495,False
3496,False
3497,True
3498,True
3499,False
3500,True
3501,False
3502,True
3503,False
3504,True
3505,False
3506,True
3507,False
3508,False
3509,True
3510,True
3511,False
3512,False
3513,False
3514,False
3515,True
3516,False
3517,True
3518,False
3519,True
3520,False
3521,False
3522,False
3523,True
3524,True
3525,False
3526,True
3527,True
3528,False
3529,False
3530,False
3531,True
3532,True
3533,False
3534,True
3535,False
3536,False
3537,True
3538,False
3539,False
3540,False
3541,False
3542,False
3543,True
3544,False
3545,False
3546,True
3547,True
3548,True
3549,True
3550,True
3551,False
3552,False
3553,True
3554,True
3555,False
3556,False
3557,False
3558,False
3559,True
3560,False
3561,False
3562,True
3563,False
3564,True
3565,True
3566,True
3567,False
3568,False
3569,True
3570,False
3571,True
3572,True
3573,False
3574,False
3575,False
3576,False
3577,False
3578,False
3579,True
3580,False
3581,False
3582,False
3583,False
3584,False
3585,True
3586,False
3587,True
3588,False
3589,True
3590,False
3591,False
3592,False
3593,False
3594,False
3595,False
3596,True
3597,False
3598,False
3599,False
3600,True
3601,False
3602,False
3603,False
3604,True
3605,True
3606,False
3607,True
3608,True
3609,False
3610,True
3611,True
3612,True
3613,True
3614,False
3615,True
3616,True
3617,False
3618,True
3619,False
3620,False
3621,False
3622,True
3623,False
3624,False
3625,False
3626,False
3627,True
3628,True
3629,False
3630,False
3631,True
3632,False
3633,True
3634,False
3635,False
3636,True
3637,False
3638,True
3639,True
3640,True
3641,False
3642,True
3643,False
3644,False
3645,False
3646,False
3647,False
3648,False
3649,False
3650,True
3651,False
3652,False
3653,False
3654,False
3655,True
3656,False
3657,False
3658,True
3659,True
3660,True
3661,False
3662,False
3663,False
3664,False
3665,False
3666,False
3667,True
3668,False
3669,False
3670,False
3671,False
3672,True
3673,True
3674,False
3675,True
3676,True
3677,True
3678,False
3679,True
3680,False
3681,False
3682,True
3683,True
3684,False
3685,False
3686,False
3687,False
3688,True
3689,True
3690,False
3691,True
3692,True
3693,True
3694,False
3695,False
3696,False
3697,False
3698,True
3699,True
3700,False
3701,False
3702,True
3703,True
3704,False
3705,False
3706,False
3707,False
3708,False
3709,True
3710,False
3711,True
3712,True
3713,True
3714,True
3715,True
3716,True
3717,False
3718,False
3719,False
3720,True
3721,False
3722,False
3723,True
3724,False
3725,True
3726,True
3727,False
3728,False
3729,True
3730,False
3731,False
3732,False
3733,True
3734,True
3735,False
3736,False
3737,True
3738,False
3739,False
3740,False
3741,False
3742,False
3743,False
3744,True
3745,True
3746,False
3747,True
3748,False
3749,True
3750,True
3751,True
3752,False
3753,False
3754,False
3755,False
3756,False
3757,False
3758,True
3759,True
3760,False
3761,False
3762,False
3763,True
3764,True
3765,True
3766,False
3767,False
3768,False
3769,False
3770,False
3771,False
3772,True
3773,True
3774,False
3775,False
3776,True
3777,False
3778,False
3779,False
3780,True
3781,False
3782,True
3783,True
3784,True
3785,True
3786,False
3787,True
3788,True
3789,False
3790,False
3791,True
3792,False
3793,False
3794,False
3795,False
3796,True
3797,False
3798,False
3799,True
3800,False
3801,False
3802,True
3803,True
3804,False
3805,False
3806,False
3807,True
3808,False
3809,False
3810,True
3811,False
3812,False
3813,False
3814,True
3815,False
3816,False
3817,False
3818,True
3819,True
3820,False
3821,False
3822,True
3823,True
3824,True
3825,True
3826,False
3827,False
3828,True
3829,False
3830,True
3831,False
3832,False
3833,True
3834,False
3835,False
3836,True
3837,False
3838,True
3839,True
3840,True
3841,False
3842,False
3843,False
3844,True
3845,False
3846,False
3847,False
3848,False
3849,True
3850,False
3851,False
3852,False
3853,False
3854,False
3855,True
3856,True
3857,True
3858,True
3859,False
3860,True
3861,False
3862,True
3863,False
3864,False
3865,True
3866,False
3867,False
3868,False
3869,False
3870,True
3871,False
3872,False
3873,True
3874,True
3875,False
3876,True
3877,True
3878,True
3879,True
3880,False
3881,True
3882,False
3883,False
3884,True
3885,False
3886,False
3887,False
3888,False
3889,False
3890,False
3891,False
3892,False
3893,False
3894,False
3895,True
3896,False
3897,False
3898,False
3899,True
3900,True
3901,True
3902,True
3903,True
3904,True
3905,True
3906,False
3907,False
3908,True
3909,True
3910,False
3911,True
3912,False
3913,True
3914,True
3915,False
3916,False
3917,False
3918,True
3919,True
3920,False
3921,False
3922,False
3923,True
3924,False
3925,True
3926,False
3927,False
3928,False
3929,True
3930,False
3931,True
3932,False
3933,False
3934,False
3935,True
3936,False
3937,False
3938,True
3939,False
3940,False
3941,True
3942,False
3943,True
3944,True
3945,True
3946,False
3947,False
3948,False
3949,True
3950,False
3951,False
3952,False
3953,False
3954,False
3955,False
3956,False
3957,False
3958,False
3959,True
3960,False
3961,True
3962,False
3963,True
3964,False
3965,True
3966,True
3967,True
3968,False
3969,True
3970,False
3971,True
3972,False
3973,True
3974,True
3975,False
3976,False
3977,False
3978,False
3979,False
3980,False
3981,False
3982,False
3983,False
3984,False
3985,False
3986,False
3987,False
3988,True
3989,True
3990,True
3991,False
3992,True
3993,False
3994,False
3995,False
3996,True
3997,True
3998,False
3999,True
4000,True
4001,True
4002,False
4003,False
4004,False
4005,False
4006,True
4007,False
4008,False
4009,False
4010,False
4011,False
4012,True
4013,False
4014,False
4015,True
4016,False
4017,False
4018,False
4019,False
4020,True
4021,True
4022,True
4023,False
4024,False
4025,False
4026,False
4027,True
4028,True
4029,False
4030,True
4031,True
4032,True
4033,False
4034,False
4035,False
4036,True
4037,False
4038,True
4039,False
4040,True
4041,True
4042,True
4043,False
4044,True
4045,True
4046,False
4047,True
4048,True
4049,True
4050,True
4051,True
4052,False
4053,True
4054,True
4055,True
4056,False
4057,False
4058,True
4059,True
4060,False
4061,False
4062,True
4063,False
4064,True
4065,True
4066,False
4067,False
4068,True
4069,True
4070,False
4071,False
4072,True
4073,True
4074,False
4075,True
4076,False
4077,False
4078,False
4079,False
4080,True
4081,False
4082,False
4083,False
4084,False
4085,False
4086,True
4087,False
4088,True
4089,True
4090,True
4091,True
4092,True
4093,False
4094,False
4095,True
4096,True
4097,True
4098,True
4099,True
4100,False
4101,True
4102,True
4103,False
4104,False
4105,False
4106,False
4107,True
4108,False
4109,False
4110,True
4111,False
4112,True
4113,True
4114,True
4115,False
4116,True
4117,False
4118,False
4119,True
4120,True
4121,False
4122,False
4123,False
4124,False
4125,True
4126,False
4127,False
4128,False
4129,True
4130,False
4131,False
4132,False
4133,False
4134,True
4135,False
4136,False
4137,False
4138,False
4139,False
4140,True
4141,True
4142,False
4143,True
4144,False
4145,True
4146,False
4147,True
4148,False
4149,True
4150,True
4151,False
4152,True
4153,False
4154,False
4155,False
4156,True
4157,True
4158,False
4159,False
4160,True
4161,False
4162,True
4163,False
4164,True
4165,True
4166,True
4167,True
4168,True
4169,True
4170,False
4171,True
4172,False
4173,False
4174,True
4175,False
4176,False
4177,False
4178,False
4179,False
4180,True
4181,True
4182,True
4183,False
4184,False
4185,False
4186,True
4187,False
4188,True
4189,False
4190,True
4191,False
4192,False
4193,True
4194,True
4195,True
4196,False
4197,True
4198,False
4199,False
4200,False
4201,False
4202,True
4203,False
4204,False
4205,False
4206,True
4207,False
4208,False
4209,False
4210,False
4211,False
4212,False
4213,False
4214,True
4215,True
4216,False
4217,False
4218,False
4219,False
4220,True
4221,False
4222,True
4223,False
4224,False
4225,False
4226,True
4227,True
4228,False
4229,True
4230,True
4231,False
4232,False
4233,True
4234,False
4235,True
4236,False
4237,True
4238,False
4239,False
4240,True
4241,False
4242,True
4243,False
4244,True
4245,False
4246,True
4247,True
4248,False
4249,False
4250,False
4251,True
4252,True
4253,False
4254,False
4255,True
4256,True
4257,True
4258,False
4259,False
4260,True
4261,False
4262,False
4263,False
4264,True
4265,False
4266,True
4267,True
4268,False
4269,False
4270,True
4271,True
4272,True
4273,True
4274,False
4275,False
4276,True
4277,True
4278,True
4279,False
4280,False
4281,False
4282,False
4283,False
4284,False
4285,True
4286,False
4287,False
4288,False
4289,True
4290,True
4291,False
4292,False
4293,False
4294,False
4295,True
4296,False
4297,True
4298,True
4299,True
4300,True
4301,False
4302,False
4303,False
4304,False
4305,False
4306,False
4307,True
4308,False
4309,False
4310,False
4311,False
4312,False
4313,False
4314,True
4315,False
4316,False
4317,False
4318,False
4319,False
4320,False
4321,False
4322,True
4323,True
4324,False
4325,True
4326,True
4327,False
4328,False
4329,True
4330,True
4331,True
4332,False
4333,False
4334,True
4335,True
4336,False
4337,True
4338,False
4339,False
4340,True
4341,False
4342,False
4343,False
4344,False
4345,True
4346,False
4347,True
4348,False
4349,False
4350,False
4351,True
4352,True
4353,False
4354,True
4355,False
4356,False
4357,False
4358,True
4359,False
4360,False
4361,True
4362,False
4363,True
4364,False
4365,True
4366,True
4367,False
4368,False
4369,False
4370,False
4371,True
4372,False
4373,False
4374,True
4375,False
4376,True
4377,False
4378,False
4379,True
4380,False
4381,True
4382,False
4383,False
4384,True
4385,True
4386,False
4387,True
4388,False
4389,False
4390,False
4391,False
4392,True
4393,True
4394,False
4395,True
4396,True
4397,False
4398,False
4399,True
4400,True
4401,True
4402,True
4403,True
4404,False
4405,False
4406,False
4407,False
4408,False
4409,True
4410,True
4411,False
4412,False
4413,False
4414,True
4415,True
4416,False
4417,False
4418,False
4419,False
4420,True
4421,True
4422,False
4423,True
4424,False
4425,False
4426,True
4427,True
4428,True
4429,False
4430,False
4431,True
4432,True
4433,True
4434,False
4435,False
4436,False
4437,False
4438,False
4439,False
4440,False
4441,True
4442,False
4443,True
4444,False
4445,True
4446,True
4447,False
4448,True
4449,True
4450,False
4451,False
4452,False
4453,False
4454,False
4455,False
4456,False
4457,True
4458,False
4459,False
4460,True
4461,False
4462,True
4463,True
4464,False
4465,False
4466,False
4467,False
4468,True
4469,True
4470,False
4471,False
4472,False
4473,False
4474,False
4475,False
4476,False
4477,True
4478,True
4479,False
4480,True
4481,False
4482,False
4483,False
4484,False
4485,True
4486,True
4487,False
4488,False
4489,True
4490,False
4491,True
4492,False
4493,False
4494,True
4495,False
4496,True
4497,False
4498,False
4499,True
4500,True
4501,False
4502,True
4503,True
4504,True
4505,True
4506,False
4507,False
4508,False
4509,True
4510,True
4511,True
4512,False
4513,True
4514,False
4515,True
4516,False
4517,False
4518,False
4519,True
4520,False
4521,True
4522,False
4523,True
4524,False
4525,False
4526,False
4527,False
4528,False
4529,True
4530,True
4531,False
4532,False
4533,False
4534,True
4535,False
4536,True
4537,True
4538,True
4539,False
4540,False
4541,False
4542,False
4543,False
4544,True
4545,False
4546,True
4547,False
4548,False
4549,True
4550,False
4551,False
4552,True
4553,False
4554,True
4555,False
4556,False
4557,False
4558,True
4559,True
4560,False
4561,False
4562,True
4563,False
4564,False
4565,False
4566,False
4567,True
4568,False
4569,True
4570,False
4571,False
4572,False
4573,False
4574,False
4575,False
4576,True
4577,True
4578,False
4579,True
4580,False
4581,False
4582,False
4583,True
4584,False
4585,True
4586,False
4587,True
4588,False
4589,False
4590,True
4591,False
4592,True
4593,False
4594,True
4595,False
4596,False
4597,False
4598,True
4599,False
4600,False
4601,True
4602,True
4603,False
4604,True
4605,False
4606,False
4607,True
4608,True
4609,True
4610,True
4611,True
4612,True
4613,True
4614,False
4615,True
4616,False
4617,False
4618,False
4619,True
4620,True
4621,False
4622,True
4623,True
4624,True
4625,False
4626,False
4627,True
4628,False
4629,False
4630,False
4631,False
4632,True
4633,True
4634,False
4635,False
4636,False
4637,True
4638,False
4639,False
4640,False
4641,False
4642,True
4643,False
4644,False
4645,True
4646,True
4647,False
4648,False
4649,True
4650,False
4651,False
4652,False
4653,False
4654,False
4655,False
4656,False
4657,False
4658,True
4659,True
4660,True
4661,True
4662,False
4663,True
4664,False
4665,True
4666,False
4667,False
4668,True
4669,False
4670,True
4671,True
4672,False
4673,False
4674,False
4675,True
4676,True
4677,True
4678,True
4679,True
4680,False
4681,False
4682,True
4683,True
4684,False
4685,True
4686,False
4687,True
4688,False
4689,False
4690,True
4691,False
4692,True
4693,True
4694,False
4695,False
4696,True
4697,False
4698,True
4699,True
4700,False
4701,False
4702,False
4703,False
4704,False
4705,False
4706,True
4707,False
4708,False
4709,True
4710,False
4711,True
4712,True
4713,True
4714,False
4715,False
4716,False
4717,False
4718,False
4719,False
4720,True
4721,True
4722,False
4723,True
4724,False
4725,False
4726,False
4727,False
4728,True
4729,False
4730,False
4731,True
4732,False
4733,True
4734,False
4735,False
4736,False
4737,True
4738,False
4739,False
4740,True
4741,False
4742,True
4743,False
4744,False
4745,True
4746,True
4747,True
4748,False
4749,True
4750,True
4751,False
4752,False
4753,False
4754,True
4755,False
4756,False
4757,False
4758,False
4759,False
4760,False
4761,False
4762,True
4763,True
4764,False
4765,False
4766,True
4767,False
4768,False
4769,True
4770,False
4771,False
4772,False
4773,True
4774,False
4775,False
4776,False
4777,False
4778,False
4779,False
4780,False
4781,False
4782,False
4783,False
4784,False
4785,False
4786,True
4787,False
4788,True
4789,True
4790,False
4791,False
4792,True
4793,False
4794,False
4795,True
4796,True
4797,True
4798,False
4799,False
4800,True
4801,True
4802,False
4803,False
4804,True
4805,False
4806,False
4807,False
4808,False
4809,True
4810,False
4811,True
4812,True
4813,True
4814,False
4815,True
4816,True
4817,True
4818,False
4819,True
4820,True
4821,False
4822,False
4823,True
4824,False
4825,True
4826,False
4827,True
4828,False
4829,True
4830,False
4831,False
4832,True
4833,False
4834,False
4835,True
4836,False
4837,False
4838,False
4839,False
4840,False
4841,True
4842,False
4843,False
4844,False
4845,False
4846,False
4847,False
4848,False
4849,False
4850,False
4851,False
4852,False
4853,False
4854,True
4855,True
4856,False
4857,True
4858,True
4859,True
4860,True
4861,True
4862,False
4863,False
4864,False
4865,False
4866,True
4867,True
4868,False
4869,False
4870,True
4871,False
4872,False
4873,True
4874,True
4875,True
4876,False
4877,True
4878,False
4879,True
4880,True
4881,True
4882,True
4883,False
4884,True
4885,False
4886,False
4887,False
4888,True
4889,True
4890,False
4891,False
4892,False
4893,False
4894,False
4895,False
4896,False
4897,True
4898,False
4899,True
4900,False
4901,False
4902,False
4903,False
4904,True
4905,False
4906,False
4907,True
4908,True
4909,False
4910,False
4911,True
4912,True
4913,True
4914,True
4915,False
4916,False
4917,True
4918,False
4919,True
4920,False
4921,True
4922,True
4923,False
4924,False
4925,False
4926,True
4927,True
4928,False
4929,True
4930,True
4931,True
4932,False
4933,True
4934,False
4935,False
4936,True
4937,False
4938,False
4939,False
4940,True
4941,True
4942,False
4943,False
4944,False
4945,False
4946,True
4947,False
4948,True
4949,True
4950,False
4951,False
4952,True
4953,False
4954,True
4955,False
4956,True
4957,False
4958,False
4959,False
4960,True
4961,False
4962,False
4963,False
4964,True
4965,False
4966,False
4967,False
4968,False
4969,False
4970,True
4971,True
4972,True
4973,True
4974,False
4975,False
4976,True
4977,False
4978,False
4979,False
4980,False
4981,True
4982,True
4983,True
4984,False
4985,False
4986,False
4987,False
4988,True
4989,True
4990,True
4991,False
4992,True
4993,False
4994,False
4995,False
4996,False
4997,True
4998,False
4999,False
5000,False
5001,False
5002,True
5003,False
5004,False
5005,False
5006,False
5007,True
5008,False
5009,True
5010,False
5011,True
5012,False
5013,False
5014,False
5015,False
5016,True
5017,True
5018,False
5019,False
5020,False
5021,False
5022,False
5023,True
5024,True
5025,False
5026,True
5027,False
5028,True
5029,True
5030,True
5031,True
5032,True
5033,False
5034,False
5035,False
5036,False
5037,True
5038,False
5039,False
5040,False
5041,False
5042,True
5043,True
5044,True
5045,True
5046,False
5047,True
5048,True
5049,False
5050,False
5051,False
5052,True
5053,True
5054,False
5055,True
5056,False
5057,False
5058,False
5059,True
5060,True
5061,False
5062,False
5063,False
5064,False
5065,False
5066,False
5067,False
5068,True
5069,False
5070,False
5071,False
5072,False
5073,True
5074,False
5075,False
5076,False
5077,True
5078,True
5079,False
5080,True
5081,True
5082,False
5083,False
5084,False
5085,False
5086,False
5087,True
5088,False
5089,False
5090,False
5091,True
5092,False
5093,False
5094,False
5095,False
5096,True
5097,True
5098,True
5099,False
5100,True
5101,True
5102,False
5103,False
5104,False
5105,False
5106,True
5107,True
5108,True
5109,True
5110,True
5111,False
5112,True
5113,False
5114,True
5115,True
5116,True
5117,False
5118,False
5119,True
5120,False
5121,True
5122,True
5123,False
5124,False
5125,False
5126,False
5127,False
5128,True
5129,True
5130,False
5131,False
5132,True
5133,False
5134,False
5135,False
5136,False
5137,False
5138,False
5139,True
5140,True
5141,False
5142,False
5143,True
5144,False
5145,True
5146,True
5147,True
5148,False
5149,False
5150,False
5151,False
5152,True
5153,True
5154,True
5155,True
5156,True
5157,False
5158,True
5159,False
5160,True
5161,False
5162,False
5163,True
5164,False
5165,False
5166,False
5167,True
5168,True
5169,True
5170,False
5171,False
5172,False
5173,False
5174,False
5175,False
5176,True
5177,True
5178,False
5179,True
5180,True
5181,False
5182,True
5183,False
5184,False
5185,False
5186,False
5187,True
5188,False
5189,False
5190,False
5191,False
5192,False
5193,False
5194,False
5195,True
5196,True
5197,False
5198,False
5199,False
5200,True
5201,True
5202,False
5203,False
5204,True
5205,False
5206,True
5207,False
5208,False
5209,False
5210,False
5211,True
5212,False
5213,False
5214,True
5215,False
5216,False
5217,True
5218,False
5219,True
5220,False
5221,False
5222,False
5223,False
5224,True
5225,True
5226,False
5227,True
5228,True
5229,True
5230,True
5231,True
5232,False
5233,True
5234,False
5235,False
5236,False
5237,False
5238,True
5239,False
5240,False
5241,False
5242,False
5243,False
5244,True
5245,False
5246,False
5247,False
5248,True
5249,True
5250,False
5251,False
5252,True
5253,False
5254,False
5255,False
5256,False
5257,False
5258,False
5259,False
5260,True
5261,False
5262,False
5263,False
5264,False
5265,False
5266,False
5267,False
5268,True
5269,False
5270,False
5271,False
5272,False
5273,False
5274,False
5275,False
5276,True
5277,True
5278,False
5279,False
5280,False
5281,False
5282,False
5283,True
5284,False
5285,False
5286,False
5287,True
5288,False
5289,False
5290,False
5291,False
5292,True
5293,False
5294,False
5295,True
5296,True
5297,False
5298,False
5299,False
5300,True
5301,False
5302,True
5303,False
5304,False
5305,True
5306,True
5307,False
5308,False
5309,False
5310,False
5311,False
5312,True
5313,True
5314,False
5315,False
5316,False
5317,False
5318,True
5319,False
5320,False
5321,True
5322,False
5323,False
5324,False
5325,True
5326,False
5327,True
5328,False
5329,False
5330,False
5331,True
5332,True
5333,False
5334,False
5335,False
5336,True
5337,False
5338,True
5339,False
5340,True
5341,False
5342,False
5343,True
5344,False
5345,True
5346,True
5347,False
5348,False
5349,False
5350,False
5351,True
5352,False
5353,True
5354,False
5355,False
5356,True
5357,True
5358,False
5359,False
5360,False
5361,True
5362,False
5363,False
5364,False
5365,True
5366,False
5367,True
5368,False
5369,True
5370,False
5371,False
5372,False
5373,True
5374,False
5375,True
5376,True
5377,True
5378,False
5379,True
5380,True
5381,True
5382,False
5383,False
5384,True
5385,False
5386,False
5387,False
5388,False
5389,True
5390,True
5391,False
5392,False
5393,False
5394,True
5395,False
5396,False
5397,False
5398,False
5399,False
5400,True
5401,False
5402,True
5403,False
5404,True
5405,True
5406,False
5407,True
5408,False
5409,False
5410,False
5411,False
5412,True
5413,False
5414,True
5415,False
5416,False
5417,False
5418,False
5419,False
5420,False
5421,True
5422,False
5423,False
5424,False
5425,False
5426,False
5427,True
5428,False
5429,True
5430,True
5431,True
5432,True
5433,True
5434,False
5435,False
5436,False
5437,False
5438,False
5439,False
5440,True
5441,False
5442,False
5443,False
5444,False
5445,False
5446,True
5447,True
5448,True
5449,False
5450,False
5451,True
5452,False
5453,False
5454,False
5455,False
5456,True
5457,False
5458,False
5459,False
5460,True
5461,True
5462,True
5463,False
5464,True
5465,False
5466,True
5467,True
5468,True
5469,True
5470,False
5471,False
5472,False
5473,False
5474,True
5475,True
5476,False
5477,False
5478,False
5479,False
5480,False
5481,False
5482,False
5483,False
5484,True
5485,True
5486,False
5487,False
5488,True
5489,False
5490,False
5491,True
5492,True
5493,False
5494,True
5495,False
5496,False
5497,False
5498,False
5499,False
5500,True
5501,False
5502,True
5503,True
5504,True
5505,False
5506,True
5507,False
5508,False
5509,True
5510,False
5511,False
5512,True
5513,False
5514,True
5515,True
5516,True
5517,True
5518,False
5519,False
5520,False
5521,False
5522,False
5523,True
5524,True
5525,True
5526,True
5527,True
5528,False
5529,False
5530,True
5531,False
5532,False
5533,False
5534,False
5535,False
5536,False
5537,False
5538,False
5539,True
5540,True
5541,False
5542,False
5543,True
5544,True
5545,True
5546,True
5547,False
5548,False
5549,False
5550,True
5551,False
5552,False
5553,False
5554,False
5555,True
5556,False
5557,False
5558,True
5559,True
5560,True
5561,False
5562,False
5563,False
5564,True
5565,False
5566,False
5567,True
5568,False
5569,False
5570,True
5571,True
5572,False
5573,True
5574,False
5575,False
5576,True
5577,False
5578,True
5579,False
5580,True
5581,False
5582,False
5583,False
5584,True
5585,False
5586,True
5587,False
5588,False
5589,True
5590,False
5591,False
5592,False
5593,True
5594,True
5595,True
5596,False
5597,True
5598,False
5599,False
5600,True
5601,True
5602,False
5603,False
5604,False
5605,True
5606,True
5607,True
5608,True
5609,True
5610,False
5611,True
5612,False
5613,False
5614,False
5615,True
5616,True
5617,False
5618,False
5619,False
5620,True
5621,False
5622,False
5623,True
5624,True
5625,False
5626,False
5627,False
5628,True
5629,False
5630,True
5631,True
5632,False
5633,False
5634,True
5635,True
5636,True
5637,False
5638,False
5639,False
5640,True
5641,True
5642,False
5643,False
5644,True
5645,False
5646,False
5647,False
5648,True
5649,True
5650,False
5651,False
5652,False
5653,False
5654,False
5655,True
5656,True
5657,True
5658,True
5659,True
5660,True
5661,False
5662,True
5663,False
5664,False
5665,True
5666,False
5667,False
5668,True
5669,True
5670,False
5671,False
5672,True
5673,False
5674,True
5675,False
5676,True
5677,True
5678,False
5679,True
5680,False
5681,False
5682,True
5683,False
5684,False
5685,False
5686,True
5687,True
5688,False
5689,True
5690,True
5691,False
5692,True
5693,False
5694,True
5695,False
5696,False
5697,False
5698,False
5699,False
5700,False
5701,True
5702,False
5703,True
5704,False
5705,True
5706,False
5707,False
5708,True
5709,False
5710,True
5711,False
5712,False
5713,False
5714,True
5715,False
5716,False
5717,True
5718,False
5719,False
5720,False
5721,True
5722,False
5723,False
5724,False
5725,False
5726,False
5727,False
5728,True
5729,False
5730,True
5731,True
5732,True
5733,True
5734,True
5735,False
5736,True
5737,False
5738,False
5739,False
5740,False
5741,False
5742,False
5743,False
5744,False
5745,True
5746,False
5747,False
5748,False
5749,False
5750,True
5751,False
5752,True
5753,False
5754,False
5755,True
5756,True
5757,True
5758,True
5759,False
5760,False
5761,True
5762,True
5763,False
5764,True
5765,True
5766,False
5767,False
5768,True
5769,True
5770,False
5771,True
5772,False
5773,False
5774,True
5775,False
5776,False
5777,True
5778,False
5779,True
5780,True
5781,False
5782,False
5783,False
5784,False
5785,True
5786,True
5787,False
5788,True
5789,False
5790,False
5791,False
5792,False
5793,True
5794,True
5795,False
5796,True
