,BP
2998,True
2999,False
3000,True
3001,False
3002,True
3003,False
3004,False
3005,False
3006,False
3007,True
3008,True
3009,False
3010,False
3011,True
3012,True
3013,False
3014,False
3015,True
3016,True
3017,False
3018,False
3019,True
3020,True
3021,True
3022,False
3023,True
3024,True
3025,True
3026,False
3027,True
3028,False
3029,True
3030,True
3031,True
3032,True
3033,True
3034,True
3035,True
3036,False
3037,True
3038,True
3039,False
3040,False
3041,True
3042,True
3043,False
3044,True
3045,False
3046,True
3047,True
3048,True
3049,True
3050,False
3051,True
3052,False
3053,False
3054,False
3055,False
3056,False
3057,False
3058,False
3059,False
3060,False
3061,True
3062,True
3063,False
3064,False
3065,False
3066,True
3067,False
3068,True
3069,False
3070,False
3071,False
3072,False
3073,True
3074,True
3075,True
3076,True
3077,False
3078,False
3079,True
3080,True
3081,False
3082,False
3083,False
3084,False
3085,False
3086,False
3087,True
3088,False
3089,True
3090,True
3091,False
3092,False
3093,False
3094,True
3095,True
3096,True
3097,False
3098,True
3099,False
3100,False
3101,False
3102,True
3103,False
3104,False
3105,True
3106,False
3107,True
3108,True
3109,True
3110,False
3111,False
3112,False
3113,True
3114,False
3115,False
3116,True
3117,False
3118,False
3119,False
3120,False
3121,False
3122,False
3123,False
3124,False
3125,False
3126,False
3127,False
3128,False
3129,False
3130,False
3131,True
3132,True
3133,False
3134,False
3135,False
3136,False
3137,True
3138,False
3139,False
3140,True
3141,False
3142,False
3143,False
3144,True
3145,True
3146,False
3147,False
3148,True
3149,False
3150,True
3151,False
3152,False
3153,True
3154,False
3155,False
3156,False
3157,True
3158,True
3159,True
3160,True
3161,True
3162,True
3163,False
3164,False
3165,False
3166,True
3167,False
3168,False
3169,False
3170,False
3171,False
3172,False
3173,True
3174,False
3175,False
3176,False
3177,False
3178,False
3179,True
3180,True
3181,True
3182,True
3183,False
3184,False
3185,False
3186,False
3187,True
3188,True
3189,True
3190,True
3191,False
3192,False
3193,True
3194,True
3195,False
3196,True
3197,False
3198,False
3199,True
3200,True
3201,False
3202,True
3203,False
3204,True
3205,True
3206,False
3207,False
3208,False
3209,False
3210,False
3211,False
3212,True
3213,True
3214,False
3215,False
3216,False
3217,False
3218,True
3219,True
3220,True
3221,False
3222,False
3223,True
3224,False
3225,False
3226,False
3227,True
3228,False
3229,True
3230,True
3231,False
3232,True
3233,False
3234,True
3235,False
3236,False
3237,True
3238,False
3239,True
3240,True
3241,False
3242,False
3243,True
3244,True
3245,True
3246,True
3247,False
3248,True
3249,False
3250,True
3251,False
3252,True
3253,True
3254,False
3255,False
3256,True
3257,False
3258,False
3259,False
3260,True
3261,True
3262,True
3263,False
3264,True
3265,False
3266,False
3267,True
3268,False
3269,True
3270,False
3271,True
3272,False
3273,True
3274,False
3275,False
3276,False
3277,False
3278,True
3279,False
3280,False
3281,False
3282,False
3283,False
3284,False
3285,False
3286,False
3287,True
3288,True
3289,False
3290,True
3291,False
3292,False
3293,False
3294,True
3295,True
3296,False
3297,False
3298,True
3299,True
3300,False
3301,False
3302,False
3303,True
3304,False
3305,False
3306,True
3307,False
3308,False
3309,False
3310,False
3311,False
3312,True
3313,False
3314,True
3315,False
3316,True
3317,True
3318,False
3319,False
3320,True
3321,False
3322,False
3323,False
3324,False
3325,True
3326,False
3327,True
3328,False
3329,True
3330,False
3331,True
3332,False
3333,False
3334,False
3335,False
3336,False
3337,False
3338,False
3339,False
3340,False
3341,False
3342,False
3343,False
3344,True
3345,False
3346,False
3347,True
3348,True
3349,False
3350,True
3351,True
3352,True
3353,False
3354,False
3355,True
3356,False
3357,False
3358,False
3359,False
3360,True
3361,False
3362,False
3363,False
3364,True
3365,True
3366,True
3367,True
3368,False
3369,False
3370,False
3371,False
3372,False
3373,True
3374,True
3375,False
3376,True
3377,False
3378,True
3379,False
3380,True
3381,False
3382,False
3383,True
3384,False
3385,False
3386,True
3387,True
3388,False
3389,True
3390,True
3391,True
3392,False
3393,False
3394,False
3395,True
3396,True
3397,True
3398,False
3399,False
3400,False
3401,True
3402,False
3403,False
3404,False
3405,False
3406,False
3407,False
3408,True
3409,True
3410,False
3411,True
3412,False
3413,False
3414,False
3415,False
3416,True
3417,False
3418,True
3419,True
3420,False
3421,False
3422,False
3423,True
3424,False
3425,False
3426,False
3427,False
3428,True
3429,True
3430,False
3431,False
3432,False
3433,False
3434,False
3435,True
3436,True
3437,False
3438,False
3439,True
3440,False
3441,True
3442,False
3443,True
3444,False
3445,False
3446,False
3447,False
3448,False
3449,False
3450,False
3451,False
3452,True
3453,False
3454,False
3455,True
3456,False
3457,False
3458,False
3459,False
3460,False
3461,True
3462,False
3463,False
3464,True
3465,True
3466,False
3467,False
3468,True
3469,False
3470,False
3471,False
3472,True
3473,True
3474,False
3475,False
3476,False
3477,True
3478,True
3479,False
3480,False
3481,True
3482,True
3483,False
3484,False
3485,False
3486,False
3487,True
3488,False
3489,True
3490,False
3491,False
3492,False
3493,True
3494,True
3495,False
3496,True
3497,False
3498,False
3499,True
3500,True
3501,True
3502,True
3503,True
3504,False
3505,True
3506,False
3507,False
3508,False
3509,False
3510,False
3511,True
3512,True
3513,False
3514,False
3515,True
3516,True
3517,True
3518,False
3519,False
3520,False
3521,False
3522,False
3523,False
3524,False
3525,False
3526,True
3527,True
3528,True
3529,True
3530,True
3531,False
3532,True
3533,True
3534,True
3535,False
3536,False
3537,True
3538,False
3539,False
3540,False
3541,True
3542,False
3543,False
3544,True
3545,False
3546,True
3547,False
3548,False
3549,False
3550,False
3551,False
3552,True
3553,True
3554,True
3555,False
3556,True
3557,False
3558,True
3559,False
3560,False
3561,False
3562,True
3563,False
3564,False
3565,False
3566,True
3567,True
3568,False
3569,False
3570,True
3571,False
3572,True
3573,False
3574,False
3575,False
3576,False
3577,False
3578,False
3579,False
3580,False
3581,False
3582,False
3583,False
3584,True
3585,True
3586,False
3587,True
3588,True
3589,True
3590,True
3591,False
3592,True
3593,True
3594,True
3595,True
3596,True
3597,False
3598,False
3599,True
3600,True
3601,False
3602,False
3603,False
3604,False
3605,True
3606,False
3607,True
3608,True
3609,False
3610,False
3611,True
3612,True
3613,True
3614,False
3615,True
3616,False
3617,True
3618,False
3619,True
3620,True
3621,False
3622,True
3623,True
3624,False
3625,False
3626,True
3627,False
3628,False
3629,False
3630,False
3631,False
3632,False
3633,False
3634,False
3635,False
3636,True
3637,True
3638,False
3639,False
3640,False
3641,True
3642,False
3643,False
3644,True
3645,False
3646,True
3647,False
3648,True
3649,True
3650,False
3651,True
3652,True
3653,True
3654,True
3655,False
3656,True
3657,False
3658,False
3659,False
3660,False
3661,False
3662,True
3663,False
3664,False
3665,True
3666,False
3667,True
3668,False
3669,False
3670,False
3671,False
3672,False
3673,True
3674,True
3675,False
3676,True
3677,False
3678,True
3679,True
3680,False
3681,False
3682,True
3683,False
3684,False
3685,False
3686,True
3687,True
3688,False
3689,False
3690,False
3691,False
3692,False
3693,False
3694,True
3695,False
3696,False
3697,True
3698,True
3699,False
3700,True
3701,True
3702,False
3703,False
3704,False
3705,False
3706,True
3707,False
3708,False
3709,True
3710,False
3711,False
3712,False
3713,True
3714,False
3715,True
3716,False
3717,False
3718,False
3719,True
3720,False
3721,False
3722,False
3723,False
3724,False
3725,False
3726,True
3727,True
3728,True
3729,True
3730,True
3731,True
3732,False
3733,False
3734,False
3735,False
3736,False
3737,True
3738,False
3739,False
3740,False
3741,False
3742,False
3743,False
3744,True
3745,False
3746,True
3747,False
3748,False
3749,False
3750,False
3751,False
3752,True
3753,False
3754,False
3755,True
3756,True
3757,True
3758,True
3759,False
3760,True
3761,True
3762,False
3763,False
3764,True
3765,True
3766,True
3767,False
3768,False
3769,True
3770,True
3771,False
3772,False
3773,False
3774,False
3775,False
3776,False
3777,False
3778,False
3779,False
3780,False
3781,False
3782,True
3783,True
3784,False
3785,True
3786,False
3787,False
3788,True
3789,False
3790,False
3791,False
3792,False
3793,False
3794,False
3795,True
3796,False
3797,False
3798,True
3799,True
3800,True
3801,True
3802,True
3803,True
3804,True
3805,False
3806,False
3807,False
3808,False
3809,False
3810,False
3811,True
3812,False
3813,False
3814,True
3815,False
3816,False
3817,False
3818,True
3819,True
3820,True
3821,True
3822,False
3823,False
3824,False
3825,False
3826,False
3827,False
3828,False
3829,True
3830,False
3831,True
3832,False
3833,False
3834,False
3835,True
3836,False
3837,True
3838,False
3839,True
3840,False
3841,True
3842,True
3843,False
3844,False
3845,True
3846,False
3847,True
3848,True
3849,True
3850,True
3851,False
3852,True
3853,True
3854,False
3855,False
3856,True
3857,False
3858,True
3859,True
3860,True
3861,False
3862,True
3863,False
3864,True
3865,True
3866,False
3867,False
3868,False
3869,False
3870,False
3871,True
3872,True
3873,False
3874,True
3875,False
3876,False
3877,False
3878,True
3879,False
3880,False
3881,True
3882,True
3883,True
3884,True
3885,False
3886,True
3887,False
3888,False
3889,False
3890,True
3891,False
3892,True
3893,False
3894,False
3895,True
3896,True
3897,False
3898,False
3899,False
3900,False
3901,False
3902,True
3903,True
3904,True
3905,True
3906,False
3907,False
3908,False
3909,True
3910,True
3911,True
3912,False
3913,True
3914,True
3915,True
3916,False
3917,False
3918,True
3919,False
3920,False
3921,True
3922,False
3923,False
3924,False
3925,False
3926,False
3927,False
3928,False
3929,True
3930,False
3931,True
3932,True
3933,True
3934,False
3935,True
3936,True
3937,True
3938,False
3939,True
3940,False
3941,True
3942,False
3943,True
3944,True
3945,False
3946,True
3947,False
3948,False
3949,False
3950,False
3951,True
3952,False
3953,True
3954,False
3955,False
3956,False
3957,False
3958,True
3959,False
3960,True
3961,False
3962,False
3963,False
3964,False
3965,False
3966,False
3967,False
3968,False
3969,False
3970,False
3971,False
3972,False
3973,False
3974,False
3975,False
3976,False
3977,False
3978,True
3979,True
3980,True
3981,True
3982,False
3983,True
3984,False
3985,False
3986,False
3987,True
3988,False
3989,True
3990,False
3991,False
3992,False
3993,True
3994,True
3995,True
3996,True
3997,True
3998,False
3999,True
4000,True
4001,True
4002,False
4003,True
4004,False
4005,True
4006,False
4007,True
4008,False
4009,False
4010,False
4011,False
4012,True
4013,True
4014,False
4015,False
4016,False
4017,False
4018,False
4019,False
4020,False
4021,False
4022,True
4023,True
4024,True
4025,False
4026,False
4027,False
4028,True
4029,True
4030,False
4031,True
4032,True
4033,False
4034,False
4035,True
4036,True
4037,True
4038,True
4039,False
4040,False
4041,False
4042,True
4043,True
4044,False
4045,False
4046,False
4047,False
4048,True
4049,False
4050,False
4051,False
4052,True
4053,False
4054,False
4055,False
4056,True
4057,False
4058,False
4059,False
4060,True
4061,False
4062,True
4063,False
4064,False
4065,True
4066,False
4067,True
4068,False
4069,False
4070,False
4071,True
4072,False
4073,True
4074,True
4075,False
4076,True
4077,True
4078,True
4079,False
4080,False
4081,True
4082,False
4083,True
4084,False
4085,False
4086,False
4087,False
4088,False
4089,False
4090,False
4091,False
4092,False
4093,True
4094,False
4095,False
4096,False
4097,False
4098,False
4099,False
4100,False
4101,False
4102,False
4103,True
4104,True
4105,True
4106,True
4107,False
4108,False
4109,False
4110,True
4111,False
4112,False
4113,True
4114,True
4115,True
4116,True
4117,False
4118,True
4119,False
4120,False
4121,False
4122,True
4123,True
4124,True
4125,True
4126,True
4127,False
4128,False
4129,False
4130,True
4131,False
4132,False
4133,False
4134,False
4135,True
4136,True
4137,True
4138,True
4139,False
4140,False
4141,False
4142,True
4143,True
4144,True
4145,False
4146,False
4147,False
4148,False
4149,True
4150,False
4151,True
4152,True
4153,True
4154,True
4155,False
4156,True
4157,True
4158,False
4159,True
4160,True
4161,True
4162,True
4163,False
4164,True
4165,False
4166,False
4167,True
4168,True
4169,False
4170,False
4171,True
4172,False
4173,True
4174,False
4175,False
4176,False
4177,False
4178,False
4179,False
4180,True
4181,False
4182,True
4183,False
4184,True
4185,True
4186,True
4187,True
4188,True
4189,True
4190,False
4191,True
4192,True
4193,False
4194,False
4195,False
4196,True
4197,True
4198,False
4199,False
4200,False
4201,False
4202,False
4203,True
4204,False
4205,False
4206,False
4207,False
4208,False
4209,False
4210,True
4211,True
4212,False
4213,True
4214,False
4215,False
4216,True
4217,True
4218,True
4219,False
4220,False
4221,False
4222,True
4223,False
4224,True
4225,False
4226,False
4227,True
4228,True
4229,True
4230,False
4231,False
4232,True
4233,True
4234,False
4235,False
4236,True
4237,False
4238,False
4239,True
4240,True
4241,False
4242,False
4243,True
4244,False
4245,False
4246,False
4247,True
4248,False
4249,True
4250,False
4251,False
4252,True
4253,False
4254,False
4255,True
4256,False
4257,False
4258,True
4259,True
4260,True
4261,True
4262,False
4263,True
4264,False
4265,False
4266,False
4267,False
4268,True
4269,False
4270,False
4271,False
4272,False
4273,True
4274,True
4275,True
4276,False
4277,False
4278,True
4279,True
4280,False
4281,True
4282,False
4283,True
4284,False
4285,True
4286,False
4287,True
4288,True
4289,False
4290,False
4291,True
4292,True
4293,True
4294,False
4295,False
4296,False
4297,False
4298,True
4299,True
4300,False
4301,False
4302,False
4303,True
4304,False
4305,False
4306,False
4307,False
4308,True
4309,True
4310,True
4311,False
4312,False
4313,False
4314,True
4315,False
4316,False
4317,False
4318,False
4319,False
4320,True
4321,False
4322,False
4323,False
4324,False
4325,False
4326,True
4327,False
4328,True
4329,False
4330,True
4331,True
4332,False
4333,True
4334,False
4335,False
4336,True
4337,True
4338,False
4339,True
4340,True
4341,True
4342,False
4343,True
4344,False
4345,False
4346,False
4347,False
4348,True
4349,True
4350,False
4351,True
4352,True
4353,False
4354,False
4355,False
4356,False
4357,False
4358,True
4359,True
4360,True
4361,False
4362,False
4363,False
4364,False
4365,True
4366,False
4367,True
4368,False
4369,False
4370,False
4371,True
4372,False
4373,False
4374,False
4375,False
4376,False
4377,True
4378,False
4379,True
4380,False
4381,True
4382,True
4383,False
4384,False
4385,False
4386,False
4387,False
4388,False
4389,True
4390,False
4391,False
4392,False
4393,False
4394,False
4395,True
4396,True
4397,True
4398,False
4399,False
4400,True
4401,True
4402,True
4403,False
4404,True
4405,False
4406,True
4407,False
4408,True
4409,True
4410,True
4411,True
4412,False
4413,False
4414,False
4415,True
4416,True
4417,False
4418,False
4419,False
4420,False
4421,True
4422,True
4423,False
4424,True
4425,False
4426,False
4427,False
4428,False
4429,False
4430,True
4431,False
4432,True
4433,False
4434,True
4435,False
4436,True
4437,False
4438,False
4439,False
4440,False
4441,False
4442,True
4443,True
4444,True
4445,True
4446,False
4447,False
4448,True
4449,False
4450,False
4451,False
4452,True
4453,True
4454,False
4455,False
4456,False
4457,False
4458,False
4459,True
4460,False
4461,False
4462,False
4463,False
4464,False
4465,True
4466,True
4467,False
4468,False
4469,True
4470,False
4471,False
4472,True
4473,True
4474,True
4475,True
4476,False
4477,False
4478,False
4479,True
4480,True
4481,False
4482,False
4483,False
4484,True
4485,False
4486,False
4487,False
4488,True
4489,False
4490,False
4491,True
4492,False
4493,False
4494,True
4495,False
4496,False
4497,False
4498,True
4499,False
4500,False
4501,True
4502,False
4503,False
4504,True
4505,False
4506,False
4507,True
4508,True
4509,True
4510,True
4511,False
4512,False
4513,False
4514,True
4515,False
4516,False
4517,True
4518,True
4519,False
4520,True
4521,False
4522,False
4523,True
4524,True
4525,False
4526,False
4527,False
4528,False
4529,True
4530,True
4531,True
4532,True
4533,False
4534,True
4535,True
4536,False
4537,False
4538,False
4539,False
4540,True
4541,False
4542,True
4543,True
4544,False
4545,True
4546,False
4547,False
4548,False
4549,False
4550,True
4551,False
4552,False
4553,False
4554,False
4555,False
4556,False
4557,False
4558,True
4559,False
4560,False
4561,False
4562,True
4563,False
4564,True
4565,False
4566,False
4567,False
4568,True
4569,False
4570,False
4571,True
4572,False
4573,False
4574,True
4575,True
4576,True
4577,False
4578,False
4579,True
4580,False
4581,False
4582,False
4583,True
4584,False
4585,False
4586,True
4587,True
4588,True
4589,True
4590,False
4591,False
4592,False
4593,True
4594,False
4595,True
4596,False
4597,False
4598,True
4599,True
4600,False
4601,False
4602,False
4603,True
4604,False
4605,False
4606,False
4607,False
4608,False
4609,True
4610,False
4611,True
4612,False
4613,True
4614,True
4615,False
4616,False
4617,True
4618,True
4619,False
4620,True
4621,False
4622,False
4623,False
4624,False
4625,True
4626,False
4627,False
4628,False
4629,False
4630,True
4631,True
4632,False
4633,True
4634,False
4635,True
4636,False
4637,True
4638,False
4639,False
4640,True
4641,False
4642,False
4643,True
4644,False
4645,False
4646,True
4647,True
4648,True
4649,False
4650,True
4651,False
4652,True
4653,False
4654,False
4655,False
4656,False
4657,False
4658,True
4659,True
4660,False
4661,True
4662,True
4663,False
4664,True
4665,False
4666,False
4667,False
4668,True
4669,True
4670,False
4671,True
4672,True
4673,True
4674,False
4675,True
4676,False
4677,False
4678,True
4679,False
4680,False
4681,True
4682,True
4683,True
4684,True
4685,False
4686,True
4687,False
4688,False
4689,False
4690,False
4691,False
4692,True
4693,True
4694,False
4695,True
4696,True
4697,False
4698,False
4699,False
4700,False
4701,True
4702,False
4703,False
4704,False
4705,True
4706,True
4707,False
4708,True
4709,False
4710,False
4711,True
4712,False
4713,True
4714,True
4715,False
4716,False
4717,False
4718,False
4719,True
4720,False
4721,True
4722,False
4723,False
4724,True
4725,False
4726,True
4727,False
4728,True
4729,True
4730,True
4731,True
4732,True
4733,False
4734,True
4735,True
4736,False
4737,True
4738,False
4739,False
4740,True
4741,True
4742,True
4743,False
4744,False
4745,False
4746,False
4747,False
4748,True
4749,False
4750,False
4751,False
4752,True
4753,False
4754,True
4755,True
4756,False
4757,True
4758,True
4759,True
4760,False
4761,False
4762,True
4763,False
4764,False
4765,False
4766,True
4767,False
4768,False
4769,False
4770,True
4771,True
4772,True
4773,False
4774,True
4775,False
4776,True
4777,True
4778,False
4779,False
4780,True
4781,True
4782,False
4783,True
4784,False
4785,True
4786,False
4787,True
4788,True
4789,False
4790,True
4791,True
4792,True
4793,True
4794,True
4795,True
4796,False
4797,False
4798,False
4799,False
4800,True
4801,True
4802,False
4803,False
4804,False
4805,False
4806,False
4807,True
4808,True
4809,False
4810,False
4811,True
4812,True
4813,False
4814,True
4815,True
4816,False
4817,True
4818,False
4819,False
4820,False
4821,False
4822,True
4823,False
4824,False
4825,True
4826,False
4827,False
4828,True
4829,False
4830,False
4831,False
4832,False
4833,True
4834,False
4835,True
4836,True
4837,True
4838,True
4839,False
4840,False
4841,False
4842,False
4843,True
4844,True
4845,True
4846,False
4847,True
4848,False
4849,False
4850,True
4851,True
4852,True
4853,False
4854,True
4855,True
4856,False
4857,False
4858,True
4859,True
4860,False
4861,True
4862,True
4863,False
4864,False
4865,True
4866,False
4867,False
4868,False
4869,False
4870,False
4871,True
4872,True
4873,True
4874,False
4875,False
4876,False
4877,False
4878,False
4879,True
4880,False
4881,True
4882,False
4883,False
4884,False
4885,False
4886,True
4887,False
4888,False
4889,False
4890,True
4891,False
4892,False
4893,True
4894,False
4895,True
4896,False
4897,False
4898,True
4899,False
4900,False
4901,True
4902,False
4903,True
4904,False
4905,True
4906,False
4907,False
4908,False
4909,False
4910,False
4911,False
4912,False
4913,False
4914,False
4915,False
4916,False
4917,False
4918,False
4919,False
4920,True
4921,True
4922,False
4923,False
4924,True
4925,False
4926,True
4927,True
4928,True
4929,True
4930,True
4931,True
4932,False
4933,False
4934,False
4935,False
4936,False
4937,True
4938,False
4939,True
4940,False
4941,False
4942,True
4943,True
4944,True
4945,False
4946,True
4947,False
4948,False
4949,False
4950,True
4951,True
4952,False
4953,False
4954,False
4955,True
4956,False
4957,False
4958,True
4959,True
4960,True
4961,False
4962,True
4963,False
4964,False
4965,False
4966,True
4967,True
4968,False
4969,True
4970,False
4971,False
4972,False
4973,True
4974,False
4975,False
4976,True
4977,True
4978,True
4979,False
4980,False
4981,False
4982,False
4983,False
4984,False
4985,False
4986,True
4987,True
4988,False
4989,False
4990,False
4991,False
4992,False
4993,True
4994,False
4995,True
4996,False
4997,False
4998,True
4999,True
5000,False
5001,False
5002,True
5003,False
5004,False
5005,False
5006,True
5007,False
5008,False
5009,False
5010,False
5011,True
5012,False
5013,False
5014,True
5015,False
5016,True
5017,False
5018,True
5019,True
5020,False
5021,True
5022,False
5023,True
5024,True
5025,True
5026,True
5027,False
5028,True
5029,False
5030,True
5031,True
5032,True
5033,False
5034,True
5035,False
5036,False
5037,True
5038,True
5039,False
5040,False
5041,True
5042,True
5043,False
5044,False
5045,True
5046,True
5047,True
5048,True
5049,True
5050,True
5051,False
5052,False
5053,True
5054,False
5055,True
5056,False
5057,False
5058,False
5059,True
5060,False
5061,True
5062,True
5063,False
5064,True
5065,False
5066,True
5067,False
5068,True
5069,False
5070,True
5071,False
5072,False
5073,True
5074,False
5075,False
5076,False
5077,True
5078,False
5079,False
5080,True
5081,False
5082,False
5083,False
5084,False
5085,False
5086,True
5087,False
5088,True
5089,True
5090,False
5091,False
5092,True
5093,True
5094,False
5095,True
5096,False
5097,False
5098,False
5099,True
5100,False
5101,False
5102,True
5103,False
5104,False
5105,True
5106,False
5107,False
5108,False
5109,True
5110,True
5111,False
5112,False
5113,True
5114,True
5115,False
5116,False
5117,True
5118,False
5119,True
5120,False
5121,True
5122,True
5123,False
5124,False
5125,False
5126,False
5127,False
5128,True
5129,False
5130,False
5131,False
5132,False
5133,True
5134,True
5135,True
5136,True
5137,False
5138,False
5139,True
5140,False
5141,False
5142,False
5143,False
5144,False
5145,False
5146,False
5147,True
5148,False
5149,False
5150,False
5151,False
5152,False
5153,True
5154,False
5155,True
5156,False
5157,False
5158,False
5159,False
5160,False
5161,True
5162,False
5163,False
5164,False
5165,False
5166,True
5167,False
5168,False
5169,True
5170,True
5171,False
5172,False
5173,True
5174,False
5175,False
5176,False
5177,False
5178,False
5179,False
5180,False
5181,False
5182,False
5183,False
5184,False
5185,False
5186,False
5187,True
5188,False
5189,False
5190,False
5191,False
5192,False
5193,True
5194,False
5195,True
5196,False
5197,False
5198,False
5199,True
5200,True
5201,False
5202,False
5203,False
5204,False
5205,False
5206,True
5207,False
5208,True
5209,False
5210,False
5211,True
5212,False
5213,True
5214,False
5215,False
5216,True
5217,False
5218,False
5219,False
5220,False
5221,False
5222,False
5223,True
5224,False
5225,False
5226,True
5227,True
5228,False
5229,False
5230,False
5231,False
5232,False
5233,False
5234,False
5235,False
5236,False
5237,True
5238,True
5239,False
5240,True
5241,False
5242,True
5243,False
5244,False
5245,False
5246,False
5247,True
5248,True
5249,True
5250,False
5251,False
5252,True
5253,False
5254,True
5255,False
5256,False
5257,False
5258,True
5259,False
5260,True
5261,True
5262,False
5263,True
5264,False
5265,False
5266,False
5267,False
5268,True
5269,True
5270,False
5271,False
5272,True
5273,True
5274,False
5275,True
5276,True
5277,False
5278,False
5279,True
5280,False
5281,False
5282,False
5283,True
5284,False
5285,True
5286,False
5287,True
5288,False
5289,False
5290,True
5291,True
5292,False
5293,True
5294,True
5295,True
5296,True
5297,False
5298,False
5299,False
5300,False
5301,False
5302,False
5303,False
5304,False
5305,False
5306,False
5307,True
5308,True
5309,False
5310,False
5311,True
5312,False
5313,False
5314,False
5315,True
5316,True
5317,True
5318,True
5319,False
5320,True
5321,False
5322,False
5323,True
5324,True
5325,False
5326,False
5327,False
5328,True
5329,True
5330,True
5331,False
5332,False
5333,True
5334,False
5335,False
5336,True
5337,False
5338,False
5339,False
5340,False
5341,True
5342,False
5343,False
5344,False
5345,False
5346,True
5347,True
5348,False
5349,True
5350,True
5351,True
5352,True
5353,False
5354,False
5355,False
5356,False
5357,False
5358,False
5359,False
5360,False
5361,True
5362,True
5363,False
5364,True
5365,False
5366,False
5367,False
5368,True
5369,True
5370,True
5371,False
5372,False
5373,False
5374,True
5375,False
5376,False
5377,False
5378,False
5379,True
5380,True
5381,False
5382,False
5383,True
5384,True
5385,True
5386,True
5387,False
5388,True
5389,False
5390,True
5391,True
5392,True
5393,True
5394,True
5395,False
5396,False
5397,True
5398,True
5399,False
5400,False
5401,False
5402,False
5403,False
5404,False
5405,False
5406,False
5407,True
5408,False
5409,False
5410,False
5411,True
5412,True
5413,False
5414,False
5415,True
5416,False
5417,False
5418,False
5419,False
5420,False
5421,False
5422,True
5423,False
5424,False
5425,False
5426,True
5427,False
5428,False
5429,True
5430,False
5431,False
5432,True
5433,False
5434,False
5435,True
5436,False
5437,False
5438,False
5439,False
5440,False
5441,True
5442,False
5443,True
5444,False
5445,False
5446,False
5447,False
5448,True
5449,False
5450,True
5451,False
5452,False
5453,False
5454,False
5455,True
5456,False
5457,False
5458,True
5459,False
5460,False
5461,True
5462,True
5463,False
5464,True
5465,False
5466,False
5467,False
5468,False
5469,False
5470,True
5471,False
5472,False
5473,True
5474,True
5475,True
5476,False
5477,True
5478,True
5479,True
5480,False
5481,True
5482,False
5483,True
5484,False
5485,False
5486,True
5487,False
5488,True
5489,False
5490,True
5491,True
5492,False
5493,False
5494,True
5495,False
5496,True
5497,False
5498,False
5499,False
5500,True
5501,False
5502,False
5503,False
5504,False
5505,True
5506,False
5507,False
5508,False
5509,False
5510,True
5511,False
5512,False
5513,True
5514,False
5515,True
5516,False
5517,True
5518,False
5519,False
5520,False
5521,True
5522,True
5523,True
5524,False
5525,True
5526,True
5527,False
5528,True
5529,False
5530,False
5531,False
5532,False
5533,False
5534,False
5535,False
5536,True
5537,False
5538,False
5539,False
5540,True
5541,True
5542,False
5543,False
5544,False
5545,False
5546,True
5547,False
5548,True
5549,True
5550,False
5551,True
5552,True
5553,False
5554,False
5555,False
5556,True
5557,False
5558,False
5559,False
5560,True
5561,False
5562,True
5563,False
5564,False
5565,True
5566,False
5567,True
5568,False
5569,False
5570,False
5571,False
5572,False
5573,True
5574,False
5575,False
5576,True
5577,False
5578,True
5579,False
5580,False
5581,False
5582,True
5583,True
5584,True
5585,False
5586,False
5587,True
5588,False
5589,True
5590,True
5591,True
5592,False
5593,True
5594,True
5595,False
5596,True
5597,True
5598,False
5599,False
5600,False
5601,True
5602,True
5603,True
5604,True
5605,False
5606,False
5607,False
5608,True
5609,True
5610,True
5611,False
5612,False
5613,False
5614,False
5615,False
5616,False
5617,True
5618,False
5619,False
5620,True
5621,True
5622,False
5623,True
5624,False
5625,False
5626,True
5627,False
5628,True
5629,True
5630,False
5631,True
5632,True
5633,False
5634,False
5635,False
5636,True
5637,False
5638,True
5639,False
5640,False
5641,False
5642,False
5643,False
5644,False
5645,True
5646,False
5647,True
5648,True
5649,False
5650,False
5651,False
5652,True
5653,False
5654,True
5655,True
5656,False
5657,False
5658,False
5659,True
5660,False
5661,False
5662,True
5663,True
5664,False
5665,True
5666,False
5667,False
5668,False
5669,True
5670,False
5671,True
5672,False
5673,False
5674,True
5675,False
5676,False
5677,True
5678,False
5679,True
5680,False
5681,False
5682,True
5683,True
5684,False
5685,False
5686,False
5687,True
5688,True
5689,False
5690,False
5691,False
5692,False
5693,False
5694,False
5695,False
5696,False
5697,True
5698,True
5699,False
5700,False
5701,False
5702,False
5703,True
5704,False
5705,True
5706,True
5707,False
5708,False
5709,False
5710,True
5711,True
5712,False
5713,True
5714,True
5715,True
5716,False
5717,True
5718,True
5719,False
5720,False
5721,False
5722,False
5723,False
5724,False
5725,False
5726,False
5727,False
5728,False
5729,True
5730,False
5731,False
5732,False
5733,False
5734,False
5735,False
5736,False
5737,True
5738,False
5739,False
5740,True
5741,True
5742,False
5743,False
5744,False
5745,False
5746,False
5747,True
5748,False
5749,False
5750,True
5751,True
5752,True
5753,True
5754,True
5755,True
5756,True
5757,True
5758,False
5759,True
5760,False
5761,True
5762,False
5763,True
5764,False
5765,False
5766,True
5767,False
5768,True
5769,True
5770,True
5771,True
5772,False
5773,True
5774,False
5775,False
5776,True
5777,False
5778,False
5779,False
5780,True
5781,True
5782,False
5783,True
5784,True
5785,False
5786,False
5787,False
5788,False
5789,True
5790,False
5791,False
5792,False
5793,False
5794,False
5795,False
5796,True
