,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
3946,39,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,62
3947,42,?,HS-grad,Divorced,?,Not-in-family,Black,Female,40
3948,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
3949,45,?,HS-grad,Separated,?,Unmarried,White,Female,10
3950,29,?,HS-grad,Divorced,?,Unmarried,White,Female,40
3951,24,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,45
3952,30,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,50
3953,44,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
3955,30,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Female,35
3957,52,Self-emp-not-inc,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,35
3958,42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
3959,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,52
3960,43,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Male,45
3961,62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
3962,30,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
3963,83,?,HS-grad,Widowed,?,Not-in-family,White,Female,20
3966,49,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40
3967,25,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
3969,59,?,Assoc-acdm,Divorced,?,Not-in-family,White,Male,8
3972,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
3973,21,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,35
3974,41,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,38
3975,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,50
3977,24,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,38
3978,50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60
3979,48,Private,Masters,Divorced,Sales,Not-in-family,White,Male,35
3981,29,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
3983,64,State-gov,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
3984,49,Private,9th,Divorced,Other-service,Not-in-family,Black,Male,37
3985,20,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,52
3986,30,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,40
3987,37,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,30
3988,52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
3989,22,Private,Some-college,Never-married,Protective-serv,Own-child,White,Male,25
3991,19,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,15
3992,52,Private,HS-grad,Divorced,Craft-repair,Other-relative,White,Male,55
3993,42,Private,Bachelors,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,40
3994,35,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Female,36
3995,27,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,50
3996,54,State-gov,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,38
3997,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
3998,37,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,35
3999,28,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,30
4000,63,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
4001,19,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,42
4003,23,?,Some-college,Never-married,?,Not-in-family,White,Male,40
4004,44,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,40
4005,31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4006,35,Private,Bachelors,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,50
4008,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
4010,22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40
4012,35,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
4013,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,15
4014,35,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,White,Male,40
4015,28,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,48
4016,28,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Male,40
4017,37,?,Some-college,Married-civ-spouse,?,Husband,White,Male,20
4018,72,?,Doctorate,Married-civ-spouse,?,Husband,White,Male,6
4019,25,Self-emp-inc,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,60
4020,37,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40
4021,19,?,Some-college,Never-married,?,Own-child,White,Female,45
4023,41,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,40
4024,31,Private,10th,Married-civ-spouse,Tech-support,Husband,White,Male,40
4025,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4027,57,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,50
4028,26,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,12
4029,44,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
4030,29,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,40
4031,36,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4032,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4033,21,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,Black,Male,35
4034,21,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,70
4036,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,15
4037,28,Private,10th,Divorced,Other-service,Not-in-family,White,Female,40
4039,35,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
4042,39,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40
4043,57,Local-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40
4045,29,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48
4046,23,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,Black,Male,40
4047,50,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,40
4048,51,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,20
4050,44,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60
4053,27,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,45
4056,27,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
4058,46,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4059,39,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40
4060,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55
4061,28,Private,11th,Divorced,Sales,Own-child,White,Male,40
4062,18,Private,HS-grad,Never-married,Sales,Own-child,White,Female,40
4064,58,Self-emp-inc,HS-grad,Divorced,Sales,Not-in-family,White,Male,50
4065,66,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
4066,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,20
4067,38,Private,11th,Divorced,Handlers-cleaners,Not-in-family,White,Female,60
4068,25,Private,Assoc-acdm,Never-married,Exec-managerial,Own-child,White,Male,40
4069,25,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,22
4070,90,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,40
4071,41,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
4072,34,?,HS-grad,Never-married,?,Unmarried,Black,Female,40
4073,33,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
4074,33,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
4075,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
4076,39,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,20
4077,59,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60
4078,19,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,16
4079,39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,38
4080,19,?,Some-college,Never-married,?,Own-child,White,Male,40
4081,27,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,40
4082,52,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4083,59,Self-emp-not-inc,HS-grad,Divorced,Other-service,Own-child,White,Female,24
4084,28,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Female,40
4085,37,Private,HS-grad,Divorced,Other-service,Other-relative,White,Female,50
4086,50,?,10th,Married-civ-spouse,?,Husband,White,Male,99
4087,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
4088,34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
4089,23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40
4090,19,?,11th,Never-married,?,Own-child,White,Female,30
4093,31,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4096,59,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
4097,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,48
4098,19,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,40
4100,34,Private,Bachelors,Never-married,Craft-repair,Unmarried,White,Male,40
4101,57,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,78
4102,51,Local-gov,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
4103,21,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,20
4104,30,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50
4106,40,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,45
4108,23,Private,Bachelors,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,50
4109,90,?,Bachelors,Widowed,?,Other-relative,White,Female,10
4110,25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,50
4111,43,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,45
4112,38,State-gov,Some-college,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,40
4113,22,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Female,30
4114,33,Local-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40
4117,50,Private,HS-grad,Never-married,Tech-support,Own-child,White,Male,15
4118,29,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,48
4119,25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
4121,49,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
4122,44,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4123,24,Private,9th,Divorced,Other-service,Own-child,White,Female,40
4124,25,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,38
4125,65,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,20
4126,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,45
4127,39,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
4128,23,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,40
4129,20,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,20
4130,24,Private,5th-6th,Never-married,Craft-repair,Unmarried,White,Male,40
4131,41,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
4132,40,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,50
4133,55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
4134,38,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,48
4135,23,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,40
4136,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
4137,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4138,20,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Own-child,White,Female,12
4139,29,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40
4141,30,Private,12th,Divorced,Machine-op-inspct,Not-in-family,White,Male,40
4142,28,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,38
4143,31,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4145,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
4146,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
4148,63,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
4149,21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,35
4150,33,State-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,40
4151,46,State-gov,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,50
4152,20,?,Some-college,Never-married,?,Own-child,White,Male,20
4153,47,Self-emp-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,60
4154,33,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
4155,66,?,7th-8th,Never-married,?,Other-relative,Black,Male,30
4156,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,30
4157,28,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,40
4158,46,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,White,Female,28
4160,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,40
4161,31,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,60
4162,49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4163,22,State-gov,Some-college,Married-spouse-absent,Tech-support,Unmarried,White,Male,20
4165,29,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,50
4167,31,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,35
4168,23,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,35
4169,27,?,Assoc-voc,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo,Female,40
4170,54,Self-emp-not-inc,10th,Married-civ-spouse,Sales,Husband,White,Male,65
4172,46,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,40
4173,24,Private,Bachelors,Never-married,Farming-fishing,Own-child,White,Female,40
4174,17,?,11th,Never-married,?,Own-child,White,Female,18
4175,49,Self-emp-inc,HS-grad,Separated,Other-service,Not-in-family,White,Male,45
4176,54,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4177,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
4178,49,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
4179,36,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,35
4180,23,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,Male,40
4181,63,Private,Some-college,Widowed,Other-service,Not-in-family,White,Female,40
4182,67,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
4183,23,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
4185,66,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,30
4186,25,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,50
4187,30,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,20
4188,35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
4189,67,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4190,30,Private,12th,Never-married,Craft-repair,Not-in-family,Black,Male,40
4191,26,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Female,38
4192,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4193,21,Private,Some-college,Never-married,Sales,Own-child,White,Male,40
4195,21,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
4196,76,Self-emp-inc,9th,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4197,51,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,70
4198,26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,56
4199,18,Private,12th,Never-married,Other-service,Not-in-family,White,Female,25
4202,59,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40
4203,55,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,45
4205,25,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,10
4206,48,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,10
4207,64,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,5
4208,47,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,45
4209,26,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,40
4210,36,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,48
4212,54,?,7th-8th,Never-married,?,Not-in-family,White,Female,25
4214,41,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
4215,53,?,Masters,Never-married,?,Not-in-family,White,Female,35
4216,34,Private,Some-college,Never-married,Sales,Other-relative,Black,Male,30
4218,24,Private,10th,Never-married,Sales,Not-in-family,White,Male,49
4219,26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,20
4220,25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,48
4221,35,Private,Some-college,Divorced,Sales,Unmarried,White,Female,36
4222,41,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40
4223,33,Private,11th,Never-married,Craft-repair,Own-child,White,Male,40
4224,18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25
4225,27,Self-emp-inc,HS-grad,Separated,Adm-clerical,Not-in-family,White,Male,38
4226,32,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,35
4227,51,Local-gov,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,40
4228,38,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,Black,Female,40
4229,41,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,25
4230,26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4232,54,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
4233,30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,60
4234,31,Private,Some-college,Widowed,Exec-managerial,Unmarried,White,Female,30
4235,26,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
4236,75,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,3
4237,29,Private,Masters,Never-married,Transport-moving,Own-child,Black,Male,40
4241,34,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,40
4242,42,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,40
4243,24,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,40
4244,42,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,40
4245,27,Federal-gov,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40
4246,39,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
4247,20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
4248,51,Private,11th,Never-married,Other-service,Not-in-family,Black,Female,40
4249,68,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,30
4251,43,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,40
4252,35,Private,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40
4253,44,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40
4256,20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,40
4257,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,75
4258,27,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,70
4259,32,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,50
4260,46,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,50
4261,26,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,24
4262,20,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40
4263,36,Private,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,40
4264,49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4267,49,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4269,22,Private,Some-college,Never-married,Other-service,Other-relative,White,Male,25
4270,52,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
4271,42,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
4272,22,?,Some-college,Never-married,?,Own-child,White,Male,40
4273,72,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,16
4274,30,Local-gov,Bachelors,Separated,Prof-specialty,Not-in-family,White,Female,40
4276,23,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,45
4277,22,Private,Some-college,Never-married,Sales,Own-child,White,Male,20
4279,46,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,40
4280,30,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
4281,64,Federal-gov,7th-8th,Widowed,Other-service,Unmarried,White,Female,30
4283,64,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,20
4284,45,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,40
4285,59,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4286,32,Private,HS-grad,Never-married,Adm-clerical,Other-relative,Black,Female,40
4287,43,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,40
4289,23,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,45
4290,49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4291,32,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4292,49,Private,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,40
4293,33,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,40
4294,28,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,85
4296,41,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40
4298,25,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35
4299,20,?,Some-college,Never-married,?,Own-child,White,Female,40
4301,25,Private,HS-grad,Never-married,Farming-fishing,Unmarried,White,Male,30
4302,46,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,40
4303,37,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40
4304,41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,56
4305,44,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,50
4308,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,99
4309,58,?,HS-grad,Widowed,?,Not-in-family,White,Female,12
4311,35,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40
4312,35,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,80
4313,19,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,20
4314,48,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40
4318,26,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
4319,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4320,26,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40
4321,32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
4322,35,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,50
4323,22,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,48
4325,25,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,40
4326,64,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,53
4327,46,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,48
4328,30,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,27
4330,51,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40
4331,68,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,16
4332,36,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
4333,28,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,50
4334,41,Local-gov,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
4335,47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4336,22,Private,Some-college,Never-married,Other-service,Unmarried,Black,Female,30
4338,34,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4340,28,Private,Some-college,Married-spouse-absent,Adm-clerical,Own-child,White,Female,40
4344,51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60
4345,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,35
4347,29,Private,HS-grad,Never-married,Exec-managerial,Unmarried,Black,Female,40
4348,40,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,84
4349,53,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,65
4350,22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,35
4351,33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4352,28,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,50
4353,63,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,12
4354,53,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
4355,37,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,50
4356,50,Federal-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,40
4358,40,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,40
4360,21,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,40
4361,25,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40
4362,20,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,40
4363,43,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
4364,29,Private,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,50
4365,32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
4366,42,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,50
4368,27,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
4369,22,?,Some-college,Never-married,?,Own-child,White,Female,40
4370,29,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38
4371,29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
