,SeriousDlqin2yrs
18706,0
18708,0
18709,0
18711,0
18712,0
18713,0
18714,1
18717,0
18719,0
18720,0
18721,0
18723,0
18727,0
18728,0
18736,0
18737,0
18738,0
18742,0
18743,0
18745,0
18746,0
18747,0
18748,0
18752,1
18753,1
18754,0
18755,0
18756,0
18757,1
18761,0
18762,0
18765,0
18770,0
18771,0
18773,0
18774,0
18776,0
18778,1
18779,0
18780,0
18781,0
18783,0
18784,0
18785,0
18788,0
18789,0
18790,0
18791,0
18792,0
18793,0
18795,0
18796,0
18798,0
18799,0
18800,0
18801,0
18802,0
18804,0
18806,0
18807,0
18809,0
18810,0
18813,0
18814,0
18815,0
18816,0
18817,0
18821,0
18822,0
18825,1
18826,0
18827,1
18830,0
18832,0
18833,0
18835,0
18837,0
18838,0
18839,0
18841,0
18843,0
18844,0
18845,0
18846,0
18848,0
18849,0
18850,0
18851,0
18854,0
18855,0
18858,0
18859,0
18860,0
18861,0
18862,0
18864,0
18865,0
18866,0
18867,0
18870,0
18871,0
18873,0
18874,0
18878,0
18879,0
18883,0
18884,0
18887,0
18888,0
18890,0
18891,1
18892,0
18894,0
18896,0
18897,0
18899,0
18900,0
18902,0
18905,0
18910,0
18911,0
18913,0
18915,1
18917,0
18920,0
18924,0
18925,0
18927,0
18928,0
18930,0
18931,0
18932,0
18933,0
18934,0
18935,0
18937,0
18938,0
18939,0
18941,0
18945,0
18946,0
18949,0
18950,0
18951,0
18955,0
18957,0
18958,0
18963,0
18965,0
18966,0
18967,0
18968,0
18969,0
18970,0
18971,0
18972,0
18973,0
18976,0
18979,0
18980,0
18982,0
18983,0
18985,0
18986,0
18989,0
18991,0
18993,0
18994,1
18995,0
18997,0
18999,0
19000,0
19001,0
19002,0
19005,0
19009,0
19012,0
19014,0
19015,0
19016,0
19018,0
19019,0
19021,0
19022,0
19024,0
19025,0
19028,0
19029,0
19030,1
19032,0
19033,0
19038,1
19040,1
19043,0
19045,0
19046,0
19050,0
19051,0
19052,0
19053,0
19057,0
19058,0
19059,0
19060,0
19061,0
19063,0
19065,0
19067,0
19068,0
19071,1
19072,0
19073,0
19075,0
19076,0
19078,0
19079,0
19080,0
19081,0
19082,0
19083,0
19086,0
19087,0
19088,1
19089,0
19090,0
19094,0
19095,0
19097,0
19098,0
19099,0
19100,0
19101,0
19102,0
19103,0
19106,0
19111,0
19113,0
19115,0
19116,0
19118,0
19120,0
19121,0
19122,0
19124,0
19126,0
19127,1
19128,0
19129,0
19130,0
19131,1
19133,0
19137,0
19138,0
19139,0
19141,0
19143,0
19145,0
19146,0
19149,0
19150,0
19154,0
19155,0
19157,0
19160,0
19161,0
19164,0
19165,0
19166,0
19167,0
19168,0
19169,0
19172,0
19177,0
19178,0
19179,0
19182,0
19185,0
19187,0
19188,0
19189,0
19190,0
19191,0
19192,0
19193,0
19194,1
19197,0
19198,0
19199,0
19201,0
19202,0
19203,0
19204,0
19205,0
19206,0
19209,0
19210,0
19212,0
19215,0
19217,0
19219,0
19220,0
19221,0
19223,0
19224,0
19225,0
19227,0
19229,0
19230,1
19233,1
19235,1
19236,0
19238,0
19239,0
19240,0
19243,0
19244,0
19246,0
19247,0
19248,0
19250,0
19252,0
19253,1
19254,0
19256,0
19257,0
19259,0
19260,0
19263,0
19264,0
19265,0
19268,0
19269,0
19270,0
19271,0
19275,0
19276,0
19277,0
19278,0
19279,0
19280,1
19281,1
19284,1
19285,0
19286,0
19288,0
19289,0
19290,0
19292,1
19293,0
19294,0
19295,0
19298,0
19300,0
19303,0
19305,0
19306,0
19308,0
19309,0
19311,0
19313,0
19317,0
19318,0
19319,0
19320,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,0
19330,0
19331,0
19332,0
19334,0
19336,0
19337,0
19338,0
19340,0
19341,0
19342,0
19343,1
19345,0
19346,0
19348,0
19349,0
19350,0
19351,0
19353,0
19355,0
19357,1
19358,0
19359,0
19361,0
19364,0
19365,0
19367,0
19369,0
19370,0
19371,0
19375,0
19378,0
19380,0
19382,0
19383,0
19384,0
19386,0
19387,0
19388,0
19389,0
19393,0
19394,0
19395,0
19397,0
19398,0
19401,0
19403,0
19404,0
19409,1
19411,0
19414,0
19416,0
19418,0
19419,0
19420,0
19421,0
19422,0
19423,0
19425,0
19426,0
19427,0
19428,0
19429,0
19430,0
19431,0
19432,0
19434,0
19438,0
19439,0
19441,0
19443,0
19445,0
19446,0
19448,0
19449,0
19450,0
19451,0
19454,0
19458,0
19459,0
19460,1
19461,0
19462,0
19463,0
19464,0
19465,0
19467,1
19468,0
19469,0
19470,0
19472,0
19476,0
19478,0
19479,0
19480,1
19484,0
19485,0
19487,0
19488,0
19489,0
19492,0
19493,0
19495,0
19496,0
19498,0
19499,0
19503,0
19505,0
19506,0
19507,0
19508,0
19510,0
19511,0
19513,0
19515,0
19516,0
19517,0
19518,0
19519,0
19520,0
19521,0
19522,0
19525,0
19526,0
19527,0
19528,0
19530,0
19533,0
19534,0
19535,0
19538,0
19539,0
19540,0
19541,1
19542,0
19543,0
19547,0
19549,0
19551,0
19552,0
19554,0
19561,0
19563,0
19565,0
19566,1
19567,0
19568,0
19569,0
19570,0
19571,0
19574,0
19575,0
19576,0
19577,0
19578,0
19579,0
19580,0
19581,0
19582,0
19583,0
19584,0
19586,1
19587,0
19591,0
19592,0
19594,0
19596,0
19601,0
19602,0
19603,0
19607,0
19608,0
19609,0
19610,1
19612,0
19613,0
19614,0
19615,0
19616,0
19618,0
19619,0
19620,0
19623,0
19624,0
19626,0
19628,1
19629,1
19634,0
19637,0
19638,0
19639,0
19640,0
19642,0
19643,0
19644,0
19646,0
19648,0
19650,0
19651,0
19652,0
19655,0
19656,0
19657,0
19662,0
19666,0
19667,0
19668,0
19670,0
19671,0
19672,0
19674,0
19676,0
19677,0
19678,0
19679,0
19680,0
19683,0
19685,0
19686,0
19689,0
19690,1
19691,0
19692,0
19693,0
19695,0
19697,0
19699,0
19700,0
19701,0
19703,1
19704,0
19705,0
19706,0
19707,0
19709,0
19711,0
19714,0
19716,0
19719,0
19720,0
19721,0
19722,0
19723,0
19724,0
19726,0
19727,0
19729,0
19730,0
19733,0
19737,0
19738,0
19739,0
19741,0
19746,0
19747,0
19749,0
19752,0
19753,0
19756,0
19759,0
19760,0
19762,0
19764,0
19766,0
19767,0
19769,1
19770,0
19774,0
19776,0
19778,0
19779,0
19781,0
19783,0
19786,0
19787,0
19788,0
19789,0
19791,0
19792,0
19793,0
19794,0
19795,0
19796,0
19798,0
19799,0
19800,0
19801,0
19802,0
19804,0
19805,0
19806,0
19809,0
19810,0
19811,0
19813,0
19814,0
19816,0
19817,0
19818,0
19819,0
19822,0
19825,0
19827,0
19828,0
19829,0
19830,0
19831,0
19832,0
19834,0
19835,0
19836,0
19837,0
19838,0
19839,0
19840,0
19841,0
19842,0
19843,0
19844,0
19846,0
19847,0
19849,0
19851,0
19853,0
19855,0
19857,0
19858,0
19862,0
19865,0
19866,0
19869,0
19872,0
19873,0
19875,0
19878,1
19881,0
19883,0
19884,0
19886,0
19889,0
19891,0
19892,0
19893,1
19894,0
19896,0
19897,0
19898,0
19900,0
19903,0
19905,0
19906,0
19907,0
19909,0
19911,0
19912,0
19913,0
19915,0
19916,0
19921,0
19923,0
19925,0
19926,0
19928,0
19929,0
19930,0
19932,0
19933,0
19934,0
19936,0
19937,0
19938,0
19939,0
19941,0
19942,0
19943,0
19944,0
19945,1
19947,0
19948,0
19950,0
19951,0
19952,0
19953,0
19956,0
19957,0
19958,0
19963,0
19965,0
19967,0
19969,0
19970,0
19971,0
19972,0
19973,0
19974,0
19976,0
19979,0
19980,0
19981,0
19982,0
19984,0
19989,0
19990,0
19993,0
19994,1
19995,0
19996,1
19998,0
19999,0
20000,0
20001,0
20002,1
20003,0
20004,0
20005,0
20006,0
20007,0
20011,0
20012,0
20013,0
20016,0
20017,0
20018,0
20019,0
20024,0
20026,0
20027,0
20029,0
20030,0
20031,0
20033,0
20034,0
20037,1
20038,0
20043,1
20045,1
20046,0
20048,0
20049,0
20051,0
20052,0
20053,0
20055,0
20056,1
20057,0
20059,1
20060,0
20061,0
20064,0
20065,0
20066,0
20067,0
20068,0
20070,0
20071,0
20072,0
20073,0
20075,0
20077,0
20079,0
20080,0
20081,0
20083,0
20084,0
20087,0
20088,0
20090,0
20091,0
20092,0
20093,1
20094,0
20096,1
20097,0
20098,0
20099,0
20100,0
20101,0
20102,0
20103,0
20104,0
20106,0
20107,0
20109,0
20111,1
20112,0
20114,0
20117,0
20118,0
20121,0
20124,0
20125,0
20127,0
20128,0
20129,0
20130,0
20131,0
20132,0
20133,0
20136,0
20137,0
20139,0
20140,0
20141,0
20142,0
20145,0
20146,0
20147,0
20148,0
20149,0
20150,0
20151,0
20152,0
20153,1
20154,0
20155,0
20156,0
20157,0
20162,0
20167,0
20168,0
20170,0
20172,0
20173,0
20175,0
20177,0
20178,0
20179,0
20181,0
20184,0
20185,0
20187,0
20188,0
20189,0
20191,0
20193,0
20195,0
20201,0
20202,0
20203,0
20204,0
20205,0
20206,0
20207,0
20209,0
20212,0
20213,0
20214,0
20216,0
20217,0
20219,0
20221,0
20223,0
20224,0
20226,0
20227,1
20228,0
20230,0
20232,0
20233,0
20235,0
20236,0
20238,0
20239,0
20241,0
20244,0
20245,0
20246,0
20247,0
20248,0
20249,0
20250,0
20251,0
20257,0
20258,0
20262,0
20263,0
20264,0
20265,0
20266,0
20267,0
20268,0
20269,0
20270,0
20271,0
20273,0
20274,0
20276,0
20277,0
20280,0
20281,0
20282,0
20283,0
20284,0
20288,0
20289,0
20294,0
20296,0
20300,0
20301,0
20305,1
20307,0
20308,0
20309,0
20310,0
20315,0
20316,1
20317,0
20319,0
20320,0
20321,0
20322,0
20323,0
20324,0
20325,0
20326,0
20327,0
20329,0
20330,0
20333,0
20335,0
20336,0
20337,0
20340,0
20344,0
20346,1
20347,0
20348,0
20349,0
20350,0
20352,0
20353,0
20355,0
20356,0
20357,0
20360,0
20363,0
20366,0
20367,0
20370,0
20371,0
20372,1
20373,0
20374,0
20375,0
20376,0
20377,0
20378,0
20379,0
20380,0
20381,0
20382,0
20383,0
20385,0
20386,1
20387,1
20388,0
20390,0
20392,0
20396,0
20397,1
20401,0
20404,0
20408,0
20410,0
20413,0
20414,0
20416,0
20417,0
20419,0
20424,0
20426,0
20427,0
20428,0
20430,0
20431,0
20433,0
20434,0
20435,0
20436,1
20439,0
20440,0
20444,0
20446,0
20449,0
20450,0
20451,0
20453,1
20454,0
20455,0
20456,0
20457,0
20461,0
20463,0
20465,0
20467,0
20469,0
20470,0
20471,0
20472,0
20474,0
20475,0
20476,0
20477,0
20478,0
20479,0
20481,0
20482,1
20486,1
20488,0
20489,0
20490,0
20495,0
20496,0
20497,0
20500,0
20501,0
20502,0
20503,0
20505,0
20508,0
20509,1
20512,0
20513,0
20514,0
20515,0
20516,0
20518,0
20519,0
20520,0
20522,0
20525,0
20526,0
20527,0
20529,0
20531,0
20532,0
20533,0
20534,0
20535,0
20538,0
20541,0
20543,0
20545,0
20546,0
20549,0
20550,0
20551,0
20552,0
20556,0
20557,0
20558,0
20560,0
20561,0
20564,0
20565,0
20566,0
20567,0
20568,0
20569,0
20570,1
20571,1
20572,0
20573,0
20575,0
20577,0
20578,0
20579,0
20580,0
20582,0
20588,0
20590,0
20591,0
20592,0
20594,0
20595,0
20596,0
20597,0
20599,0
20602,0
20603,0
20606,1
20607,0
20608,0
20609,0
20611,0
20612,0
20613,0
20614,0
20616,0
20617,0
20619,0
20620,0
20622,0
20623,0
20624,0
20626,0
20629,0
20630,0
20632,0
20634,0
20635,0
20636,0
20638,0
20639,0
20640,0
20641,0
20642,0
20643,0
20644,0
20645,0
20648,0
20650,0
20651,0
20652,0
20653,0
20654,0
20656,0
20658,0
20661,0
20664,0
20665,0
20666,0
20667,0
20671,0
20676,0
20678,0
20679,0
20680,0
20681,0
20683,0
20686,0
20687,0
20688,0
20690,0
20691,1
20692,0
20698,0
20700,0
20701,0
20702,0
20703,0
20704,0
20707,0
20708,0
20709,0
20711,0
20712,0
20713,0
20716,0
20717,0
20719,0
20721,0
20722,0
20723,0
20725,0
20731,0
20733,0
20734,0
20735,0
20736,0
20737,0
20739,0
20740,0
20741,0
20742,0
20745,0
20746,0
20748,0
20751,0
20755,0
20756,0
20759,0
20760,0
20761,0
20763,1
20765,0
20767,0
20770,0
20771,0
20774,0
20775,0
20777,0
20778,0
20779,0
20781,0
20782,0
20786,0
20787,0
20788,0
20789,0
20790,0
20791,0
20792,0
20793,0
20794,0
20796,0
20798,0
20800,0
20801,0
20802,0
20803,0
20804,0
20805,0
20806,0
20808,0
20810,0
20812,0
20815,0
20817,0
20819,0
20822,1
20825,0
20826,0
20827,0
20829,1
20831,0
20832,0
20833,0
20834,0
20836,0
20838,0
20840,0
20841,0
20844,0
20845,0
20848,0
20849,0
20850,0
20851,0
20852,0
20853,0
20857,0
20858,0
20860,0
20861,0
20862,0
20865,0
20866,0
20868,0
20869,0
20871,0
20873,0
20874,1
20875,0
20876,0
20878,0
20879,0
20880,0
20883,1
20884,0
20887,0
20889,0
20890,0
20892,0
20893,0
20894,0
20898,0
20899,0
20901,0
20902,0
20903,0
20904,0
20905,0
20906,0
20907,0
20910,1
20911,0
20912,0
20913,0
20914,0
20917,0
20918,0
20919,0
20921,0
20922,0
20924,0
20925,0
20926,0
20928,0
20929,1
20931,0
20933,0
20934,0
20935,0
20936,0
20937,0
20938,0
20939,0
20942,0
20943,0
20944,0
20945,0
20946,0
20947,0
20948,0
20950,1
20951,0
20952,1
20953,0
20955,0
20956,1
20959,0
20960,0
20961,0
20963,0
20965,0
20966,0
20969,0
20970,0
20971,0
20973,0
20974,0
20977,0
20978,0
20980,0
20983,0
20984,0
20985,0
20986,0
20987,0
20989,0
20990,0
20991,0
20992,0
20993,1
20995,0
21002,0
21005,0
21006,0
21008,0
21009,0
21012,0
21013,0
21016,0
21019,0
21022,0
21023,0
21025,0
21027,0
21030,0
21031,0
21032,0
21034,0
21035,0
21036,0
21037,1
21038,0
21039,0
21040,0
21042,0
21043,0
21045,0
21046,0
21048,1
21050,0
21051,0
21056,0
21057,0
21058,0
21060,0
21061,0
21062,0
21063,0
21065,0
21066,0
21068,0
21069,0
21071,0
21072,0
21073,0
21074,1
21076,0
21077,0
21078,0
21079,0
21086,1
21087,0
21088,0
21090,0
21092,0
21093,1
21094,0
21095,0
21098,0
21100,0
21102,0
21104,0
21105,0
21108,0
21110,0
21112,0
21114,0
21116,0
21117,0
21118,0
21119,0
21120,0
21123,0
21124,0
21128,0
21129,0
21130,0
21131,0
21132,0
21133,0
21134,0
21135,0
21136,0
21137,0
21138,0
21140,0
21142,0
21143,0
21144,0
21145,0
21146,0
21147,0
21149,0
21151,0
21153,0
21154,0
21155,0
21156,0
21159,0
21160,0
21162,0
21163,0
21166,0
21168,0
21170,0
21171,0
21172,0
21173,0
21174,0
21175,0
21176,0
21178,0
21180,0
21182,0
21183,1
21185,0
21186,0
21187,1
21188,0
21189,0
21190,0
21191,0
21192,0
21193,1
21195,0
21196,0
21199,0
21201,0
21202,0
21204,0
21205,0
21206,0
21208,0
21210,0
21213,0
21216,0
21219,1
21221,0
21222,0
21224,0
21225,1
21227,0
21228,0
21229,0
21234,0
21235,0
21236,0
21237,0
21240,0
21241,0
21242,0
21245,0
21246,0
21248,0
21249,0
21250,0
21251,0
21252,0
21253,0
21254,0
21255,0
21256,0
21259,0
21260,0
21261,0
21262,0
21263,0
21265,0
21270,0
21271,0
21273,0
21275,0
21276,0
21277,0
21278,0
21279,0
21280,0
21283,0
21284,0
21285,0
21288,0
21289,0
21290,0
21292,0
21294,0
21296,0
21298,0
21300,0
21301,0
21302,0
21303,0
21304,1
21305,0
21306,0
21307,0
21308,0
21311,0
21313,0
21314,0
21316,0
21317,0
21318,0
21319,0
21321,0
21322,0
21324,0
21328,0
21330,0
21335,0
21337,0
21339,0
21341,0
21342,0
21344,0
21345,0
21346,0
21347,0
21348,0
21349,0
21352,0
21353,0
21354,0
21355,0
21358,0
21359,0
21360,0
21366,0
21367,1
21368,0
21372,0
21373,0
21374,0
21376,0
21378,0
21379,0
21380,0
21381,0
21382,0
21384,0
21388,0
21389,0
21390,0
21392,0
21395,0
21396,0
21397,0
21399,0
21400,0
21401,0
21402,0
21403,0
21404,1
21407,0
21409,0
21410,1
21413,0
21414,0
21415,0
21417,0
21420,0
21421,0
21422,0
21423,0
21425,0
21426,0
21428,1
21431,0
21433,0
21434,0
21435,0
21438,0
21439,0
21440,0
21441,0
21444,0
21445,0
21446,0
21448,0
21450,0
21451,0
21452,0
21453,0
21456,0
21458,0
21460,0
21461,0
21462,0
21463,0
21464,1
21465,1
21467,0
21468,0
21469,0
21473,0
21475,0
21476,0
21477,0
21485,0
21486,0
21488,0
21489,0
21496,0
21497,0
21498,0
21499,0
21500,0
21502,0
21503,0
21504,0
21505,0
21511,0
21512,0
21513,0
21514,0
21516,0
21517,0
21520,0
21522,0
21523,0
21524,0
21525,0
21526,0
21528,0
21529,0
21536,0
21537,0
21538,0
21539,0
21540,0
21542,0
21543,0
21544,0
21546,0
21547,0
21548,0
21549,0
21550,0
21552,0
21555,1
21556,0
21560,0
21561,0
21563,0
21566,0
21568,0
21569,0
21571,0
21572,0
21574,0
21575,0
21576,0
21577,1
21578,0
21580,0
21581,0
21582,1
21586,0
21591,0
21592,0
21593,0
21594,0
21597,0
21598,0
21600,0
21601,0
21602,0
21604,0
21605,0
21608,0
21610,0
21611,0
21612,1
21613,0
21615,0
21619,0
21622,0
21623,0
21624,0
21626,0
21627,0
21628,0
21631,0
21632,0
21633,0
21637,0
21638,0
21639,0
21642,0
21644,0
21645,0
21646,0
21647,0
21649,0
21650,1
21653,0
21654,0
21655,0
21656,0
21657,0
21660,0
21661,0
21662,0
21664,0
21665,0
21666,0
21667,0
21670,0
21674,0
21675,0
21676,0
21677,0
21678,0
21679,0
21681,0
21682,0
21684,0
21685,0
21687,0
21689,0
21690,0
21692,0
21693,0
21695,0
21697,0
21698,0
21700,0
21701,0
21702,0
21704,0
21706,0
21707,0
21708,0
21709,1
21710,0
21712,0
21714,0
21715,0
21716,0
21717,0
21718,0
21720,0
21725,1
21727,0
21729,0
21730,0
21731,0
21732,0
21735,0
21736,0
21737,0
21738,0
21739,0
21740,0
21741,0
21742,1
21743,0
21744,0
21746,0
21747,0
21749,0
21751,0
21752,0
21754,0
21755,0
21758,1
21761,0
21763,0
21764,0
21765,0
21768,0
21769,0
21771,0
21772,0
21773,0
21774,0
21775,0
21776,0
21777,0
21780,0
21782,0
21784,0
21785,0
21788,0
21789,0
21790,0
21792,0
21794,0
21796,0
21799,0
21800,0
21802,0
21803,0
21806,0
21807,0
21808,0
21809,0
21815,0
21816,0
21817,0
21819,0
21820,0
21824,0
21827,0
21828,0
21830,0
21831,0
21832,0
21834,0
21836,0
21837,0
21839,0
21840,0
21842,0
21843,1
21846,0
21849,0
21851,0
21853,0
21854,0
21855,0
21858,0
21861,0
21862,0
21863,0
21864,0
21865,0
21868,0
21869,0
21870,0
21871,0
21874,0
21875,0
21882,0
21886,0
21887,0
21888,0
21892,0
21893,0
21894,0
21895,0
21898,0
21899,0
21901,0
21902,0
21903,0
21904,0
21906,0
21910,0
21911,0
21913,0
21914,0
21915,0
21918,0
21919,0
21920,1
21921,0
21924,0
21925,0
21926,0
21927,0
21928,0
21929,0
21932,0
21933,0
21934,0
21938,0
21939,0
21941,0
21942,0
21944,0
21946,0
21947,0
21950,0
21951,0
21955,0
21957,1
21958,0
21959,0
21961,0
21963,1
21964,0
21968,0
21971,0
21972,0
21977,0
21978,0
21980,0
21981,0
21982,0
21984,0
21985,0
21986,0
21987,0
21990,0
21992,0
21994,0
21995,0
21996,0
21998,0
22000,0
22002,0
22003,0
22004,0
22005,0
22007,0
22008,0
22009,0
22010,0
22011,0
22013,0
22014,0
22015,0
22018,1
22020,0
22021,0
22022,0
22023,0
22025,0
22028,0
22030,0
22032,0
22034,1
22035,0
22036,0
22037,0
22038,0
22039,0
22040,0
22041,0
22042,0
22043,0
22046,0
22047,0
22048,0
22049,0
22053,0
22054,0
22055,0
22057,0
22059,0
22060,0
22061,0
22063,0
22064,0
22065,0
22066,1
22068,0
22070,0
22073,0
22074,0
22076,0
22077,0
22079,0
22084,0
22085,0
22086,0
22087,0
22088,0
22089,0
22090,1
22091,0
22092,0
22093,0
22097,0
22099,0
22102,0
22106,0
22107,1
22108,0
22111,0
22113,0
22114,0
22116,1
22120,0
22121,0
22122,0
22123,0
22124,0
22125,0
22128,0
22131,0
22133,0
22135,0
22137,0
22138,0
22139,0
22141,0
22143,0
22144,0
22145,0
22146,0
22147,0
22149,0
22150,0
22151,0
22152,0
22153,0
22155,0
22157,0
22158,0
22159,0
22160,0
22161,0
22162,0
22163,0
22164,0
22165,0
22167,0
22171,0
22173,0
22174,0
22175,0
22176,1
22178,0
22179,0
22180,0
22182,0
22183,0
22184,0
22185,0
22186,0
22188,0
22189,0
22191,0
22192,0
22194,0
22195,0
22196,0
22197,0
22199,0
22200,0
22201,0
22203,0
22205,0
22206,0
22207,0
22208,0
22209,0
22211,0
22212,0
22213,0
22214,0
22215,0
22216,1
22217,0
22218,0
22219,0
22220,0
22221,0
22224,0
22225,0
22226,1
22228,0
22229,0
22230,0
22232,0
22233,0
22235,0
22236,0
22237,0
22241,0
22242,0
22244,0
22246,0
22247,0
22249,0
22250,0
22251,0
22254,0
22255,0
22257,0
22259,0
22260,0
22261,1
22263,0
22266,0
22267,0
22271,0
22272,0
22275,0
22276,0
22277,0
22278,0
22280,0
22281,0
22282,0
22283,0
22284,0
22286,0
22287,0
22288,0
22289,0
22290,0
22291,0
22292,0
22294,0
22299,0
22300,0
22301,0
22302,0
22304,0
22305,0
22308,0
22310,0
22311,0
22316,0
22318,0
22319,0
22324,0
22327,0
22328,0
22329,0
22330,1
22333,0
22334,0
22335,0
22336,0
22337,0
22339,0
22340,0
22342,0
22343,0
22346,0
22347,0
22348,0
22350,1
22351,0
22352,0
22354,0
22355,0
22356,0
22357,0
22358,0
22359,0
22361,0
22364,0
22365,0
22366,0
22370,0
22372,0
22374,0
22376,0
22377,0
22378,0
22380,0
22381,0
22382,0
22383,0
22389,0
22390,0
22391,0
22393,0
22396,1
22397,0
22398,0
22399,0
22400,0
22401,0
22402,0
22403,0
22404,0
22405,0
22406,0
22407,0
22409,0
22411,0
22412,0
22414,0
22415,0
22417,0
22418,0
22419,0
22420,0
22421,0
22423,0
22424,0
22425,1
22428,0
22430,0
22432,1
22434,0
22436,0
22438,1
22444,0
22445,0
22446,0
22447,0
22448,0
22449,0
22450,0
22451,0
22453,0
22458,1
22459,0
22461,0
22462,0
22465,0
22468,0
22469,0
22471,0
22472,0
22473,0
22475,0
22478,0
22479,0
22481,0
22486,0
22488,0
22489,0
22491,1
22492,0
22493,0
22495,0
22502,1
22504,0
22505,0
22506,0
22508,0
22509,0
22510,1
22511,0
22512,0
22513,0
22515,0
22516,0
22517,0
22518,0
22519,0
22520,0
22521,0
22522,0
22524,0
22525,0
22526,0
22528,0
22529,0
22530,0
22531,0
22532,0
22533,0
22534,0
22535,0
22538,0
22540,1
22541,0
22542,1
22544,0
22545,0
22546,0
22550,0
22552,0
22553,0
22554,0
22558,0
22559,0
22561,0
22563,0
22567,0
22568,0
22570,0
22571,0
22573,0
22574,0
22575,0
22576,0
22578,0
22580,0
22582,0
22584,0
22585,1
22586,0
22587,0
22590,0
22593,0
22595,0
22596,0
22597,0
22598,0
22599,0
22602,0
22603,0
22604,0
22605,0
22606,0
22608,0
22610,0
22611,0
22612,0
22613,0
22614,0
22615,0
22616,1
22617,0
22618,0
22621,0
22624,0
22629,0
22631,0
22632,1
22633,0
22635,0
22636,0
22637,0
22638,0
22639,0
22641,0
22644,0
22646,0
22647,0
22648,0
22649,0
22650,0
22656,0
22659,0
22660,0
22663,0
22664,0
22667,0
22669,0
22670,0
22671,0
22675,1
22676,0
22678,0
22681,0
22682,0
22683,0
22686,0
22687,0
22689,0
22691,0
22692,0
22698,0
22700,0
22702,1
22703,0
22704,0
22705,0
22706,0
22707,0
22708,0
22709,0
22713,0
22714,0
22716,0
22720,0
22721,0
22722,0
22723,0
22726,0
22727,0
22730,0
22731,0
22732,0
22733,0
22734,1
22735,0
22736,0
22737,0
22738,0
22739,0
22741,0
22742,0
22744,0
22745,0
22747,0
22748,0
22749,0
22752,0
22753,0
22754,0
22755,0
22756,0
22757,0
22758,0
22759,0
22761,0
22763,0
22764,0
22765,0
22766,0
22768,0
22771,0
22773,0
22774,0
22777,0
22778,0
22780,0
22781,0
22784,0
22785,0
22786,0
22788,0
22789,0
22793,0
22798,0
22799,0
22801,0
22802,0
22803,0
22805,0
22807,0
22808,0
22809,0
22810,0
22811,0
22812,0
22814,0
22815,0
22816,1
22817,0
22822,0
22823,0
22825,0
22827,0
22828,0
22829,0
22830,0
22832,0
22835,0
22838,0
22839,0
22841,0
22843,0
22844,0
22845,0
22846,0
22847,1
22848,0
22849,0
22852,0
22853,0
22854,0
22856,0
22857,0
22858,0
22860,0
22861,0
22862,0
22863,0
22865,0
22866,0
22869,0
22870,0
22871,0
22873,0
22874,0
22875,0
22878,0
22879,0
22880,0
22881,0
22883,0
22885,0
22886,0
22887,1
22889,0
22890,0
22891,0
22893,0
22894,0
22895,0
22897,0
22899,0
22900,0
22901,0
22904,0
22905,0
22906,0
22907,0
22909,0
22911,0
22912,1
22913,1
22914,0
22915,0
22916,0
22917,0
22918,0
22919,0
22920,0
22921,0
22922,0
22923,0
22924,0
22925,0
22926,0
22927,0
22928,0
22931,0
22933,0
22935,0
22942,0
22943,0
22945,0
22946,0
22948,0
22949,0
22950,0
22951,0
22952,0
22959,0
22961,0
22962,0
22964,0
22971,0
22972,0
22975,0
22979,0
22981,0
22982,0
22987,0
22989,0
22990,1
22991,0
22992,0
22993,0
22994,0
22995,0
22998,0
22999,0
23001,0
23002,0
23003,0
23005,0
23006,0
23009,0
23011,0
23012,0
23014,0
23015,0
23016,0
23017,0
23018,0
23020,1
23022,0
23025,0
23028,0
23029,0
23030,0
23032,0
23034,0
23035,0
23036,0
23041,0
23042,0
23043,0
23044,1
23045,0
23048,1
23049,0
23051,1
23055,0
23056,0
23057,0
23058,0
23059,0
23063,0
23065,0
23067,0
23068,0
23070,0
23072,0
23076,0
23077,0
23078,0
23079,0
23080,0
23081,0
23082,0
23083,0
23086,0
23088,0
23089,0
23091,0
23092,0
23094,0
23097,0
23098,0
23099,0
23101,0
23102,0
23104,0
23105,1
23107,0
23109,0
23111,0
23112,0
23115,0
23117,0
23118,0
23119,0
23120,0
23121,1
23122,0
23123,0
23124,0
23125,0
23127,1
23128,0
23130,0
23133,0
23137,0
23138,0
23139,0
23140,0
23141,0
23142,0
23143,0
23146,0
23147,0
23148,0
23149,0
23153,0
23154,0
23155,0
23156,0
23159,0
23164,0
23166,0
23167,0
23168,0
23169,1
23170,0
23171,0
23172,0
23173,0
23176,0
23179,0
23181,0
23183,0
23184,0
23187,0
23190,0
23191,0
23192,0
23193,0
23194,0
23195,0
23196,0
23197,0
23199,0
23201,0
23202,0
23203,0
23204,0
23205,0
23206,0
23207,0
23208,0
23209,0
23210,1
23212,0
23213,0
23214,1
23215,0
23216,0
23217,1
23218,0
23219,0
23220,0
23222,0
23224,0
23225,0
23227,0
23229,0
23231,0
23236,0
23238,1
23239,0
23240,0
23241,0
23244,0
23245,0
23246,0
23247,0
23248,0
23251,0
23253,0
23254,0
23255,0
23258,0
23262,0
23263,0
23265,0
23267,0
23268,0
23269,1
23270,0
23271,0
23273,0
23275,0
23281,0
23284,0
23285,0
23286,0
23287,0
23289,0
23290,0
23294,0
23295,0
23296,0
23297,0
