,BP
2998,True
2999,False
3000,False
3001,False
3002,False
3003,False
3004,True
3005,True
3006,False
3007,False
3008,False
3009,False
3010,True
3011,False
3012,True
3013,False
3014,False
3015,False
3016,False
3017,True
3018,False
3019,False
3020,False
3021,False
3022,False
3023,False
3024,False
3025,False
3026,False
3027,True
3028,False
3029,True
3030,False
3031,False
3032,False
3033,False
3034,True
3035,True
3036,False
3037,False
3038,False
3039,True
3040,False
3041,True
3042,False
3043,False
3044,True
3045,False
3046,False
3047,True
3048,True
3049,False
3050,False
3051,False
3052,False
3053,False
3054,False
3055,True
3056,True
3057,True
3058,False
3059,True
3060,False
3061,True
3062,True
3063,True
3064,False
3065,True
3066,False
3067,True
3068,False
3069,False
3070,False
3071,False
3072,False
3073,False
3074,False
3075,False
3076,False
3077,True
3078,False
3079,True
3080,False
3081,True
3082,True
3083,False
3084,False
3085,False
3086,False
3087,True
3088,False
3089,True
3090,False
3091,True
3092,True
3093,True
3094,True
3095,True
3096,False
3097,False
3098,True
3099,True
3100,False
3101,False
3102,False
3103,True
3104,True
3105,True
3106,False
3107,True
3108,True
3109,False
3110,False
3111,True
3112,True
3113,True
3114,False
3115,False
3116,False
3117,False
3118,True
3119,False
3120,False
3121,True
3122,False
3123,False
3124,True
3125,False
3126,False
3127,False
3128,True
3129,True
3130,True
3131,False
3132,False
3133,False
3134,True
3135,True
3136,True
3137,False
3138,False
3139,True
3140,False
3141,True
3142,False
3143,False
3144,True
3145,True
3146,False
3147,True
3148,False
3149,False
3150,True
3151,False
3152,False
3153,False
3154,False
3155,False
3156,False
3157,False
3158,True
3159,False
3160,False
3161,True
3162,False
3163,True
3164,False
3165,False
3166,False
3167,True
3168,True
3169,True
3170,True
3171,False
3172,False
3173,True
3174,True
3175,False
3176,True
3177,False
3178,False
3179,True
3180,True
3181,True
3182,False
3183,True
3184,False
3185,False
3186,True
3187,False
3188,False
3189,False
3190,False
3191,False
3192,True
3193,True
3194,False
3195,False
3196,True
3197,False
3198,False
3199,False
3200,True
3201,False
3202,False
3203,True
3204,False
3205,True
3206,False
3207,True
3208,False
3209,False
3210,True
3211,False
3212,True
3213,False
3214,True
3215,False
3216,False
3217,True
3218,True
3219,True
3220,False
3221,False
3222,False
3223,False
3224,False
3225,True
3226,False
3227,False
3228,True
3229,False
3230,False
3231,False
3232,False
3233,True
3234,False
3235,True
3236,False
3237,False
3238,False
3239,True
3240,False
3241,False
3242,False
3243,True
3244,False
3245,False
3246,False
3247,False
3248,False
3249,True
3250,True
3251,False
3252,False
3253,False
3254,False
3255,True
3256,False
3257,False
3258,False
3259,True
3260,False
3261,False
3262,True
3263,True
3264,False
3265,False
3266,False
3267,False
3268,True
3269,False
3270,True
3271,False
3272,False
3273,False
3274,False
3275,False
3276,False
3277,True
3278,False
3279,False
3280,True
3281,True
3282,True
3283,True
3284,True
3285,False
3286,True
3287,False
3288,False
3289,True
3290,False
3291,False
3292,True
3293,True
3294,False
3295,True
3296,False
3297,True
3298,False
3299,True
3300,False
3301,True
3302,False
3303,False
3304,True
3305,False
3306,False
3307,False
3308,False
3309,True
3310,False
3311,True
3312,False
3313,True
3314,False
3315,False
3316,False
3317,False
3318,False
3319,False
3320,True
3321,True
3322,True
3323,True
3324,True
3325,False
3326,False
3327,False
3328,True
3329,False
3330,True
3331,False
3332,False
3333,False
3334,True
3335,True
3336,True
3337,True
3338,False
3339,True
3340,True
3341,False
3342,False
3343,False
3344,True
3345,False
3346,True
3347,False
3348,False
3349,False
3350,False
3351,False
3352,False
3353,True
3354,True
3355,True
3356,False
3357,False
3358,False
3359,False
3360,False
3361,True
3362,False
3363,True
3364,False
3365,True
3366,True
3367,False
3368,True
3369,True
3370,False
3371,True
3372,True
3373,False
3374,True
3375,True
3376,True
3377,True
3378,False
3379,True
3380,True
3381,True
3382,True
3383,False
3384,True
3385,True
3386,True
3387,False
3388,False
3389,True
3390,False
3391,False
3392,False
3393,True
3394,False
3395,False
3396,False
3397,False
3398,True
3399,True
3400,True
3401,False
3402,True
3403,False
3404,False
3405,True
3406,False
3407,True
3408,False
3409,True
3410,False
3411,True
3412,True
3413,False
3414,True
3415,True
3416,False
3417,False
3418,False
3419,False
3420,False
3421,True
3422,False
3423,True
3424,False
3425,False
3426,False
3427,False
3428,False
3429,False
3430,True
3431,False
3432,True
3433,False
3434,True
3435,False
3436,False
3437,True
3438,False
3439,True
3440,False
3441,True
3442,True
3443,False
3444,False
3445,False
3446,True
3447,True
3448,True
3449,False
3450,True
3451,False
3452,True
3453,True
3454,False
3455,False
3456,False
3457,False
3458,False
3459,False
3460,True
3461,False
3462,False
3463,False
3464,True
3465,False
3466,False
3467,True
3468,True
3469,True
3470,True
3471,False
3472,False
3473,False
3474,True
3475,True
3476,False
3477,False
3478,True
3479,True
3480,False
3481,False
3482,True
3483,True
3484,False
3485,False
3486,False
3487,False
3488,True
3489,False
3490,False
3491,True
3492,False
3493,False
3494,False
3495,False
3496,True
3497,True
3498,True
3499,False
3500,False
3501,False
3502,True
3503,False
3504,False
3505,False
3506,True
3507,False
3508,True
3509,False
3510,False
3511,False
3512,False
3513,False
3514,False
3515,False
3516,False
3517,False
3518,False
3519,False
3520,False
3521,False
3522,True
3523,False
3524,True
3525,False
3526,True
3527,False
3528,False
3529,True
3530,False
3531,False
3532,False
3533,False
3534,False
3535,False
3536,True
3537,False
3538,False
3539,True
3540,False
3541,False
3542,False
3543,True
3544,True
3545,True
3546,True
3547,False
3548,True
3549,True
3550,False
3551,True
3552,False
3553,False
3554,False
3555,True
3556,True
3557,True
3558,False
3559,False
3560,False
3561,False
3562,True
3563,True
3564,True
3565,False
3566,False
3567,False
3568,True
3569,False
3570,False
3571,False
3572,False
3573,False
3574,True
3575,False
3576,True
3577,True
3578,True
3579,True
3580,False
3581,True
3582,True
3583,False
3584,False
3585,False
3586,False
3587,True
3588,False
3589,True
3590,True
3591,True
3592,False
3593,False
3594,True
3595,True
3596,False
3597,False
3598,True
3599,True
3600,False
3601,False
3602,True
3603,False
3604,False
3605,False
3606,False
3607,False
3608,False
3609,True
3610,True
3611,True
3612,True
3613,False
3614,False
3615,False
3616,True
3617,False
3618,True
3619,False
3620,False
3621,True
3622,True
3623,False
3624,False
3625,False
3626,True
3627,True
3628,False
3629,True
3630,False
3631,False
3632,True
3633,True
3634,True
3635,True
3636,False
3637,False
3638,False
3639,True
3640,False
3641,False
3642,False
3643,False
3644,False
3645,False
3646,False
3647,False
3648,False
3649,False
3650,True
3651,False
3652,True
3653,True
3654,False
3655,True
3656,False
3657,True
3658,False
3659,True
3660,True
3661,False
3662,False
3663,True
3664,False
3665,False
3666,False
3667,False
3668,False
3669,True
3670,True
3671,True
3672,False
3673,False
3674,True
3675,False
3676,False
3677,True
3678,True
3679,False
3680,False
3681,True
3682,False
3683,False
3684,False
3685,True
3686,False
3687,False
3688,False
3689,False
3690,False
3691,False
3692,True
3693,True
3694,False
3695,True
3696,False
3697,False
3698,False
3699,False
3700,True
3701,False
3702,False
3703,False
3704,True
3705,True
3706,True
3707,False
3708,False
3709,False
3710,False
3711,False
3712,True
3713,False
3714,False
3715,False
3716,False
3717,True
3718,False
3719,False
3720,True
3721,False
3722,False
3723,False
3724,False
3725,False
3726,True
3727,False
3728,False
3729,False
3730,True
3731,True
3732,True
3733,False
3734,True
3735,True
3736,False
3737,True
3738,False
3739,False
3740,True
3741,True
3742,False
3743,False
3744,False
3745,False
3746,False
3747,False
3748,False
3749,False
3750,True
3751,False
3752,False
3753,True
3754,True
3755,True
3756,False
3757,False
3758,False
3759,True
3760,False
3761,False
3762,False
3763,False
3764,True
3765,True
3766,False
3767,True
3768,False
3769,False
3770,True
3771,False
3772,False
3773,True
3774,True
3775,True
3776,False
3777,True
3778,True
3779,True
3780,False
3781,True
3782,True
3783,False
3784,True
3785,False
3786,True
3787,True
3788,False
3789,False
3790,True
3791,True
3792,True
3793,False
3794,False
3795,False
3796,False
3797,False
3798,True
3799,True
3800,True
3801,True
3802,False
3803,False
3804,False
3805,True
3806,True
3807,False
3808,False
3809,False
3810,False
3811,False
3812,False
3813,True
3814,True
3815,False
3816,False
3817,True
3818,True
3819,True
3820,True
3821,False
3822,False
3823,False
3824,False
3825,False
3826,True
3827,False
3828,False
3829,False
3830,False
3831,False
3832,False
3833,False
3834,False
3835,True
3836,False
3837,True
3838,False
3839,False
3840,False
3841,False
3842,True
3843,False
3844,True
3845,False
3846,True
3847,True
3848,True
3849,False
3850,False
3851,True
3852,True
3853,True
3854,True
3855,False
3856,True
3857,True
3858,False
3859,True
3860,True
3861,False
3862,False
3863,False
3864,False
3865,True
3866,False
3867,True
3868,True
3869,True
3870,False
3871,False
3872,False
3873,False
3874,False
3875,True
3876,False
3877,True
3878,True
3879,False
3880,True
3881,False
3882,True
3883,False
3884,True
3885,False
3886,True
3887,True
3888,False
3889,True
3890,True
3891,True
3892,False
3893,False
3894,False
3895,True
3896,False
3897,False
3898,False
3899,False
3900,True
3901,False
3902,False
3903,True
3904,True
3905,True
3906,True
3907,False
3908,True
3909,False
3910,True
3911,True
3912,False
3913,True
3914,True
3915,False
3916,True
3917,False
3918,True
3919,False
3920,True
3921,False
3922,False
3923,False
3924,False
3925,True
3926,True
3927,False
3928,False
3929,False
3930,False
3931,False
3932,False
3933,True
3934,True
3935,False
3936,True
3937,False
3938,False
3939,False
3940,False
3941,False
3942,False
3943,False
3944,False
3945,False
3946,False
3947,True
3948,True
3949,False
3950,False
3951,False
3952,False
3953,True
3954,False
3955,False
3956,False
3957,True
3958,True
3959,True
3960,True
3961,False
3962,True
3963,False
3964,False
3965,False
3966,True
3967,False
3968,True
3969,False
3970,False
3971,False
3972,True
3973,False
3974,False
3975,True
3976,False
3977,False
3978,True
3979,True
3980,False
3981,False
3982,True
3983,True
3984,True
3985,False
3986,True
3987,False
3988,True
3989,False
3990,False
3991,False
3992,True
3993,True
3994,False
3995,False
3996,False
3997,True
3998,False
3999,True
4000,True
4001,True
4002,False
4003,False
4004,False
4005,True
4006,False
4007,True
4008,True
4009,True
4010,False
4011,False
4012,False
4013,False
4014,True
4015,True
4016,False
4017,False
4018,True
4019,False
4020,False
4021,False
4022,False
4023,False
4024,False
4025,True
4026,False
4027,True
4028,False
4029,False
4030,False
4031,True
4032,True
4033,True
4034,False
4035,False
4036,False
4037,True
4038,False
4039,True
4040,False
4041,False
4042,False
4043,False
4044,False
4045,True
4046,True
4047,True
4048,False
4049,False
4050,True
4051,False
4052,True
4053,True
4054,False
4055,True
4056,True
4057,True
4058,False
4059,True
4060,False
4061,False
4062,True
4063,True
4064,False
4065,False
4066,False
4067,False
4068,True
4069,False
4070,False
4071,True
4072,False
4073,False
4074,False
4075,True
4076,True
4077,False
4078,True
4079,True
4080,True
4081,False
4082,False
4083,True
4084,False
4085,False
4086,False
4087,True
4088,False
4089,False
4090,True
4091,False
4092,False
4093,False
4094,False
4095,False
4096,True
4097,False
4098,False
4099,False
4100,True
4101,False
4102,False
4103,False
4104,False
4105,False
4106,False
4107,False
4108,False
4109,True
4110,False
4111,False
4112,True
4113,False
4114,False
4115,False
4116,False
4117,True
4118,True
4119,True
4120,False
4121,False
4122,True
4123,True
4124,False
4125,False
4126,False
4127,True
4128,True
4129,False
4130,False
4131,True
4132,False
4133,False
4134,True
4135,True
4136,False
4137,False
4138,True
4139,False
4140,True
4141,False
4142,True
4143,False
4144,True
4145,False
4146,False
4147,False
4148,True
4149,False
4150,False
4151,False
4152,False
4153,False
4154,False
4155,False
4156,False
4157,False
4158,True
4159,True
4160,False
4161,True
4162,False
4163,False
4164,False
4165,False
4166,False
4167,False
4168,True
4169,True
4170,False
4171,False
4172,False
4173,False
4174,True
4175,False
4176,True
4177,False
4178,False
4179,True
4180,True
4181,True
4182,True
4183,False
4184,False
4185,True
4186,False
4187,False
4188,False
4189,True
4190,False
4191,False
4192,True
4193,False
4194,False
4195,False
4196,True
4197,False
4198,False
4199,False
4200,False
4201,False
4202,False
4203,False
4204,False
4205,False
4206,True
4207,False
4208,False
4209,False
4210,True
4211,False
4212,True
4213,False
4214,True
4215,True
4216,False
4217,True
4218,False
4219,True
4220,False
4221,False
4222,False
4223,False
4224,False
4225,False
4226,False
4227,False
4228,False
4229,False
4230,True
4231,False
4232,True
4233,True
4234,True
4235,True
4236,True
4237,True
4238,True
4239,False
4240,False
4241,False
4242,False
4243,False
4244,False
4245,True
4246,False
4247,True
4248,False
4249,True
4250,False
4251,False
4252,False
4253,False
4254,False
4255,False
4256,False
4257,False
4258,False
4259,False
4260,False
4261,False
4262,False
4263,False
4264,False
4265,True
4266,False
4267,True
4268,False
4269,False
4270,False
4271,True
4272,False
4273,True
4274,True
4275,False
4276,False
4277,False
4278,False
4279,True
4280,False
4281,True
4282,False
4283,True
4284,False
4285,True
4286,True
4287,False
4288,False
4289,False
4290,False
4291,True
4292,False
4293,False
4294,False
4295,True
4296,False
4297,True
4298,False
4299,False
4300,True
4301,False
4302,True
4303,True
4304,False
4305,True
4306,False
4307,False
4308,False
4309,True
4310,True
4311,True
4312,False
4313,False
4314,True
4315,False
4316,False
4317,True
4318,False
4319,True
4320,False
4321,False
4322,False
4323,True
4324,True
4325,False
4326,True
4327,False
4328,True
4329,True
4330,False
4331,False
4332,False
4333,False
4334,True
4335,True
4336,True
4337,False
4338,False
4339,True
4340,False
4341,False
4342,False
4343,False
4344,False
4345,False
4346,False
4347,False
4348,False
4349,False
4350,False
4351,False
4352,False
4353,False
4354,False
4355,True
4356,False
4357,False
4358,False
4359,True
4360,False
4361,True
4362,False
4363,False
4364,False
4365,False
4366,False
4367,False
4368,True
4369,False
4370,False
4371,False
4372,True
4373,True
4374,False
4375,False
4376,True
4377,False
4378,True
4379,False
4380,False
4381,True
4382,False
4383,False
4384,False
4385,False
4386,False
4387,False
4388,True
4389,False
4390,False
4391,False
4392,False
4393,True
4394,False
4395,False
4396,False
4397,False
4398,True
4399,True
4400,False
4401,False
4402,True
4403,False
4404,True
4405,True
4406,False
4407,True
4408,False
4409,True
4410,False
4411,True
4412,False
4413,False
4414,False
4415,True
4416,False
4417,True
4418,True
4419,True
4420,True
4421,True
4422,False
4423,False
4424,False
4425,True
4426,True
4427,True
4428,True
4429,False
4430,False
4431,True
4432,False
4433,True
4434,False
4435,False
4436,False
4437,True
4438,True
4439,False
4440,True
4441,False
4442,True
4443,False
4444,True
4445,False
4446,False
4447,True
4448,False
4449,True
4450,False
4451,False
4452,False
4453,False
4454,False
4455,True
4456,True
4457,False
4458,False
4459,True
4460,False
4461,False
4462,False
4463,False
4464,False
4465,False
4466,True
4467,True
4468,False
4469,True
4470,True
4471,False
4472,False
4473,False
4474,True
4475,False
4476,False
4477,False
4478,True
4479,False
4480,False
4481,False
4482,False
4483,True
4484,True
4485,True
4486,True
4487,False
4488,False
4489,False
4490,False
4491,False
4492,False
4493,False
4494,False
4495,False
4496,True
4497,True
4498,True
4499,True
4500,True
4501,False
4502,True
4503,False
4504,True
4505,False
4506,False
4507,False
4508,False
4509,True
4510,False
4511,False
4512,False
4513,False
4514,True
4515,True
4516,False
4517,False
4518,False
4519,True
4520,True
4521,True
4522,False
4523,False
4524,True
4525,False
4526,False
4527,True
4528,False
4529,False
4530,False
4531,False
4532,False
4533,False
4534,False
4535,False
4536,False
4537,True
4538,True
4539,False
4540,False
4541,False
4542,True
4543,False
4544,True
4545,True
4546,True
4547,True
4548,False
4549,False
4550,False
4551,False
4552,False
4553,False
4554,False
4555,True
4556,True
4557,False
4558,True
4559,False
4560,False
4561,False
4562,True
4563,False
4564,True
4565,True
4566,False
4567,False
4568,False
4569,False
4570,True
4571,False
4572,True
4573,False
4574,True
4575,False
4576,True
4577,True
4578,False
4579,False
4580,True
4581,False
4582,True
4583,False
4584,True
4585,False
4586,False
4587,False
4588,False
4589,True
4590,False
4591,False
4592,False
4593,True
4594,False
4595,True
4596,False
4597,False
4598,True
4599,False
4600,False
4601,False
4602,False
4603,False
4604,False
4605,False
4606,True
4607,True
4608,True
4609,True
4610,True
4611,False
4612,False
4613,True
4614,False
4615,False
4616,False
4617,False
4618,True
4619,True
4620,True
4621,True
4622,True
4623,True
4624,False
4625,True
4626,True
4627,True
4628,True
4629,True
4630,False
4631,True
4632,True
4633,False
4634,True
4635,True
4636,True
4637,False
4638,False
4639,True
4640,True
4641,False
4642,False
4643,False
4644,False
4645,True
4646,False
4647,False
4648,False
4649,False
4650,False
4651,False
4652,False
4653,False
4654,False
4655,True
4656,True
4657,True
4658,False
4659,False
4660,False
4661,True
4662,False
4663,True
4664,True
4665,True
4666,False
4667,True
4668,True
4669,False
4670,False
4671,True
4672,True
4673,False
4674,False
4675,True
4676,True
4677,False
4678,True
4679,True
4680,True
4681,False
4682,False
4683,False
4684,False
4685,True
4686,False
4687,True
4688,False
4689,False
4690,False
4691,False
4692,True
4693,False
4694,False
4695,True
4696,False
4697,False
4698,True
4699,True
4700,False
4701,False
4702,False
4703,True
4704,False
4705,False
4706,False
4707,False
4708,False
4709,True
4710,True
4711,True
4712,False
4713,True
4714,True
4715,True
4716,False
4717,True
4718,False
4719,True
4720,True
4721,False
4722,False
4723,False
4724,True
4725,False
4726,False
4727,False
4728,True
4729,False
4730,False
4731,True
4732,True
4733,False
4734,True
4735,False
4736,False
4737,False
4738,False
4739,False
4740,True
4741,True
4742,False
4743,False
4744,True
4745,False
4746,False
4747,True
4748,True
4749,False
4750,False
4751,True
4752,False
4753,True
4754,True
4755,True
4756,False
4757,True
4758,False
4759,False
4760,True
4761,False
4762,False
4763,False
4764,True
4765,False
4766,False
4767,False
4768,False
4769,True
4770,False
4771,True
4772,False
4773,False
4774,True
4775,False
4776,True
4777,False
4778,True
4779,True
4780,False
4781,False
4782,True
4783,False
4784,False
4785,True
4786,False
4787,False
4788,False
4789,False
4790,False
4791,False
4792,True
4793,False
4794,False
4795,False
4796,False
4797,False
4798,True
4799,True
4800,True
4801,False
4802,False
4803,False
4804,True
4805,False
4806,False
4807,False
4808,False
4809,True
4810,True
4811,True
4812,True
4813,True
4814,False
4815,False
4816,False
4817,False
4818,True
4819,False
4820,False
4821,False
4822,False
4823,False
4824,True
4825,False
4826,True
4827,False
4828,True
4829,False
4830,False
4831,True
4832,False
4833,True
4834,False
4835,True
4836,True
4837,False
4838,False
4839,False
4840,False
4841,False
4842,True
4843,True
4844,False
4845,False
4846,True
4847,True
4848,True
4849,False
4850,False
4851,True
4852,True
4853,False
4854,False
4855,False
4856,True
4857,True
4858,False
4859,False
4860,True
4861,True
4862,False
4863,False
4864,False
4865,True
4866,True
4867,True
4868,False
4869,True
4870,True
4871,False
4872,False
4873,True
4874,False
4875,False
4876,False
4877,True
4878,False
4879,False
4880,False
4881,False
4882,True
4883,False
4884,False
4885,True
4886,False
4887,False
4888,True
4889,False
4890,True
4891,False
4892,False
4893,False
4894,True
4895,False
4896,False
4897,False
4898,True
4899,False
4900,False
4901,True
4902,False
4903,True
4904,True
4905,True
4906,False
4907,False
4908,False
4909,True
4910,True
4911,False
4912,False
4913,False
4914,True
4915,False
4916,True
4917,False
4918,False
4919,False
4920,True
4921,False
4922,True
4923,True
4924,False
4925,True
4926,False
4927,False
4928,False
4929,False
4930,False
4931,True
4932,False
4933,True
4934,False
4935,True
4936,True
4937,False
4938,False
4939,False
4940,True
4941,False
4942,True
4943,True
4944,False
4945,False
4946,True
4947,False
4948,True
4949,True
4950,False
4951,False
4952,True
4953,False
4954,False
4955,True
4956,True
4957,False
4958,False
4959,False
4960,True
4961,True
4962,False
4963,False
4964,False
4965,True
4966,False
4967,True
4968,True
4969,True
4970,True
4971,True
4972,False
4973,True
4974,False
4975,True
4976,False
4977,True
4978,False
4979,False
4980,False
4981,True
4982,False
4983,False
4984,False
4985,False
4986,True
4987,False
4988,False
4989,True
4990,False
4991,False
4992,True
4993,False
4994,False
4995,True
4996,True
4997,False
4998,False
4999,True
5000,True
5001,False
5002,False
5003,True
5004,False
5005,True
5006,False
5007,True
5008,True
5009,True
5010,False
5011,False
5012,False
5013,True
5014,False
5015,True
5016,False
5017,True
5018,True
5019,False
5020,True
5021,True
5022,True
5023,True
5024,False
5025,True
5026,True
5027,True
5028,True
5029,False
5030,False
5031,False
5032,False
5033,False
5034,False
5035,False
5036,True
5037,True
5038,False
5039,True
5040,True
5041,True
5042,False
5043,True
5044,False
5045,False
5046,True
5047,True
5048,True
5049,True
5050,False
5051,True
5052,False
5053,False
5054,True
5055,True
5056,False
5057,True
5058,False
5059,False
5060,False
5061,True
5062,True
5063,True
5064,True
5065,False
5066,False
5067,True
5068,False
5069,True
5070,True
5071,False
5072,False
5073,False
5074,False
5075,False
5076,True
5077,False
5078,True
5079,False
5080,True
5081,True
5082,False
5083,True
5084,False
5085,True
5086,True
5087,False
5088,False
5089,False
5090,False
5091,False
5092,True
5093,False
5094,False
5095,True
5096,False
5097,False
5098,False
5099,True
5100,True
5101,False
5102,False
5103,False
5104,False
5105,True
5106,False
5107,True
5108,True
5109,False
5110,False
5111,True
5112,True
5113,False
5114,True
5115,False
5116,True
5117,False
5118,False
5119,True
5120,False
5121,True
5122,False
5123,False
5124,False
5125,False
5126,False
5127,False
5128,True
5129,False
5130,False
5131,True
5132,False
5133,False
5134,True
5135,False
5136,False
5137,True
5138,True
5139,False
5140,True
5141,False
5142,False
5143,False
5144,True
5145,False
5146,False
5147,False
5148,False
5149,False
5150,False
5151,True
5152,True
5153,True
5154,True
5155,False
5156,False
5157,False
5158,True
5159,True
5160,False
5161,True
5162,False
5163,False
5164,False
5165,True
5166,True
5167,False
5168,True
5169,False
5170,False
5171,False
5172,False
5173,False
5174,False
5175,False
5176,False
5177,False
5178,False
5179,False
5180,True
5181,True
5182,False
5183,False
5184,False
5185,False
5186,True
5187,True
5188,False
5189,False
5190,False
5191,True
5192,False
5193,False
5194,False
5195,True
5196,False
5197,False
5198,False
5199,True
5200,True
5201,True
5202,True
5203,True
5204,False
5205,False
5206,True
5207,True
5208,False
5209,False
5210,False
5211,True
5212,False
5213,False
5214,False
5215,False
5216,True
5217,True
5218,False
5219,False
5220,False
5221,False
5222,False
5223,False
5224,False
5225,False
5226,False
5227,True
5228,False
5229,False
5230,False
5231,False
5232,False
5233,True
5234,False
5235,True
5236,False
5237,False
5238,True
5239,True
5240,True
5241,False
5242,True
5243,False
5244,False
5245,True
5246,False
5247,False
5248,False
5249,True
5250,False
5251,False
5252,True
5253,True
5254,False
5255,False
5256,False
5257,True
5258,True
5259,True
5260,True
5261,False
5262,False
5263,False
5264,False
5265,False
5266,True
5267,False
5268,True
5269,True
5270,True
5271,False
5272,False
5273,True
5274,False
5275,False
5276,False
5277,True
5278,False
5279,False
5280,True
5281,False
5282,True
5283,False
5284,False
5285,True
5286,False
5287,True
5288,False
5289,False
5290,True
5291,False
5292,False
5293,False
5294,False
5295,False
5296,True
5297,False
5298,False
5299,True
5300,True
5301,False
5302,False
5303,False
5304,True
5305,False
5306,False
5307,False
5308,True
5309,False
5310,True
5311,True
5312,False
5313,False
5314,False
5315,True
5316,False
5317,False
5318,False
5319,False
5320,True
5321,False
5322,True
5323,False
5324,True
5325,False
5326,True
5327,False
5328,False
5329,True
5330,True
5331,True
5332,False
5333,False
5334,True
5335,True
5336,False
5337,False
5338,True
5339,False
5340,False
5341,False
5342,True
5343,True
5344,False
5345,False
5346,True
5347,False
5348,True
5349,False
5350,True
5351,True
5352,True
5353,True
5354,False
5355,False
5356,False
5357,True
5358,False
5359,False
5360,False
5361,False
5362,False
5363,False
5364,False
5365,False
5366,True
5367,False
5368,True
5369,False
5370,False
5371,False
5372,False
5373,True
5374,False
5375,False
5376,False
5377,True
5378,False
5379,True
5380,False
5381,False
5382,False
5383,False
5384,True
5385,True
5386,True
5387,True
5388,True
5389,True
5390,True
5391,False
5392,True
5393,False
5394,True
5395,True
5396,True
5397,False
5398,True
5399,True
5400,False
5401,False
5402,False
5403,False
5404,False
5405,True
5406,False
5407,False
5408,True
5409,True
5410,False
5411,True
5412,True
5413,True
5414,True
5415,True
5416,True
5417,True
5418,False
5419,True
5420,True
5421,True
5422,False
5423,True
5424,True
5425,True
5426,False
5427,True
5428,False
5429,False
5430,False
5431,False
5432,True
5433,False
5434,True
5435,True
5436,True
5437,False
5438,True
5439,True
5440,False
5441,False
5442,False
5443,False
5444,False
5445,False
5446,False
5447,True
5448,False
5449,False
5450,False
5451,False
5452,False
5453,True
5454,True
5455,False
5456,False
5457,False
5458,False
5459,False
5460,True
5461,False
5462,False
5463,True
5464,False
5465,False
5466,False
5467,False
5468,False
5469,False
5470,False
5471,False
5472,False
5473,False
5474,False
5475,True
5476,False
5477,False
5478,False
5479,True
5480,False
5481,False
5482,False
5483,False
5484,False
5485,False
5486,True
5487,False
5488,True
5489,False
5490,True
5491,False
5492,False
5493,False
5494,False
5495,True
5496,True
5497,False
5498,True
5499,True
5500,False
5501,True
5502,False
5503,False
5504,False
5505,False
5506,False
5507,False
5508,False
5509,False
5510,False
5511,True
5512,False
5513,False
5514,True
5515,True
5516,False
5517,True
5518,True
5519,False
5520,False
5521,True
5522,True
5523,False
5524,False
5525,True
5526,False
5527,False
5528,True
5529,True
5530,False
5531,False
5532,False
5533,False
5534,False
5535,True
5536,True
5537,False
5538,False
5539,True
5540,False
5541,False
5542,True
5543,False
5544,False
5545,False
5546,True
5547,False
5548,False
5549,True
5550,False
5551,False
5552,False
5553,False
5554,False
5555,False
5556,True
5557,False
5558,False
5559,True
5560,True
5561,False
5562,True
5563,True
5564,True
5565,True
5566,False
5567,False
5568,False
5569,False
5570,True
5571,True
5572,False
5573,False
5574,False
5575,False
5576,False
5577,True
5578,False
5579,True
5580,True
5581,False
5582,True
5583,False
5584,True
5585,True
5586,True
5587,True
5588,True
5589,False
5590,False
5591,False
5592,True
5593,False
5594,True
5595,False
5596,True
5597,True
5598,False
5599,False
5600,False
5601,False
5602,True
5603,False
5604,True
5605,False
5606,True
5607,True
5608,False
5609,True
5610,False
5611,False
5612,False
5613,True
5614,False
5615,False
5616,True
5617,True
5618,False
5619,True
5620,False
5621,False
5622,False
5623,False
5624,False
5625,False
5626,True
5627,False
5628,False
5629,False
5630,True
5631,False
5632,False
5633,True
5634,False
5635,True
5636,True
5637,False
5638,False
5639,False
5640,True
5641,False
5642,True
5643,False
5644,False
5645,True
5646,True
5647,True
5648,False
5649,True
5650,True
5651,False
5652,False
5653,True
5654,False
5655,True
5656,False
5657,False
5658,False
5659,False
5660,True
5661,True
5662,False
5663,False
5664,False
5665,True
5666,False
5667,False
5668,True
5669,False
5670,True
5671,False
5672,True
5673,False
5674,True
5675,True
5676,False
5677,True
5678,True
5679,False
5680,True
5681,False
5682,False
5683,False
5684,True
5685,True
5686,False
5687,False
5688,False
5689,True
5690,False
5691,False
5692,False
5693,False
5694,False
5695,True
5696,True
5697,True
5698,False
5699,True
5700,False
5701,True
5702,False
5703,False
5704,False
5705,True
5706,True
5707,True
5708,False
5709,True
5710,False
5711,False
5712,True
5713,False
5714,False
5715,False
5716,False
5717,False
5718,False
5719,False
5720,False
5721,True
5722,False
5723,True
5724,True
5725,False
5726,False
5727,False
5728,False
5729,True
5730,False
5731,False
5732,True
5733,False
5734,True
5735,True
5736,True
5737,False
5738,False
5739,False
5740,False
5741,True
5742,True
5743,False
5744,True
5745,False
5746,True
5747,True
5748,False
5749,True
5750,False
5751,True
5752,False
5753,True
5754,True
5755,False
5756,True
5757,False
5758,False
5759,False
5760,True
5761,True
5762,False
5763,False
5764,False
5765,False
5766,False
5767,True
5768,False
5769,False
5770,True
5771,True
5772,True
5773,True
5774,False
5775,True
5776,True
5777,True
5778,True
5779,True
5780,True
5781,True
5782,True
5783,True
5784,True
5785,False
5786,False
5787,False
5788,True
5789,False
5790,True
5791,True
5792,True
5793,True
5794,True
5795,True
5796,False
