,BP
2998,True
2999,False
3000,True
3001,False
3002,True
3003,True
3004,False
3005,True
3006,True
3007,True
3008,False
3009,False
3010,False
3011,False
3012,True
3013,False
3014,False
3015,False
3016,False
3017,False
3018,False
3019,True
3020,False
3021,True
3022,False
3023,True
3024,False
3025,True
3026,False
3027,True
3028,False
3029,False
3030,False
3031,False
3032,False
3033,False
3034,True
3035,False
3036,True
3037,True
3038,True
3039,True
3040,False
3041,False
3042,True
3043,False
3044,False
3045,False
3046,True
3047,True
3048,False
3049,True
3050,False
3051,False
3052,True
3053,False
3054,False
3055,True
3056,True
3057,True
3058,False
3059,True
3060,False
3061,False
3062,False
3063,False
3064,True
3065,False
3066,False
3067,True
3068,False
3069,False
3070,False
3071,False
3072,False
3073,False
3074,False
3075,True
3076,False
3077,False
3078,True
3079,True
3080,False
3081,False
3082,False
3083,True
3084,True
3085,False
3086,False
3087,False
3088,True
3089,False
3090,True
3091,False
3092,False
3093,True
3094,False
3095,False
3096,True
3097,True
3098,False
3099,False
3100,True
3101,True
3102,True
3103,True
3104,True
3105,True
3106,False
3107,True
3108,True
3109,False
3110,False
3111,True
3112,True
3113,True
3114,True
3115,False
3116,True
3117,True
3118,False
3119,True
3120,True
3121,False
3122,False
3123,True
3124,True
3125,False
3126,False
3127,False
3128,False
3129,False
3130,True
3131,True
3132,False
3133,True
3134,False
3135,False
3136,True
3137,True
3138,True
3139,True
3140,False
3141,True
3142,True
3143,False
3144,False
3145,False
3146,False
3147,False
3148,False
3149,False
3150,True
3151,True
3152,False
3153,False
3154,False
3155,False
3156,False
3157,True
3158,True
3159,False
3160,False
3161,True
3162,True
3163,True
3164,False
3165,False
3166,False
3167,True
3168,False
3169,False
3170,True
3171,False
3172,True
3173,True
3174,False
3175,True
3176,False
3177,False
3178,True
3179,False
3180,False
3181,True
3182,True
3183,True
3184,False
3185,False
3186,False
3187,True
3188,True
3189,False
3190,False
3191,False
3192,False
3193,False
3194,True
3195,False
3196,False
3197,True
3198,False
3199,False
3200,True
3201,True
3202,True
3203,True
3204,False
3205,True
3206,True
3207,False
3208,True
3209,False
3210,True
3211,False
3212,False
3213,False
3214,False
3215,False
3216,True
3217,True
3218,False
3219,False
3220,True
3221,False
3222,False
3223,True
3224,True
3225,True
3226,True
3227,False
3228,False
3229,False
3230,True
3231,False
3232,False
3233,True
3234,False
3235,False
3236,True
3237,False
3238,False
3239,False
3240,False
3241,True
3242,True
3243,False
3244,False
3245,True
3246,True
3247,True
3248,True
3249,False
3250,False
3251,False
3252,False
3253,True
3254,False
3255,False
3256,True
3257,True
3258,True
3259,False
3260,True
3261,True
3262,False
3263,False
3264,True
3265,True
3266,True
3267,False
3268,True
3269,True
3270,False
3271,False
3272,False
3273,False
3274,False
3275,True
3276,False
3277,False
3278,False
3279,False
3280,False
3281,True
3282,False
3283,True
3284,False
3285,False
3286,True
3287,False
3288,False
3289,False
3290,True
3291,False
3292,True
3293,False
3294,False
3295,False
3296,True
3297,False
3298,False
3299,False
3300,True
3301,False
3302,True
3303,False
3304,False
3305,False
3306,False
3307,True
3308,False
3309,False
3310,False
3311,False
3312,False
3313,True
3314,True
3315,True
3316,False
3317,True
3318,False
3319,False
3320,False
3321,True
3322,True
3323,True
3324,False
3325,True
3326,False
3327,False
3328,True
3329,False
3330,True
3331,True
3332,True
3333,True
3334,True
3335,False
3336,False
3337,False
3338,True
3339,False
3340,True
3341,False
3342,False
3343,True
3344,False
3345,True
3346,False
3347,False
3348,True
3349,True
3350,True
3351,True
3352,True
3353,False
3354,False
3355,False
3356,True
3357,True
3358,False
3359,False
3360,False
3361,False
3362,False
3363,False
3364,True
3365,True
3366,False
3367,False
3368,False
3369,False
3370,False
3371,False
3372,True
3373,True
3374,False
3375,False
3376,False
3377,False
3378,False
3379,True
3380,False
3381,False
3382,False
3383,True
3384,True
3385,False
3386,True
3387,True
3388,False
3389,False
3390,False
3391,False
3392,True
3393,True
3394,True
3395,False
3396,True
3397,False
3398,False
3399,False
3400,True
3401,True
3402,False
3403,False
3404,True
3405,False
3406,False
3407,True
3408,True
3409,True
3410,False
3411,False
3412,False
3413,True
3414,False
3415,True
3416,False
3417,True
3418,False
3419,False
3420,False
3421,True
3422,False
3423,True
3424,True
3425,False
3426,True
3427,True
3428,False
3429,False
3430,False
3431,True
3432,True
3433,False
3434,False
3435,False
3436,True
3437,False
3438,True
3439,True
3440,True
3441,False
3442,True
3443,True
3444,True
3445,False
3446,False
3447,False
3448,False
3449,False
3450,True
3451,False
3452,False
3453,False
3454,True
3455,True
3456,True
3457,False
3458,True
3459,False
3460,False
3461,False
3462,False
3463,True
3464,False
3465,False
3466,True
3467,False
3468,True
3469,True
3470,False
3471,False
3472,True
3473,False
3474,False
3475,True
3476,False
3477,True
3478,True
3479,False
3480,False
3481,True
3482,False
3483,False
3484,False
3485,True
3486,True
3487,False
3488,False
3489,False
3490,False
3491,False
3492,True
3493,False
3494,False
3495,False
3496,False
3497,True
3498,True
3499,False
3500,True
3501,False
3502,False
3503,False
3504,True
3505,True
3506,True
3507,True
3508,True
3509,False
3510,False
3511,False
3512,False
3513,False
3514,True
3515,True
3516,True
3517,False
3518,False
3519,False
3520,False
3521,True
3522,True
3523,False
3524,True
3525,False
3526,True
3527,True
3528,False
3529,False
3530,True
3531,True
3532,False
3533,False
3534,True
3535,True
3536,True
3537,False
3538,True
3539,True
3540,True
3541,True
3542,False
3543,True
3544,False
3545,False
3546,False
3547,False
3548,False
3549,False
3550,False
3551,False
3552,False
3553,False
3554,True
3555,False
3556,True
3557,False
3558,False
3559,False
3560,False
3561,False
3562,True
3563,True
3564,False
3565,True
3566,False
3567,False
3568,False
3569,False
3570,False
3571,True
3572,False
3573,False
3574,False
3575,False
3576,False
3577,True
3578,False
3579,True
3580,False
3581,True
3582,False
3583,False
3584,False
3585,False
3586,False
3587,False
3588,True
3589,False
3590,False
3591,True
3592,False
3593,True
3594,False
3595,False
3596,False
3597,True
3598,True
3599,False
3600,False
3601,False
3602,False
3603,False
3604,False
3605,True
3606,False
3607,False
3608,True
3609,False
3610,False
3611,True
3612,True
3613,True
3614,True
3615,True
3616,False
3617,True
3618,True
3619,True
3620,False
3621,True
3622,True
3623,False
3624,False
3625,True
3626,True
3627,False
3628,False
3629,False
3630,False
3631,False
3632,False
3633,False
3634,True
3635,False
3636,False
3637,True
3638,True
3639,False
3640,False
3641,True
3642,True
3643,True
3644,True
3645,False
3646,False
3647,False
3648,True
3649,False
3650,True
3651,True
3652,True
3653,True
3654,True
3655,True
3656,True
3657,False
3658,False
3659,False
3660,False
3661,False
3662,False
3663,True
3664,True
3665,True
3666,True
3667,True
3668,False
3669,False
3670,False
3671,True
3672,False
3673,True
3674,True
3675,True
3676,True
3677,False
3678,True
3679,False
3680,True
3681,False
3682,False
3683,False
3684,True
3685,True
3686,False
3687,False
3688,False
3689,True
3690,False
3691,True
3692,True
3693,True
3694,False
3695,True
3696,True
3697,True
3698,True
3699,False
3700,False
3701,False
3702,False
3703,False
3704,False
3705,True
3706,False
3707,True
3708,False
3709,True
3710,False
3711,True
3712,True
3713,True
3714,False
3715,True
3716,False
3717,False
3718,True
3719,False
3720,True
3721,False
3722,True
3723,True
3724,False
3725,False
3726,True
3727,False
3728,True
3729,False
3730,False
3731,True
3732,False
3733,True
3734,True
3735,True
3736,False
3737,True
3738,False
3739,False
3740,False
3741,False
3742,True
3743,False
3744,True
3745,False
3746,True
3747,True
3748,True
3749,False
3750,False
3751,True
3752,False
3753,False
3754,False
3755,True
3756,False
3757,True
3758,False
3759,False
3760,False
3761,True
3762,True
3763,False
3764,True
3765,True
3766,False
3767,False
3768,True
3769,True
3770,False
3771,True
3772,False
3773,True
3774,False
3775,False
3776,True
3777,True
3778,False
3779,True
3780,False
3781,True
3782,True
3783,True
3784,False
3785,False
3786,True
3787,False
3788,True
3789,True
3790,True
3791,False
3792,False
3793,False
3794,True
3795,True
3796,False
3797,True
3798,True
3799,False
3800,False
3801,True
3802,False
3803,True
3804,True
3805,False
3806,True
3807,False
3808,True
3809,False
3810,True
3811,False
3812,True
3813,False
3814,True
3815,False
3816,False
3817,True
3818,False
3819,False
3820,False
3821,True
3822,False
3823,False
3824,True
3825,False
3826,False
3827,True
3828,True
3829,False
3830,True
3831,False
3832,False
3833,True
3834,False
3835,False
3836,False
3837,False
3838,False
3839,True
3840,True
3841,False
3842,True
3843,False
3844,True
3845,False
3846,False
3847,True
3848,False
3849,True
3850,True
3851,False
3852,False
3853,False
3854,False
3855,True
3856,True
3857,False
3858,True
3859,False
3860,False
3861,False
3862,False
3863,True
3864,True
3865,False
3866,True
3867,False
3868,False
3869,True
3870,True
3871,True
3872,True
3873,True
3874,True
3875,False
3876,False
3877,True
3878,False
3879,True
3880,False
3881,True
3882,False
3883,False
3884,False
3885,False
3886,False
3887,True
3888,False
3889,True
3890,True
3891,True
3892,False
3893,False
3894,False
3895,False
3896,False
3897,False
3898,True
3899,True
3900,False
3901,False
3902,False
3903,False
3904,False
3905,True
3906,True
3907,False
3908,True
3909,False
3910,False
3911,True
3912,False
3913,False
3914,False
3915,False
3916,False
3917,True
3918,False
3919,True
3920,False
3921,False
3922,False
3923,True
3924,False
3925,False
3926,False
3927,False
3928,True
3929,False
3930,True
3931,False
3932,True
3933,False
3934,False
3935,False
3936,True
3937,True
3938,False
3939,False
3940,False
3941,False
3942,True
3943,False
3944,True
3945,True
3946,True
3947,True
3948,True
3949,False
3950,True
3951,False
3952,False
3953,True
3954,True
3955,False
3956,False
3957,True
3958,True
3959,False
3960,False
3961,True
3962,False
3963,False
3964,False
3965,True
3966,False
3967,False
3968,False
3969,True
3970,False
3971,True
3972,False
3973,False
3974,True
3975,False
3976,False
3977,True
3978,False
3979,True
3980,True
3981,False
3982,True
3983,False
3984,False
3985,False
3986,True
3987,False
3988,False
3989,False
3990,False
3991,False
3992,True
3993,True
3994,True
3995,True
3996,False
3997,False
3998,True
3999,False
4000,False
4001,False
4002,True
4003,False
4004,True
4005,False
4006,False
4007,True
4008,True
4009,True
4010,False
4011,True
4012,False
4013,True
4014,False
4015,True
4016,False
4017,False
4018,False
4019,True
4020,False
4021,False
4022,False
4023,True
4024,False
4025,True
4026,False
4027,True
4028,False
4029,False
4030,False
4031,False
4032,False
4033,True
4034,True
4035,True
4036,True
4037,False
4038,False
4039,False
4040,True
4041,False
4042,True
4043,True
4044,True
4045,False
4046,True
4047,False
4048,False
4049,True
4050,False
4051,False
4052,False
4053,False
4054,False
4055,True
4056,False
4057,True
4058,False
4059,False
4060,True
4061,False
4062,False
4063,False
4064,False
4065,False
4066,False
4067,True
4068,False
4069,False
4070,False
4071,True
4072,True
4073,False
4074,False
4075,False
4076,False
4077,True
4078,True
4079,True
4080,False
4081,True
4082,False
4083,False
4084,False
4085,False
4086,True
4087,False
4088,True
4089,False
4090,True
4091,False
4092,False
4093,False
4094,False
4095,False
4096,False
4097,True
4098,False
4099,False
4100,False
4101,False
4102,True
4103,True
4104,False
4105,False
4106,False
4107,False
4108,False
4109,True
4110,True
4111,False
4112,False
4113,True
4114,True
4115,False
4116,False
4117,True
4118,False
4119,False
4120,False
4121,True
4122,True
4123,False
4124,True
4125,False
4126,False
4127,True
4128,False
4129,False
4130,False
4131,False
4132,False
4133,True
4134,False
4135,False
4136,True
4137,False
4138,True
4139,False
4140,False
4141,False
4142,False
4143,False
4144,False
4145,False
4146,False
4147,True
4148,True
4149,True
4150,False
4151,True
4152,False
4153,False
4154,True
4155,False
4156,False
4157,False
4158,False
4159,False
4160,True
4161,False
4162,True
4163,False
4164,True
4165,False
4166,False
4167,False
4168,True
4169,False
4170,False
4171,False
4172,True
4173,False
4174,True
4175,True
4176,True
4177,False
4178,True
4179,False
4180,False
4181,True
4182,False
4183,False
4184,True
4185,False
4186,False
4187,False
4188,True
4189,True
4190,False
4191,True
4192,False
4193,True
4194,True
4195,False
4196,False
4197,True
4198,True
4199,False
4200,True
4201,False
4202,True
4203,True
4204,True
4205,False
4206,False
4207,True
4208,True
4209,False
4210,False
4211,False
4212,False
4213,False
4214,False
4215,False
4216,False
4217,True
4218,False
4219,True
4220,True
4221,False
4222,False
4223,False
4224,False
4225,True
4226,False
4227,False
4228,False
4229,False
4230,True
4231,False
4232,False
4233,False
4234,False
4235,False
4236,True
4237,False
4238,False
4239,True
4240,True
4241,False
4242,True
4243,False
4244,False
4245,False
4246,False
4247,True
4248,False
4249,True
4250,False
4251,False
4252,True
4253,False
4254,False
4255,False
4256,True
4257,False
4258,False
4259,False
4260,True
4261,False
4262,False
4263,True
4264,False
4265,False
4266,False
4267,False
4268,False
4269,False
4270,False
4271,False
4272,False
4273,False
4274,True
4275,True
4276,True
4277,False
4278,False
4279,False
4280,False
4281,True
4282,False
4283,False
4284,True
4285,False
4286,True
4287,True
4288,False
4289,False
4290,False
4291,False
4292,True
4293,False
4294,False
4295,True
4296,False
4297,False
4298,False
4299,False
4300,False
4301,True
4302,True
4303,False
4304,True
4305,True
4306,True
4307,True
4308,False
4309,False
4310,False
4311,True
4312,True
4313,False
4314,True
4315,False
4316,True
4317,False
4318,False
4319,False
4320,False
4321,False
4322,False
4323,True
4324,True
4325,True
4326,False
4327,False
4328,True
4329,False
4330,False
4331,False
4332,True
4333,True
4334,False
4335,False
4336,False
4337,True
4338,False
4339,False
4340,True
4341,False
4342,True
4343,False
4344,False
4345,True
4346,False
4347,False
4348,False
4349,True
4350,False
4351,False
4352,False
4353,False
4354,False
4355,False
4356,False
4357,True
4358,False
4359,False
4360,False
4361,False
4362,False
4363,False
4364,False
4365,False
4366,True
4367,False
4368,False
4369,False
4370,False
4371,False
4372,True
4373,False
4374,False
4375,False
4376,True
4377,False
4378,True
4379,False
4380,False
4381,False
4382,False
4383,False
4384,False
4385,True
4386,True
4387,False
4388,True
4389,False
4390,False
4391,False
4392,True
4393,True
4394,True
4395,True
4396,True
4397,False
4398,False
4399,False
4400,False
4401,True
4402,True
4403,False
4404,True
4405,True
4406,True
4407,False
4408,False
4409,True
4410,False
4411,True
4412,True
4413,True
4414,False
4415,True
4416,False
4417,False
4418,True
4419,False
4420,False
4421,False
4422,False
4423,False
4424,False
4425,False
4426,True
4427,False
4428,False
4429,True
4430,False
4431,True
4432,False
4433,True
4434,False
4435,False
4436,False
4437,False
4438,False
4439,False
4440,False
4441,False
4442,True
4443,True
4444,False
4445,False
4446,True
4447,True
4448,True
4449,False
4450,False
4451,True
4452,False
4453,False
4454,False
4455,False
4456,True
4457,True
4458,True
4459,False
4460,True
4461,False
4462,False
4463,False
4464,False
4465,True
4466,True
4467,True
4468,False
4469,True
4470,False
4471,False
4472,False
4473,False
4474,True
4475,False
4476,False
4477,False
4478,False
4479,False
4480,True
4481,False
4482,True
4483,False
4484,False
4485,False
4486,False
4487,False
4488,False
4489,False
4490,False
4491,False
4492,False
4493,True
4494,True
4495,False
4496,False
4497,True
4498,False
4499,False
4500,False
4501,True
4502,False
4503,True
4504,True
4505,False
4506,False
4507,False
4508,True
4509,False
4510,False
4511,True
4512,False
4513,False
4514,False
4515,False
4516,False
4517,True
4518,True
4519,False
4520,False
4521,False
4522,False
4523,True
4524,True
4525,True
4526,True
4527,False
4528,True
4529,True
4530,True
4531,True
4532,True
4533,False
4534,True
4535,True
4536,True
4537,True
4538,False
4539,True
4540,False
4541,True
4542,False
4543,False
4544,True
4545,False
4546,False
4547,False
4548,True
4549,False
4550,True
4551,False
4552,False
4553,False
4554,True
4555,True
4556,True
4557,False
4558,True
4559,True
4560,True
4561,True
4562,False
4563,False
4564,False
4565,False
4566,False
4567,False
4568,False
4569,True
4570,True
4571,False
4572,False
4573,False
4574,False
4575,True
4576,False
4577,False
4578,False
4579,False
4580,False
4581,False
4582,False
4583,True
4584,False
4585,True
4586,True
4587,False
4588,True
4589,False
4590,True
4591,False
4592,True
4593,True
4594,False
4595,False
4596,False
4597,True
4598,True
4599,True
4600,True
4601,False
4602,True
4603,True
4604,False
4605,False
4606,False
4607,False
4608,False
4609,True
4610,True
4611,False
4612,True
4613,False
4614,False
4615,False
4616,True
4617,False
4618,True
4619,False
4620,True
4621,False
4622,False
4623,False
4624,False
4625,False
4626,False
4627,True
4628,False
4629,True
4630,False
4631,False
4632,False
4633,True
4634,True
4635,True
4636,False
4637,False
4638,False
4639,False
4640,True
4641,True
4642,False
4643,False
4644,False
4645,True
4646,False
4647,False
4648,False
4649,False
4650,False
4651,False
4652,False
4653,True
4654,False
4655,True
4656,True
4657,False
4658,True
4659,False
4660,False
4661,False
4662,True
4663,False
4664,False
4665,False
4666,False
4667,False
4668,False
4669,False
4670,False
4671,False
4672,True
4673,True
4674,True
4675,True
4676,True
4677,False
4678,False
4679,False
4680,True
4681,True
4682,True
4683,False
4684,False
4685,False
4686,False
4687,False
4688,False
4689,False
4690,True
4691,False
4692,False
4693,False
4694,False
4695,False
4696,True
4697,False
4698,False
4699,True
4700,True
4701,True
4702,False
4703,False
4704,True
4705,True
4706,True
4707,False
4708,True
4709,False
4710,False
4711,False
4712,False
4713,False
4714,False
4715,True
4716,True
4717,True
4718,True
4719,False
4720,True
4721,True
4722,False
4723,False
4724,False
4725,True
4726,True
4727,False
4728,True
4729,False
4730,False
4731,False
4732,True
4733,False
4734,False
4735,False
4736,False
4737,False
4738,True
4739,False
4740,True
4741,False
4742,True
4743,False
4744,True
4745,True
4746,True
4747,True
4748,True
4749,False
4750,False
4751,True
4752,True
4753,False
4754,True
4755,True
4756,False
4757,True
4758,False
4759,False
4760,False
4761,False
4762,True
4763,False
4764,True
4765,False
4766,False
4767,True
4768,True
4769,False
4770,True
4771,False
4772,True
4773,True
4774,False
4775,False
4776,True
4777,False
4778,True
4779,False
4780,True
4781,True
4782,False
4783,False
4784,False
4785,True
4786,True
4787,True
4788,True
4789,False
4790,True
4791,True
4792,True
4793,False
4794,False
4795,True
4796,True
4797,False
4798,True
4799,True
4800,True
4801,True
4802,True
4803,True
4804,True
4805,True
4806,False
4807,True
4808,True
4809,True
4810,True
4811,True
4812,False
4813,True
4814,True
4815,False
4816,True
4817,False
4818,False
4819,False
4820,False
4821,True
4822,True
4823,True
4824,True
4825,True
4826,False
4827,False
4828,True
4829,False
4830,False
4831,True
4832,True
4833,False
4834,True
4835,False
4836,False
4837,False
4838,False
4839,False
4840,False
4841,True
4842,False
4843,True
4844,False
4845,False
4846,True
4847,False
4848,False
4849,False
4850,True
4851,False
4852,False
4853,True
4854,True
4855,False
4856,False
4857,True
4858,False
4859,False
4860,True
4861,False
4862,True
4863,False
4864,False
4865,True
4866,True
4867,False
4868,True
4869,False
4870,True
4871,False
4872,False
4873,False
4874,True
4875,False
4876,False
4877,False
4878,True
4879,False
4880,False
4881,True
4882,False
4883,False
4884,False
4885,False
4886,False
4887,False
4888,False
4889,True
4890,False
4891,False
4892,True
4893,True
4894,True
4895,False
4896,True
4897,True
4898,True
4899,False
4900,False
4901,False
4902,False
4903,False
4904,True
4905,False
4906,False
4907,True
4908,False
4909,True
4910,False
4911,False
4912,True
4913,False
4914,False
4915,True
4916,False
4917,False
4918,True
4919,False
4920,True
4921,False
4922,True
4923,True
4924,False
4925,False
4926,True
4927,False
4928,False
4929,False
4930,False
4931,False
4932,True
4933,True
4934,False
4935,True
4936,True
4937,False
4938,True
4939,False
4940,False
4941,True
4942,False
4943,False
4944,False
4945,False
4946,False
4947,True
4948,True
4949,True
4950,False
4951,True
4952,True
4953,False
4954,False
4955,True
4956,False
4957,False
4958,True
4959,True
4960,False
4961,False
4962,False
4963,False
4964,False
4965,False
4966,True
4967,False
4968,False
4969,True
4970,False
4971,True
4972,False
4973,False
4974,True
4975,False
4976,False
4977,False
4978,True
4979,True
4980,False
4981,True
4982,True
4983,True
4984,False
4985,True
4986,False
4987,True
4988,False
4989,False
4990,False
4991,False
4992,False
4993,False
4994,True
4995,False
4996,True
4997,True
4998,False
4999,True
5000,False
5001,True
5002,True
5003,False
5004,True
5005,True
5006,False
5007,False
5008,False
5009,True
5010,False
5011,True
5012,False
5013,False
5014,False
5015,True
5016,False
5017,True
5018,True
5019,False
5020,False
5021,True
5022,False
5023,True
5024,False
5025,True
5026,True
5027,True
5028,True
5029,False
5030,False
5031,False
5032,True
5033,False
5034,True
5035,False
5036,False
5037,False
5038,False
5039,True
5040,True
5041,True
5042,False
5043,True
5044,False
5045,True
5046,False
5047,True
5048,False
5049,True
5050,True
5051,False
5052,False
5053,False
5054,True
5055,False
5056,False
5057,False
5058,False
5059,False
5060,False
5061,True
5062,True
5063,True
5064,False
5065,False
5066,True
5067,True
5068,False
5069,True
5070,True
5071,False
5072,False
5073,False
5074,True
5075,True
5076,True
5077,False
5078,True
5079,False
5080,True
5081,False
5082,False
5083,False
5084,False
5085,True
5086,False
5087,False
5088,False
5089,True
5090,False
5091,False
5092,False
5093,True
5094,True
5095,False
5096,True
5097,True
5098,False
5099,False
5100,False
5101,False
5102,True
5103,True
5104,True
5105,True
5106,True
5107,False
5108,False
5109,True
5110,False
5111,True
5112,True
5113,True
5114,False
5115,False
5116,False
5117,False
5118,True
5119,False
5120,True
5121,False
5122,True
5123,False
5124,False
5125,False
5126,False
5127,False
5128,False
5129,True
5130,False
5131,False
5132,False
5133,True
5134,False
5135,False
5136,True
5137,False
5138,True
5139,False
5140,False
5141,False
5142,False
5143,True
5144,False
5145,False
5146,False
5147,True
5148,True
5149,False
5150,False
5151,False
5152,False
5153,True
5154,False
5155,False
5156,True
5157,False
5158,True
5159,True
5160,False
5161,True
5162,False
5163,True
5164,False
5165,False
5166,True
5167,True
5168,False
5169,False
5170,False
5171,True
5172,False
5173,False
5174,False
5175,False
5176,False
5177,False
5178,False
5179,True
5180,False
5181,False
5182,False
5183,True
5184,False
5185,False
5186,False
5187,True
5188,False
5189,False
5190,False
5191,False
5192,False
5193,True
5194,True
5195,True
5196,False
5197,False
5198,False
5199,True
5200,False
5201,False
5202,True
5203,True
5204,False
5205,False
5206,False
5207,True
5208,False
5209,False
5210,True
5211,True
5212,False
5213,True
5214,False
5215,False
5216,False
5217,False
5218,True
5219,False
5220,False
5221,False
5222,True
5223,True
5224,False
5225,True
5226,False
5227,True
5228,False
5229,True
5230,False
5231,False
5232,False
5233,True
5234,False
5235,True
5236,True
5237,True
5238,False
5239,True
5240,False
5241,False
5242,False
5243,False
5244,False
5245,True
5246,False
5247,True
5248,False
5249,False
5250,False
5251,False
5252,False
5253,True
5254,True
5255,False
5256,True
5257,True
5258,False
5259,False
5260,False
5261,True
5262,False
5263,True
5264,False
5265,True
5266,False
5267,False
5268,False
5269,False
5270,False
5271,False
5272,False
5273,True
5274,True
5275,False
5276,False
5277,False
5278,False
5279,False
5280,False
5281,True
5282,False
5283,False
5284,False
5285,True
5286,False
5287,True
5288,True
5289,False
5290,False
5291,False
5292,False
5293,False
5294,False
5295,False
5296,True
5297,False
5298,False
5299,False
5300,False
5301,False
5302,True
5303,True
5304,False
5305,True
5306,True
5307,False
5308,True
5309,False
5310,True
5311,True
5312,True
5313,False
5314,True
5315,False
5316,False
5317,False
5318,False
5319,False
5320,False
5321,True
5322,False
5323,False
5324,False
5325,False
5326,True
5327,False
5328,True
5329,False
5330,True
5331,True
5332,True
5333,True
5334,True
5335,True
5336,True
5337,True
5338,True
5339,True
5340,True
5341,False
5342,False
5343,False
5344,False
5345,True
5346,False
5347,False
5348,False
5349,False
5350,True
5351,True
5352,False
5353,False
5354,False
5355,False
5356,False
5357,True
5358,False
5359,True
5360,True
5361,False
5362,False
5363,False
5364,False
5365,True
5366,False
5367,False
5368,False
5369,False
5370,True
5371,False
5372,False
5373,False
5374,False
5375,False
5376,False
5377,False
5378,False
5379,False
5380,True
5381,False
5382,False
5383,True
5384,True
5385,False
5386,False
5387,True
5388,False
5389,False
5390,True
5391,True
5392,True
5393,False
5394,True
5395,False
5396,True
5397,False
5398,True
5399,True
5400,False
5401,True
5402,True
5403,True
5404,True
5405,False
5406,False
5407,True
5408,True
5409,True
5410,True
5411,True
5412,True
5413,False
5414,False
5415,False
5416,False
5417,False
5418,False
5419,False
5420,True
5421,True
5422,False
5423,False
5424,False
5425,False
5426,True
5427,True
5428,False
5429,True
5430,False
5431,False
5432,True
5433,False
5434,True
5435,False
5436,True
5437,True
5438,True
5439,False
5440,False
5441,False
5442,True
5443,True
5444,False
5445,False
5446,True
5447,True
5448,False
5449,False
5450,True
5451,True
5452,False
5453,False
5454,False
5455,True
5456,True
5457,False
5458,True
5459,False
5460,False
5461,False
5462,False
5463,True
5464,False
5465,True
5466,False
5467,True
5468,False
5469,True
5470,False
5471,True
5472,True
5473,False
5474,False
5475,False
5476,True
5477,True
5478,False
5479,True
5480,False
5481,True
5482,False
5483,False
5484,False
5485,False
5486,False
5487,True
5488,True
5489,True
5490,False
5491,False
5492,False
5493,False
5494,True
5495,True
5496,True
5497,False
5498,False
5499,False
5500,False
5501,True
5502,False
5503,False
5504,True
5505,False
5506,True
5507,False
5508,True
5509,False
5510,True
5511,True
5512,True
5513,False
5514,False
5515,True
5516,False
5517,True
5518,True
5519,False
5520,False
5521,True
5522,False
5523,False
5524,False
5525,True
5526,False
5527,False
5528,True
5529,False
5530,False
5531,False
5532,True
5533,False
5534,True
5535,False
5536,False
5537,True
5538,True
5539,True
5540,False
5541,False
5542,False
5543,True
5544,False
5545,True
5546,False
5547,False
5548,False
5549,False
5550,True
5551,False
5552,True
5553,False
5554,False
5555,False
5556,False
5557,False
5558,False
5559,True
5560,True
5561,False
5562,True
5563,False
5564,True
5565,True
5566,False
5567,False
5568,True
5569,False
5570,False
5571,False
5572,True
5573,False
5574,True
5575,False
5576,False
5577,True
5578,True
5579,False
5580,False
5581,False
5582,False
5583,False
5584,False
5585,True
5586,False
5587,False
5588,False
5589,False
5590,False
5591,True
5592,True
5593,False
5594,False
5595,True
5596,False
5597,False
5598,True
5599,False
5600,False
5601,False
5602,True
5603,False
5604,False
5605,False
5606,False
5607,False
5608,False
5609,False
5610,False
5611,False
5612,False
5613,False
5614,False
5615,False
5616,False
5617,False
5618,False
5619,True
5620,False
5621,True
5622,True
5623,True
5624,False
5625,False
5626,True
5627,True
5628,True
5629,False
5630,True
5631,False
5632,True
5633,False
5634,True
5635,False
5636,True
5637,False
5638,True
5639,True
5640,False
5641,False
5642,True
5643,False
5644,False
5645,False
5646,True
5647,False
5648,True
5649,False
5650,False
5651,False
5652,True
5653,False
5654,False
5655,True
5656,False
5657,False
5658,False
5659,True
5660,False
5661,True
5662,True
5663,False
5664,False
5665,False
5666,False
5667,False
5668,True
5669,True
5670,True
5671,False
5672,True
5673,False
5674,True
5675,False
5676,False
5677,True
5678,False
5679,True
5680,False
5681,True
5682,False
5683,False
5684,True
5685,False
5686,False
5687,False
5688,False
5689,False
5690,True
5691,False
5692,False
5693,False
5694,True
5695,False
5696,False
5697,False
5698,True
5699,False
5700,False
5701,False
5702,False
5703,False
5704,False
5705,False
5706,True
5707,True
5708,False
5709,False
5710,False
5711,False
5712,False
5713,True
5714,False
5715,False
5716,False
5717,True
5718,False
5719,False
5720,False
5721,False
5722,False
5723,True
5724,False
5725,True
5726,False
5727,False
5728,False
5729,False
5730,False
5731,True
5732,False
5733,False
5734,True
5735,True
5736,False
5737,True
5738,True
5739,True
5740,False
5741,False
5742,True
5743,False
5744,True
5745,True
5746,True
5747,False
5748,True
5749,True
5750,True
5751,True
5752,True
5753,True
5754,True
5755,True
5756,True
5757,True
5758,True
5759,False
5760,True
5761,False
5762,True
5763,False
5764,True
5765,True
5766,False
5767,True
5768,True
5769,False
5770,True
5771,True
5772,False
5773,False
5774,True
5775,False
5776,False
5777,False
5778,False
5779,False
5780,False
5781,True
5782,True
5783,True
5784,True
5785,False
5786,True
5787,False
5788,False
5789,True
5790,False
5791,False
5792,True
5793,True
5794,True
5795,True
5796,False
